Title,ReviewText,UserID,Date,Brand,Product,CelebrityBranded
,"This oil is beautiful but couldn't get over the weird ""aftertase"" I returned",lyly91,28 Sep 2022,HausLabs,Lip,Yes
Love!,"Love love love!! My lips do NOT get tacky after applied, love the feel of it, like it’s actually making my lips soft! Which they are, subtle tint! Only negative thing, it does not last long. If that’s what your looking for this isn’t for  you.",Sloan1226,28 Sep 2022,HausLabs,Lip,Yes
Disappointed,"Feels very nice on the lips (great applicator!), but doesn’t hydrate. The effect is minimal and not long lasting. I really wanted to love this, but it made my lips feel drier overnight.",ZachH3,27 Sep 2022,HausLabs,Lip,Yes
You need this lip oil in your life!,I’ve tried so many glosses and oils. Most are sticky or slide off.  This lip oil is nourishing and stays on well.  I’m 100% sold on Haus Labs by Lady Gaga products.  Haven’t bought anything I don’t love.,AKChica,27 Sep 2022,HausLabs,Lip,Yes
,I wanted to love this so bad I don't hate it I don't even dislike it. it's a really nice gloss. I think I was expecting just a little more from it It leaves a really soft light pink shade on my lips it's not a stain. I guess my only complaint is I wish it lasted longer it wears off very quickly I also wish I would have gone with a deeper shade just to have a little bit more color. other then that I like it. a bit over priced in my opinion your paying more for the name on it. but I love Gaga and that's why I went this Secondary that's her go to. it looks orange in the bottle when applying it's pink.,Froggypuss,26 Sep 2022,HausLabs,Lip,Yes
I don’t wear make up but I will use this everyday,"I finally got this product after reading and watching numerous reviews…SO HAPPY with my purchase! I love the shape of the applicator and how smooth the product glides on. Upon application, this lip oil feels and shines like a lip gloss, but it wears like an ultra hydrating lip balm. Not sticky, but so moisturizing. 

My lips are closer in shade to my skin tone, so I’m often lacking a lot of rose in my complexion. The tint in this lip oil is light but just the PERFECT amount to bring the colour in my face out, giving me that fresh faced look. If that’s what you’re looking for, I highly recommend it! Beautiful product and I will definitely be repurchasing again!",froggreen0828,26 Sep 2022,HausLabs,Lip,Yes
It’s whatever!,"I liked it the first night I got it, woke up to tony pimples around my lips 😭",antibritt,26 Sep 2022,HausLabs,Lip,Yes
Beautiful natural look,"Beautiful subtle color payoff. Natural look, ultra moisturizing! I wasn’t sure about the Orange but took a chance, to me it gives off more pink tones.",lerinfaith,26 Sep 2022,HausLabs,Lip,Yes
Performs so well,I love the feel so much and it looks great on its own as well as over other lip products. There’s a slight taste that you can kind of taste/smell for a small bit after application but it wears off and someone less sensitive to smell than me probably wouldn’t notice it all i am a highly sensitive person.,binksays,25 Sep 2022,HausLabs,Lip,Yes
Such an amazing lip oil,I love this product so much. My lips feel amazing and they look so nice and juicy when I wear this product,MillieLasic,25 Sep 2022,HausLabs,Lip,Yes
Performs like a high quality gloss,"Just tried this in sheer pink and here are my key takeaways:
- appears fairly clear on first application but really delivers color to my lips after a minute or two
- sheer pink is almost a ‘my lips but better color’ which is exactly what I wanted 
- acts as a high quality, hydrating, non-sticky gloss
- no scent 
- nice packaging and will last a long time
- I had to reapply for extra shine after eating but the color stayed on
- if you are undecided between berry and sheer pink, sheer pink is not too pink nor too bright. Berry may have been too dark for me but would be a nice fall color!",Chamalyeon,23 Sep 2022,HausLabs,Lip,Yes
,"I love it! the tint shade leaves a stain. Its kind of similar to the old Clarin’s lip oil but thinner, which I loved. Really shiny too! Oh it doesn’t have a scent or taste.",soufvb,22 Sep 2022,HausLabs,Lip,Yes
NOPE,THE INGREDIENTS ARE TOXIC. She should know better.     NOPE!!!,Shqipesin,21 Sep 2022,HausLabs,Lip,Yes
May be alcohol in it?,I wanted to love it but it dried out my lips sooo bad. The opposite of what it’s supposed to do,NataliaSalia,20 Sep 2022,HausLabs,Lip,Yes
Alright,"It’s alright. I used it a lot the first couple day, but now I kinda regret purchasing is.",zdeprez,20 Sep 2022,HausLabs,Lip,Yes
The colors are only pretty in the bottle,"Super hyped for this lady Gaga lip stain oil. I watched the video and loved the orange and berry colored ones dropped over 50 bucks for the smallest travel size tubes that the lid is about half the bottle for just a sheer gloss, going to go cry now",bdandee,19 Sep 2022,HausLabs,Lip,Yes
,Love the sheer color it gives off and gives good hydration!,rebeccasxoxo1,19 Sep 2022,HausLabs,Lip,Yes
Amazing for those with sensitive and peeling lips,"The squalane is so hydrating. It goes on smoothly, the color is even but subtle. It doesn’t absorb immediately and it leaves a bit of color behind. I do need to apply it often, but as conditioning as it is (for someone with constantly chapped and peeling lips), that’s a plus. It’s so hydrating and my lips have never felt better.",Austinelizabeth,19 Sep 2022,HausLabs,Lip,Yes
So disappointed,Terrible. Loved the shade and that’s where it ends. It dried my lips out and colour doesn’t last at all. It also doesn’t apply evenly. Put me off buying any other products from this line.,Jellwood,19 Sep 2022,HausLabs,Lip,Yes
LOVE!,Not sticky at all and great colour. BUT the pigment seems to pool at the bottom. I wish it had one of those metal balls to help shake it up.,yogabird,18 Sep 2022,HausLabs,Lip,Yes
I bought ALL 4!!,"I have been looking for a product that moisturizes & leaves a tint at the same time.
THIS is IT!! You get instant color & even after the glossy leaves, you still have a tint!! The neutral (clear) is great for anytime you don’t need color. LOVE!!(great",taranicole1981,18 Sep 2022,HausLabs,Lip,Yes
Love!!,Obsessed! This lip oil leaves a really pretty light color with a nice shine. My favorite part is that it isn’t scented!,rose0711,17 Sep 2022,HausLabs,Lip,Yes
A must have for sure,Works really well. My lips are hydrated and it feels good on the lips.,junniordisco,17 Sep 2022,HausLabs,Lip,Yes
New every day fave,So hydrating and looks stunning like lip gloss but not that tacky sticky feeling. It’s an oil but it almost feels like the laneige lip balm I use. So pretty. I wear this with a full face or just to work.,Gayge,17 Sep 2022,HausLabs,Lip,Yes
Yas product!,Love it! it has helped to keep my dry lips feeling hydrated,louikraynak,16 Sep 2022,HausLabs,Lip,Yes
WOW! I absolutely love this,I tried Hue & Tint and both were so pretty! I love the natural lip color it turns into. Also it starts glossy. This stuff is really good. Very moisturizing too. Sim definitely continue to purchase. In store there was a 5th color (bright pink) that isn’t showing on Sephoa website and Haus Labs website. Wonder when the 5th color will be released,Pykaso,15 Sep 2022,HausLabs,Lip,Yes
😔,"Meh. I expected to like it but I didn’t. The color is beautiful but it doesn’t last at all. It’s a thinner lip oil, which I love but if you’re looking for the color to last a lil longer I recommend tower 28’s lip oil jelly glosses.",megaforest24,15 Sep 2022,HausLabs,Lip,Yes
Your lips but better!,My fav! Not sticky at all. Super hydrating and I love that it adjusts to my ph and gives it a “your lip but better” tint and glow!,AphroditeLadyy,15 Sep 2022,HausLabs,Lip,Yes
,First lip oil I’ve ever tried. Perfectly glossy and lasts a long time!,enbr,14 Sep 2022,HausLabs,Lip,Yes
New favorite lip oil!,"Super comfortable, hydrating, and feels good on the lips. Going to buy more shades",Mc835,14 Sep 2022,HausLabs,Lip,Yes
The best lip oil,My new favorite!! It’s non-sticky and looks so pretty on my lips! I purchased this one and the Dior lip oil and this one was by far the best!,natalich,14 Sep 2022,HausLabs,Lip,Yes
,"Love this so much. Is not sticky, does not sting, but I have noticed lasting plumping that it delivers even in between wears. Highly recommend!",valerieastra,14 Sep 2022,HausLabs,Lip,Yes
Not worth it,"Nice, but definitely not worth the price. I’ve used other products I like a lot more than this and I think there are better options available. No scent or flavor. Probably will not repurchase.",kmartin9225,13 Sep 2022,HausLabs,Lip,Yes
DRIED MY LIPS OUT!  Beautiful colour though!,"I REALLY wanted to love this lip oil. The colour is so beautiful and the shine is amazing.. however, it comes off very easily and it dried out my lips very badly.  My lips have been peeling non stop now after only 2 days of use.  I sadly had to return it and will be replacing it with Dior when it’s back in stock again.",candacewithacha,13 Sep 2022,HausLabs,Lip,Yes
Maybe a good gloss but a bad oil…,I’ve tried a lot of lip oils and this one is among the worst. I’m so disappointed in the brand and especially the price point. It does not feel hydrating at all - in part because of the texture of the applicator. When I use a lip OIL I want hydration and nourishment… I don’t get anything like that from this product.,tjforty,13 Sep 2022,HausLabs,Lip,Yes
Perfect!!!!!,"This wears beautifully for hours without needing to reapply. It fades slowly and evenly, and it leaves behind a comfortable stain of color. Topping the leftover stain with Fenty Skin lip oil worked well, too.",crazy4cosmetics2,12 Sep 2022,HausLabs,Lip,Yes
New Holy Grail,Love this lip oil! It’s what I expected the dior lip oil to be. This one is cheaper and better! After trying clear I want the sheer orange shade aswell,mbregu,12 Sep 2022,HausLabs,Lip,Yes
Weird looking line forms,"Creates a horizontal line on the upper lip . I’ve tried using this a bunch of times and every time I get a ‘line’ on my upper lip … weird 
The line looks like excess gloss but it’s just a line",idna,12 Sep 2022,HausLabs,Lip,Yes
"Now everyday have to, everyday silky smooth lips .","This is insanely incredible. I bought two of them Tint & Hue. Basically both are looks alike but on lips they gives different shades, Tint is like enhances my pink lips everyday day looks and Hue gives you plum shade without lipstick lip color without heaviness on lips , like lips lips with lipstick naturally.",kdkr79,12 Sep 2022,HausLabs,Lip,Yes
Highly recommended!,"If you don't like the sticky feel of a regular lip gloss, this PdH Hybrid Lip Oil from HausLabs is a GREAT alternative. It's comfortable on the lips, feels incredibly hydrating, and is a beautiful shade of pink. Can be used without lipstick, or with for some added, bolder colour.",AmiDee,11 Sep 2022,HausLabs,Lip,Yes
,Feels like regular lip gloss. Secondary is a pinkish hue that makes your lips look pinky. Not sure if it’s moisturizing I do feel like it ends up drying out my lips like some lip gloss after few hours.,princessshampoo,11 Sep 2022,HausLabs,Lip,Yes
,"Best lip oil / tint. I love the applicator and how this product makes my lips look. 10/10  

No irritating smell. Great shine! Beautiful tint! Super hydrating as well! 
G",SeraCurran,11 Sep 2022,HausLabs,Lip,Yes
Mid,"Drying, lasts 5 minutes and looks like a regular clear gloss. Sad! If you want to re apply every 5 minutes I guess it’s a nice shine. But Dior stays #1 for me. Love Gaga tho.",cassrae28,9 Sep 2022,HausLabs,Lip,Yes
IN LOVE!!,"bought this and the Crayon in Melon Matte. love love them together and alone. The oil is thicker in consistency but not sticky whatsoever. it lasted through iced coffees and vaping (I know, shame shame). Definitely will purchase the other shades! - mind the messy brows lol!",danicaz89,9 Sep 2022,HausLabs,Lip,Yes
The hunt is over!!!,"My 1st review ever and I’m in LOVE with this product! I wanted some oomph to my lips on no-makeup days. It’s my lips but better and provides the benefits I’ve been looking for. It’s hydrating, buttery and not thick, has a nice lasting power, and leaves a nice tint. Feels like the fenty lip bombs but not sticky! I compared it to the SF lip balm tint and HL knocked it out.",MissLindaLa,9 Sep 2022,HausLabs,Lip,Yes
New favorite lip oil,The best lip oil ever. 10 times better than Dior one. Really recommend it..,brunap,8 Sep 2022,HausLabs,Lip,Yes
love!!,"one of my favourite lip oils now!! it’s super moisturizing, glossy, non sticky and leaves a beautiful tint on the lips. i had no weird smell or taste after applying it, so idk if it’s a specific shade or if i was just lucky. highly recommend this lip oil!!!",itsyagirl101,8 Sep 2022,HausLabs,Lip,Yes
Better than Dior Lip Oil,"SO GOOD! Save your money instead if getting Dior Lip Oil. You guys… even after it moistures your lips, it will leave a beautiful lasting tint. It looks super pretty and natural. I love it.",afrazsingh,8 Sep 2022,HausLabs,Lip,Yes
Great colour wish it lasted longer,Love the colour and the level of shine. Not too sticky which is great but it doesn't stay on the lips for very long.,krissy428,8 Sep 2022,HausLabs,Lip,Yes
Simply the Best!,"This is THE best lip oil around. I have three colors, bought Tint for a few family members and everyone loves it. Leaves a perfect hint of color- the Hue is my favorite. Thought it was going to be dark but it’s so beautiful and gives me a gorgeous pink color. Worth the money, highly highly recommend!",kb10010,8 Sep 2022,HausLabs,Lip,Yes
Color is deceiving. Beautiful shade.,"I ordered the orange looking one but was skeptical about the color.  Once on, this does not look orange at all and really gives a beautiful enhancement to your own lip color.  Absolutely love it.",kittenn,7 Sep 2022,HausLabs,Lip,Yes
Lady Gaga delivers again,Once again Lady Gaga has given the people what they need and want.  This lip oil feels amazing and perfectly compliments my Le Monster lip crayon in Rose Matte.  It's not sticky at all and goes on quite sheer.  Makes me feel beautiful!!,texasblondie,7 Sep 2022,HausLabs,Lip,Yes
,"by far the best lip oil i have used- super smooth and not sticky. color is amazing, not patchy, i could go on. a must have in my bag",mcjohnston,6 Sep 2022,HausLabs,Lip,Yes
Not worth it,So not worth $24 it’s basic and the packaging is crap,m8kupjunki3,6 Sep 2022,HausLabs,Lip,Yes
Love love…,"It feels very nice on my lips. Feels comfortable, very light, hydrated, No sticky at all. I love it!",chinita26,3 Sep 2022,HausLabs,Lip,Yes
My favorite lip oil,"My favorite lip oil ever. It’s smooth and not too sticky or oily feeling, got a decent pigment and feels moisturizing.",cdavis85,1 Sep 2022,HausLabs,Lip,Yes
Just perfect,It keeps my lips so hydrated and the color is absolutely beautiful. I will always have this as part of my daily routine.,kenzieroseb,31 Aug 2022,HausLabs,Lip,Yes
Dries out my lips,"I wasn't a fan.  Seems to dry my lips out, doesn't leave then better than before.  I like Dior Lip Oil better.",intotheblue,29 Aug 2022,HausLabs,Lip,Yes
LOVE,"LOVE THIS, it’s light weight and feels like you have nothing on not sticky at all, BIG W",sophiaxoduarte,28 Aug 2022,HausLabs,Lip,Yes
Still disappointed,This is okay but Buxom is better. I expected more for the price. It didnt do anything to emhance my lips. It's just blah.,BPRG820,28 Aug 2022,HausLabs,Lip,Yes
,"love this product! doesn’t look look orange, looks very natural. not sticky at all. would purchase again:)",georgiaem,27 Aug 2022,HausLabs,Lip,Yes
,"Ok, I still prefer Buxom lip gloss, to this mainly because it is both amazing but also very long lasting as a gloss but that has become so expensive and you only get 4 MLS of product where as you get 7 MLS with Haus Labs for only a couple dollars more.  Fenty has 9 MLS but does not last quite as long as Buxom and is also pricy.  The main factor that I think will allow me to repurchase the Haus Labs though would be the Tint it leaves behind.  Even if it does wear off it’s not like you ate all your money because it leaves a very pretty colour, at least in the shade I purchased “Hue”.  Also, this has been the main staple in my purse for weeks and it barely looks even an 1/8th empty so over all I do think it’s a good value.  I think I will try Secondary next time, apparently it’s Gaga’s go too and I have similar colouring to her.  Plus I do love Gaga.",slooop,27 Aug 2022,HausLabs,Lip,Yes
get this! cruelty free alternative to dior!,"Really cute tint, not super dark but that’s to be expected w lip oil. No fragrance, feels smooth on the lips. Not too thick either. I’ve been looking for a cruelty free lip oil and it didn’t disappoint! Only thing is I would have loved a scent & for the formula to be a bit wetter.",Dyanamac,26 Aug 2022,HausLabs,Lip,Yes
perfect lip oil,"love it! some of the lip oils I’ve tried in the past have been a bit tacky or greasy, but this one glides on with ease and leaves my lips feeling glossy and moisturized. the applicator is perfect and provides great coverage in just a few swipes.",danast,25 Aug 2022,HausLabs,Lip,Yes
"Amazing lip oil, horrible taste/smell","This is one of the best lip oils I've tried. I LOVE the color and the way it changes color to match your lips, and then leaves a pretty tint afterwards. However, the taste/smell of this product is almost unbearable. I'm usually not sensitive to smells or fragrance in my products, but the taste/smell is super chemically and another reviewer mentioned 'melted butter' and I can't get that out of my head either. I will continue using this lip oil because the color is just so pretty but I won't be purchasing until they do something about the horrible fragrance.",ccwong,25 Aug 2022,HausLabs,Lip,Yes
,These are IDENTICAL to the Dior lip oils! Wow   I’m impressed,dena78,24 Aug 2022,HausLabs,Lip,Yes
New fave lip product,"I looove ittt! It’s so nice and moisturizing on the lips, it almost has an essence of stickiness, like you think it’s there, but it’s not really sticky. Leaves my lips feeling nourished and the wash of color is definitely visible.",Gaybong,24 Aug 2022,HausLabs,Lip,Yes
,"On darker skin tones, there is no difference between shades of lip oil. It looks like a regular high quality gloss . It says there is lip plumping action , no tingling or discomfort caused by the product . Average quality, not worth this high price point . Charlotte Tilbury & Fenty have better options",drfoodiemtl,24 Aug 2022,HausLabs,Lip,Yes
Moisturizing; not sticky!,So moisturizing without feeling sticky. Really subtle color so I love layering it with the Melon Matte lip crayon. I much prefer this to the Atomic Shake Lipstick which smells terrible and has a tacky texture. I'll definitely be getting more of these in different shades!,ntayy,23 Aug 2022,HausLabs,Lip,Yes
,I really wanted to love this and I thought I couldn’t go wrong with picking the clear but I was wrong. It leaves a horrible smell/taste on your lips. I can’t decide if it’s a chemical or soapy smell/taste. It was too late to return it so I threw it in the trash.,Tilty,21 Aug 2022,HausLabs,Lip,Yes
,"Purchased the Sheer Berry.  Although the product appeared to be pigmented, it basically applied clear on the lips, even after vigorously shaking it.  I returned this.  I was expecting gloss, but that it would leave some stain of color on my lips, but it didn't.",kayflorida,20 Aug 2022,HausLabs,Lip,Yes
obsessed,"Love love love this product! It does have a little bit of a thicker consistency but is certainly not sticky nor feel to heavy on the lips. It genuinely feels like a nice, super hydrating lip balm/treatment. I can’t recommend this enough! The stain that this leaves behind is beautiful as well. Love that it’s multipurpose, too - if you don’t want glossy lips, you can wipe the product off after a few minutes and continue to have the tint.",laurspresso,18 Aug 2022,HausLabs,Lip,Yes
Love This Lip Oil,"Stunning color, so moisturizing. Love this so much.",NetteMarie,18 Aug 2022,HausLabs,Lip,Yes
Outstanding lip product,Outstanding product. best applicator on the planet. Comfortable and rich product. I am now ordering another one in Berry for Fall.,zee13,17 Aug 2022,HausLabs,Lip,Yes
Womp.,I was so looking forward to finally getting my hands on this lip oil. I was so SO disappointed. I felt the colour was significantly lighter than in pictures - basically clear. And I found it to be quite sticky! I had to return it and my hint for the perfect lip oil continues….,Eve8811,17 Aug 2022,HausLabs,Lip,Yes
10 Out of 10,Purchased in shade Secondary (not my usual color choice) & love it! It’s hydrating and comfortable.,alygwynne,16 Aug 2022,HausLabs,Lip,Yes
,"hydrating but not sticky, and the shade is just gorgeous!",mmelinda,15 Aug 2022,HausLabs,Lip,Yes
Thin and hydrating formula,"I've purchased a lip oil from Lady Gaga's original Haus Labs collection and was interested in trying the new line at Sephora. I took the opportunity to purchase this Secondary shade (described as a sheer orange color) with a gift card in exchange for my honest and authentic opinion as a Sephora Beauty Insider Community Ambassador. Like the original, this oil applied smoothly and wore comfortably, and has a thinner consistency than other lip oils on the market. The thinner formulation makes the oil less goopy, gooey, and sticky than other lip oils, but that does not diminish its hydrating properties at all. This lip oil felt nicely hydrating on my lips the entire time I had it on. It stayed on for most of the morning, even through multiple sips of water and coffee. I did notice a very slight tingling on my lips  (upper right side only) - it only lasted for a few minutes and was very faint; it was also a tingling sensation and not a stinging one. The packaging on this relaunched version includes a wide doe foot applicator (same as in the original version) but unlike the original, the cap on this is different and can be used as a mirror for applying other lip products - since it's part of the handle with the applicator you can't look into it while applying the oil. 

This lip oil is unscented, applied smoothly, and wore comfortably. Though thinner in consistency than other lip oils, it still provided some good hydration. I noticed the slightest tingling (not stinging) on the upper right side of my lip for a few seconds, but that was it. One thing I'd like to note is that this Secondary shade goes on pink (and not orange) on me, but my lips are more pigmented to begin with, so your mileage will vary. Overall, I like this lip oil and am interested in picking up another shade at some point, probably the sheer berry tint (Shade: Hue).",itsfi,15 Aug 2022,HausLabs,Lip,Yes
,"This really is an everyday colour to wear. 

I guess it depends on the natural lip colour, but definitely does not come as orange as depicted on its own. The shine is great, but if you blot it off, the stain really works as well.",Blanchi,15 Aug 2022,HausLabs,Lip,Yes
,way better then any lip oil i’ve ever tried . will be purchasing this another 100 times. the secondary color left such a beautiful colour on my lips. isn’t sticky at all either!,sydneyannee,12 Aug 2022,HausLabs,Lip,Yes
melted butter anyone?,"Let me start this off by saying I am not at all sensitive to tastes or smells. However, I just received this in the mail and I want to vomit from the taste of this lip oil. I didn’t know what to expect because it’s my first lip oil, but I’m pretty sure they aren’t supposed to taste like melted butter slathered on your lips. I immediately had to take this off because of the taste alone and will be returning it. Really disappointed in the incentivized reviews lately taking over Sephora’s site.",Ahlecks,11 Aug 2022,HausLabs,Lip,Yes
,"I love it! Its an amazing color, and fantastic consistency. I think this is better than Dior Lip Oil. would buy other colors too. <3",aparnadargar,8 Aug 2022,HausLabs,Lip,Yes
Not sticky but no plumping for me,"Nice amount of shine with none of the sticky lip gloss feel! I really like this, but I don’t notice any plumping. It states that as a benefit, and that is what I was hoping to see.  It is a really lovely lip oil that leaves a hint of color. I like it by itself and have enjoyed layering it over various lipsticks to subtly change the shade. Works great over some matte stains I have that can leave my lips a little dry feeling.",MeaRe85,8 Aug 2022,HausLabs,Lip,Yes
,"this is one of my all time favorite lip oils. it's not too expensive and it really is so beautiful and exactly what a lip oil should be. it's so nourishing, not sticky AT ALL. the color is so pretty on my lips and i find the it leaves a settle and gorgeous stain behind as well. overall, i'm in love!",kailynicolee,5 Aug 2022,HausLabs,Lip,Yes
IN LOVE! Favorite lip oil!,"I bought this on a whim and didn’t know what to expect… first time trying Haus Labs and this did not disappoint! I was AMAZED by this lip oil! Super moisturizing, NOT STICKY at all, and long lasting. It gives my lips the perfect tint of pink… it gives me the perfect natural pout that I love! Even after the shine wears off the pink tint stays on my lips all day which I love because it’s like a lip tint! I love that it’s unscented and not as expensive as other lip oils. HIGHLY RECOMMEND!!!!",hellyyy,5 Aug 2022,HausLabs,Lip,Yes
,"This lip oil is one of the couple things I picked up from the Haus labs relaunch, I have never tried a lip oil but was interested in this one because of the tint to it. The orange looked gorgeous on the model and I needed it. This is a very comfortable lip oil, it isn’t heavy or sticky and you don’t have to put on a lot of layers for it to be shiny. I definitely will be repurchasing this shade along with another.",TaylorMarriie,5 Aug 2022,HausLabs,Lip,Yes
love it.,This lightweight oil feels so great on my lips. Not sticky at all. Very hydrating.,beautybyrhema,4 Aug 2022,HausLabs,Lip,Yes
I thought I would love this,I really wanted to love this but the formula was very thin and unnecessarily sticky. Not to mention the taste.. It was honestly pretty bad I returned it immediately.,beecky,4 Aug 2022,HausLabs,Lip,Yes
I love them!,"I love them! Not sticky, feels moisturizing for quite a while. Makes a natural color to my lips. I have the orange and tgis one. Will buy again.",mverbosh,4 Aug 2022,HausLabs,Lip,Yes
,"I returned, purchased 3 shades. They all looked clear. I just did not like the smell or taste of this lip oil. Tasted like soap. It didn’t feel to bad on the lips and the packaging is very cute.",nadajw,3 Aug 2022,HausLabs,Lip,Yes
,I choose the sheer orange and because of the ph setting after a few time my lips were vibrant pink. The formula is nice and isn’t sticky. After a while the «  ph » started cristalizing in the bottle. The two stars is for the formula.,biskhender,3 Aug 2022,HausLabs,Lip,Yes
,Light and not at all sticky. Just the right amount of color and shine. Would like if it lasted a little longer but if I wanted that I’d switch to a lipstick. Bought this color first and then went back and bought the sheer pink as well.,TzippiFeigy,1 Aug 2022,HausLabs,Lip,Yes
Very hydrating!,"Excellent lip oil! I use a sugar scrub first thing in the morning and follow up with this lip oil. I find applying it once in the morning is enough to keep my lips hydrated all day. If you're looking for that shine, you would definitely need to reapply, but if you're looking for moisture, I find applying once enough.",TJ92,31 Jul 2022,HausLabs,Lip,Yes
,"Best lip oil I’ve used thus far. It isn’t super pigmented; just enough to brighten my lip color. Looks similar to a gloss after application. 

I like the applicator, and the tube was filled almost completely upon removal of the applicator. Feels moisturizing and realistically the only issue I feel people might have with it is it doesn’t last super long and I find myself reapplying it every hour or so, but I don’t mind (especially as far as oils go.)

Price is reasonable too.",HitchCanan,30 Jul 2022,HausLabs,Lip,Yes
,There product was amazing.  Went on smooth and shiny. I liked the product.,Bloddyhell46,29 Jul 2022,HausLabs,Lip,Yes
Meh,Hardly any color despite how it looks in the tube. Returned.,TheVaBeachGirl,29 Jul 2022,HausLabs,Lip,Yes
Big fan,"I was really pleasantly surprised by this one. The tint seems subtle at first but it slowly develops on your lips into a strong pink. It feels so luxurious and velvety on the lips, wasn't sticky, and seems to last a while on the lips. When it does fade, my lips still feel moisturized, unlike other lip oils that leave me feeling dry and sticky. The pink doesn't quite flatter me, so I'm going to try the orange color, but overall 10/10.",stinkybishop,28 Jul 2022,HausLabs,Lip,Yes
Very drying even for an oil!,Drying. I've used Dior for years. this can not compare when it comes to moisturizing your lips. Wears off quickly. Tint is lacking. Vaseline would be better than this. I can't recommend.,moonsta,26 Jul 2022,HausLabs,Lip,Yes
smells,this lip oil smells and taste disgusting I don't get it. all of these reviews are incentivized which is ridiculous there should be real reviews not people who got this for free. this brand is a joke.,SimplyCheryl,26 Jul 2022,HausLabs,Lip,Yes
LIP OIL LIKE NO OTHER!,"Omg! This lip oil is the best thing I ever tried! I have any lip oils some leave my lips dry & patchy, others just feel like their sitting on top no pigment & not absorbing. But THIS it feels beautiful on the lips gives you a beautiful tint on the lips. It absorbs in your lips so your lips feel so smooth & soft right after.",MakeItUpSteph,26 Jul 2022,HausLabs,Lip,Yes
,"OMG, this lip oil is amazing. Nice dark pink color and even leaves a light stain on your lip after the shine goes away. Vegan ingredients so your lips stay moisturized and doesn’t leave that weird white line :). You do have to reapply but who cares! Already bought another shade.",glossykit,23 Jul 2022,HausLabs,Lip,Yes
Surprised!!,I thought this would be thick but it’s a nice consistency. Non sticky and very hydrating. The color is super sheer and I do wish it was more pigmented. Also there was some clumped pigment inside the tube maybe that has something to do with it?! Overall I would buy again!,Andre19,23 Jul 2022,HausLabs,Lip,Yes
Worth It!,So great! Was moisturizing long after it wore off and gave just enough tint to layer with a lipstick!,Leah2208,23 Jul 2022,HausLabs,Lip,Yes
it’s de,"Say! This is a pretty decent product. It’s my first time trying a lip oil so I have nothing to compare it to. Beautiful shine, hint of colour, and not sticky at all.  I love the way the colour looks peachy pink on my lips. I docked a star as 31 dollars for a lip product is a bit of a splurge for me, but I think it should last quite awhile.",Serenabobeana,23 Jul 2022,HausLabs,Lip,Yes
KISS OR MISS,"For starters I'm not a fan of purchasing celebrity make up brands. HOWEVER I had to make an exception for mi Lady Gaga. I'm a lip product junkie.

Packaging: I respect the fact that the bottle is full. I expected it to be half full once I pulled the wand out, that is how it usually goes with lip glosses. 

Applicator: The applicator is a foot shaped wand. It is a nice universal applicator since everyone's lips are different. 

Product quality v.s. expectations:

This is advertised as a ""hybrid lip oil"". I can only speak on the neutral (clear color). I purchased the clear since I wear masks. 

The consistency of this reminds me of Buxom's plump shot collagen lip product. 

This has a glide to it. Compared to Bare Minerals lip glosses, Buxom, Rare beauty etc., I feel that this is less sticky. I also didn't experience any product build up or crust from this product. 

It gives a neutral shine, making the lips look healthier. 

I tend to have very dry skin and lips due to the medications I take, I do feel that this helped soften and hydrate my lips. 

However, it does not last long on your lips. I felt that I had to reapply throughout the day even when I didn't wear a mask. To be fair most lip oils do not last long on the lips, and since this is a hybrid lip oil, I expected it to last longer. 

I feel that the neutral color will work beautifully if you were to wear a neutral or brown toned lip liner. If you are more into the natural look this would be a good product. 

The reason I am rating this between a 
3.5-4 / 5 stars is because of the price point and quality of the product. I feel that there should be more product for $25 especially if you have to keep reapplying it. Also, it is a basic lip gloss. I wish it had more of a shine and plumping effect to it.",sunnysidesin,22 Jul 2022,HausLabs,Lip,Yes
,"I have dry skin, and even dryer lips. I have tied every lip balm out balm out there (yes, even the La Mer one), and while lip balms feel great, they're not that great. 

THIS. IS. GREAT. Nice feeling on the lips, very moisturizing, with a touch of peach color. You have to reapply every couple hours, but for the first week in a long while, my lips aren't chapped.",EvilCupcake,21 Jul 2022,HausLabs,Lip,Yes
,I think this lip oil is super pretty on the lips and i love that the color changes according to your PH levels! I feels really nice and it’s not sticking. The only thing is that it doesn’t last super long on the lips because it is a thinner consistency.,tamaraokah,21 Jul 2022,HausLabs,Lip,Yes
don’t recommend,I’m confused. This is an awful product. It’s drying and the color is extremely sheer. I don’t understand the appeal of this at all.,momlvsmkup,21 Jul 2022,HausLabs,Lip,Yes
Love it,Best lipgloss/lip oil/lip tint Ever! It’s so moisturizing and not sticky at all. The color is amazing and last for a while it’s definitely a must have,Mikey66,20 Jul 2022,HausLabs,Lip,Yes
Lip oil,"Would recommend to everyone! 
The consistency is unbelievable and the shiny effect is obsessive",mrsxbadxbunny,20 Jul 2022,HausLabs,Lip,Yes
