Title,Date,UserID,ReviewText,Brand,Product,CelebrityBranded
Favorite mascara by far ,12 Mar 2024,callielanae,Super super beautiful mascara make sure your lashes look so long and pretty!,Fenty Beauty,Mascara,Yes
Must Have,10 Mar 2024,Ashleedawnn,I looooove this mascara! One layer and it makes my eyelashes look amazing! I don’t find it clumpy and it doesn’t irritate my eyes!,Fenty Beauty,Mascara,Yes
Game changer if lashes arent your thing,8 Mar 2024,dhowla,This mascara is soo great! For one i love how black it is and how dramatic my eyes look. It makes your lashes look like falsies. But i will say that i do have semi long lashes so they make them super long.Its great for layering on top of other mascaras to make them more dramatic,Fenty Beauty,Mascara,Yes
Best for Length & Volume,5 Mar 2024,Gabbyscott,Best mascara I’ve ever used! and I say this as someone who’s tried out the Too Faced better than sex and Benefit they are real mascara. This gives length and volume! + super easy to take off using an eye makeup remove,Fenty Beauty,Mascara,Yes
SO good BUT...,5 Mar 2024,Justeve398,"I haven't been as in love with a mascara in so long...but it's a bittersweet love affair!! I adore how this mascara literally reaches and pulls out EVERY lash I never knew I had. It darkens, thickens, volumizes, extends, fans out, and lifts in one swipe! The bliss is short-lived however...I've never had a mascara transfer SO bad under my eyes. :( I can bet that every time I look in the mirror I will look like a raccoon. It messes up my whole look, EVERY day!!  I want to give this 5 stars SO BAD. Fenty, PLEASE fix this formula!! You'd have a true gem on your hands!!",Fenty Beauty,Mascara,Yes
,3 Mar 2024,shekbyindahouse,"Love the volume & thickness of my lashes when I first apply it. Unfortunately it smudges. Even applying to top lashes only, it still left me with transfer under the eye.",Fenty Beauty,Mascara,Yes
Lives Up to The Name,3 Mar 2024,Taiyari,"This mascara lives up to its name. It’s thick to the point where I have to clean some off the brush before application. If I don’t, it’ll clump and look awful. It’s so hard to remove and leaves residue which makes my eyes look dark.",Fenty Beauty,Mascara,Yes
Unfortunately no,3 Mar 2024,Erikasversion,I loved how long my eye lashes were but the mascara dust was bad. Looked like a raccoon😞,Fenty Beauty,Mascara,Yes
"Ruined my own lashes, bad packaging",28 Feb 2024,,One of the worst mascaras I have ever used. Bottle can’t stand up straight on the bathroom counter. Makes your lashes both clumpy AND spidery at the same time? Gets all over your lids.,Fenty Beauty,Mascara,Yes
Made my natural lashes fall out,28 Feb 2024,ihatethisssssss,I received this by using my rewards points and wanted to like it but it made my long lashes shrivel and lashes fall out. I had a large chunk of space empty when normally have nice lashes. I immediately stopped using after noticing now my lashes are growing back. I do not recommend this product.,Fenty Beauty,Mascara,Yes
Always a must have In my makeup routine! The best!,25 Feb 2024,kbueaty33,The best mascara ever. My lashes uncurl so fast but with this mascara it looks like I have fake lashes on all day. I let my friends use it and then went and bought it. Wonderful product.,Fenty Beauty,Mascara,Yes
"Love this, but….",24 Feb 2024,chrisdm,"I absolutely love the look this mascara gives! 
The only thing preventing me from giving it a 5⭐️
Is the transfer! You have to constantly check and clean the smudges.",Fenty Beauty,Mascara,Yes
"Good price, good mascar",21 Feb 2024,kittybear,"I really like mascara, it separates and lengthens my lashes so well! My only dislike is that I do have to check for light transfer under my eyes after a while. It cleans up easily, and I just add a bit of powder after. My holy grail mascara was made by a brand called Prescriptives, and their Beyond Long mascara was the GOAT. I still haven’t found a mascara as good as that, but the search continues. 

In the mean time I’ll keep using this bc it does work well; lashes get length and fullness from this mascara. The application of this mascara is close to Beyond Long, but the transfer issue means it’s still not a replacement. I will buy this again.",Fenty Beauty,Mascara,Yes
LOVE!,20 Feb 2024,Juniper6278,"I received a sample& was so surprised- I love it! My go to mascaras have always been Too Faced "" Better than sex""& It "" Superhero"".  I love this just as much or maybe a little more- will definitely be purchasing full size!",Fenty Beauty,Mascara,Yes
,7 Feb 2024,Bluecil,"I loved the sample of this mascara, so I was excited to get the full size. I really want to like it but the application is inconsistent. Sometimes it goes on clumpy seemingly from too much mascara and other times it doesn’t. I’m not sure if this has to do with the formula or the brush.",Fenty Beauty,Mascara,Yes
,6 Feb 2024,Lucethel,Worst mascara. Ever. Covergirl and even dollar store mascara is better then this. Waste of money.,Fenty Beauty,Mascara,Yes
,6 Feb 2024,agusbrenmonzon,Love this product bc i love how my eyelashes look but i it seams a litle too moist and u have to take the excedent out bc ur lashes are gonna look  over make up,Fenty Beauty,Mascara,Yes
Super good,5 Feb 2024,hannahxox5,"I love this mascara so much, i wear it all the time and it makes my eyelashes look so good.",Fenty Beauty,Mascara,Yes
Love this! 🤍,4 Feb 2024,cmfitzpatrick,"Love this mascara! It makes my lashes look so long and thick! My only complaint is that it’s a bit clumpy, but it’s easy to fix. Totally recommend!",Fenty Beauty,Mascara,Yes
Raccoon Eyes,2 Feb 2024,Se4aLvr,"This mascara has never failed to flake and smudge. By the time I’m ready to take it off, I look like a raccoon. Throwing his in the trash and going back to my tried and true Thrive tubing mascara.",Fenty Beauty,Mascara,Yes
Basically sitting in my makeup drawer.,31 Jan 2024,JustAle,I really wanted to like it but it’s not worth the money. The formula is clumpy and my lashes fall right after I apply it. So far worst mascara I have ever tried. The packaging feels like cheap plastic as well. Save your money.,Fenty Beauty,Mascara,Yes
Terrible,29 Jan 2024,SBose88,I have decently thick lashes but this mascara makes them stick together and look sparse. The formula is watery and doesn’t thicken or lengthen. Don’t waste your money!,Fenty Beauty,Mascara,Yes
Save Your Money,27 Jan 2024,sunstreaked27,Most disappointing mascara I’ve tried in a while. The length & volume was subpar. Bad separation. Dries crusty and flakes. There are much better drugstore mascaras and better products from Fenty.,Fenty Beauty,Mascara,Yes
,26 Jan 2024,brie1598,"I saw so many good things about this, but I really didn’t like this on me. It was super clumpy on me. I like the other fenty mascara better.",Fenty Beauty,Mascara,Yes
Must have!,26 Jan 2024,Riverjaden23,"I bought this because my friend has it, and when I used it I fell in love. It gives my lashes such length, and my lashes look thick although it doesn’t hold a curl it does last all day. ",Fenty Beauty,Mascara,Yes
,25 Jan 2024,jocelynShairi,"Love this! I got the mini version and bro it’s AMAZING, works so good on my lashes and makes them really long!",Fenty Beauty,Mascara,Yes
Best Mascara!,25 Jan 2024,hushbabbyyy,One of the best mascaras I’ve used let me tell you just get it an it’s not waterproof so it doesn’t damage the eyelashes,Fenty Beauty,Mascara,Yes
,25 Jan 2024,PURPLEDAISEE,Purchased as Christmas stocking gift. It was very well appreciated!,Fenty Beauty,Mascara,Yes
A must have for sensitive eyes!,25 Jan 2024,kumpir,"The only mascara that doesn’t hurt my eyes!! I have a very sensitive eye and this one works great, thickens my lashes perfectly. Love it much",Fenty Beauty,Mascara,Yes
Don't buy!,22 Jan 2024,Zeldathewarrior,"This is the worst mascara, please don't buy it and waste your money even Elf has better mascara! It's so clumpy and just thick and just so ugly i hate it what waste of money..",Fenty Beauty,Mascara,Yes
volumizing and leghtening,22 Jan 2024,ZaraMm,"this is such a good mascara!! volumizing and lengthening - kind of hard to take if though, but otherwise 10/10!!",Fenty Beauty,Mascara,Yes
Must have for short sparse lashes,21 Jan 2024,HiHoSilver,I love this product because it makes my short sparse lashes stand out and look full. Before this I used Lancôme Monsieur Big Mascara (for a long time). I have gone through 2 tubes and never disappointed. Try it out. I hope you love it too!,Fenty Beauty,Mascara,Yes
Its a NO! Unless you're going for the rough look,21 Jan 2024,12Gina,"At first I was in love with how my lashes looked. After 5 uses this mascara will make your lashes clump, leaves so much product on them,  your lashes will stick together and will not separate when brushing with the wand, and overall looks like you had a rough night prior to even leaving your house. Removing the wand from the tube will have so much buildup of product.  I wish I could return and get my money back. This mascara is awful.",Fenty Beauty,Mascara,Yes
,20 Jan 2024,marlssd,I do not like it. Made my lashes fall as soon as I put it on and very clumpy. Very disappointed because I love so many of Fenty’s other products.,Fenty Beauty,Mascara,Yes
A MUST in your lash routine!! 100000/10,20 Jan 2024,mya2746,I have never used this brand before and let me tell you when I used this product I had the instant urge to buy 20 more things from this brand!! It left my lashes SUPER long and thick!! One coat is truly all you need!,Fenty Beauty,Mascara,Yes
"Tammy Faye Baker Lashes, Here I come.",19 Jan 2024,Warflowers,"This clumps so bad! It is also hard to distribute through long lashes. In addition, it has minor fallout. Does remove easily, which is nice. I cannot recommend this product.",Fenty Beauty,Mascara,Yes
Terrible. Needs a reformulation.,18 Jan 2024,paisliefarrow,If I could give this zero stars I would. A: the brush sucks. You can’t even coat your lashes with the brush. It just looks full of clumps. B: it just looks full of clumps and you can’t get it on your lashes to look nice no matter how hard you try.,Fenty Beauty,Mascara,Yes
THE BEST MASCARA EVER. 100% recommend,17 Jan 2024,maddiegeist,This mascara makes my lashes pop. And I swear my natural lashes have grown since using it. I have used so many mascaras and I swear by this. I got this at a sample at first then I got full size,Fenty Beauty,Mascara,Yes
Love this mascara!,16 Jan 2024,makeupup1212,"Love this mascara! I’ve repurchased twice and will keep buying this. Lengthens your lashes so well and is not clumpy, unless you over do it! Perfect!",Fenty Beauty,Mascara,Yes
THEE mascara of your dreams,11 Jan 2024,sydneymonet,Fenty did what they needed to do with Hella Thicc. This mascara is insanely lengthening. I really want it in brown 👀,Fenty Beauty,Mascara,Yes
,10 Jan 2024,Chan1989,wasn't impressed. mostly clumpy is the only thing that gives this a thicc appearance..,Fenty Beauty,Mascara,Yes
,10 Jan 2024,skincaremakeup7,This mascara is great! Not clumpy at all and gives a lot of volume! It stays all day pretty much and doesn’t come off during the day.,Fenty Beauty,Mascara,Yes
Intense look but clumpy,9 Jan 2024,Aurahi,"After using this product for a month, not my favorite as it’s a bit clumpy. Carefully combing thru the eyelashes when applying helps. I like the intensity of the color though, makes my eyes pop!",Fenty Beauty,Mascara,Yes
Wont be repurchasing,8 Jan 2024,Tasmanian,"This was not all that whatsoever,I expected my lashes to have the volumizing effect and they did not even after applying 2 to 3 coats ,wont be repurchasing",Fenty Beauty,Mascara,Yes
I wanted to love this,7 Jan 2024,iconMUA,"I'm only giving it 2 stars because it has a great brush. The bristles are a firm nylon, and distributes product evenly. I have long, thick, but sparse lashes. 

I've never experienced ""racoon eyes"" mascara before this. It is a heavy, oily, formula. So, when you apply it on the lashes, it not only weighs down the lashes, it takes a looong time to dry. Then, when it is finally dry, undereye powder is applied, you think you are good to go - but then it still manages to melt around your eye area. 

Lancome's Monsieur Mascara, YSL's Lash Clash, and Too Faced's Better Than Sex mascaras are worth the money instead of this one.",Fenty Beauty,Mascara,Yes
Not recommended,5 Jan 2024,AimeeFawn,"This mascara made a complete mess of my under-eyes only a few hours after applying it to my lashes.
I was just sitting at my desk at work, not even doing anything physical other than typing.
I don't recommend this product.",Fenty Beauty,Mascara,Yes
Great mascara.,5 Jan 2024,Michelle9121,This mascara is a great everyday mascara. I recommend using a primer first and curling the lashes. But still I find it very beautiful in the eyes and it has a great pigment.,Fenty Beauty,Mascara,Yes
love it,5 Jan 2024,princesspeach14,i love this mascara so much i get so many compliments when i wear it! it makes my lashes so long and full. i highly recorecommend it if you’re looking for a new mascara,Fenty Beauty,Mascara,Yes
Not my favourite mascara,2 Jan 2024,NedeaIulia,"It felt old as soon as I opened it. Very clumpy but it doesn’t smudge and it’s long lasting. However, I can achieve the same thing with drug store mascara. Pretty disappointed",Fenty Beauty,Mascara,Yes
Bought 3 bottles and Santa gave me 2 more,1 Jan 2024,glomanni,"Let’s just say….I’m stocked for the whole year. I initially received a sample from Fenty when they visited UH. I suffer from blepharitis and I can only use an essence mascara. However, essence princess mascaras doesn’t give me the dramatic fullness. I’m shocked. My eyelashes look SO GOOD! It does everything it claims and doesn’t smear on me. I don’t get styes, Chalazions",Fenty Beauty,Mascara,Yes
Love this!!,1 Jan 2024,MalloryG1992,"This is an excellent mascara, It makes my eyelashes look so thick and full and fluffy! I can't live without it!",Fenty Beauty,Mascara,Yes
the best mascara i’ve ever used!,31 Dec 2023,savannahjfisher,the best mascara i have ever used my eyes are stunning and if your looking for the best most perfect and affordable lashes you have to get this stuff! this stuff is worth every penny.,Fenty Beauty,Mascara,Yes
,29 Dec 2023,kaylin1st,I use this everyday it’s a good mascara I love it sm !,Fenty Beauty,Mascara,Yes
this is a must have,28 Dec 2023,nellyfs,This product is so good! It makes my eyelashes look longer and it makes my eye lashes darker. And i get compliments everyday!,Fenty Beauty,Mascara,Yes
SMUDGES!,27 Dec 2023,EGibb,"Lashes look great but this mascara SMUDGES! I loved this at first but noticed smudging after an hour or two. I was ready to throw out all my other mascaras until, despite deploying all anti-smudging techniques, saw the raccoon eye effect each time I wore it. DO NOT PURCHASE.",Fenty Beauty,Mascara,Yes
Good,24 Dec 2023,Kathryn108108,It is okay. Still prefer the Dior iconic curl plus maybelline teloscopic combination for falsie look.,Fenty Beauty,Mascara,Yes
Do Not Recommend,24 Dec 2023,SAC07,This mascara does not stay in place at all!  Would not recommend.,Fenty Beauty,Mascara,Yes
love ir,20 Dec 2023,lexiissocool,i use this every day when i go somewhere even shopping makes my lashes look great,Fenty Beauty,Mascara,Yes
Looks great but flakes sometimes,19 Dec 2023,Sasha00Fierce,This mascara is alllllmost perfect. The formula looks great on and you can build to some really dramatic volumized looks. However the tradeoff is that over time the mascara flakes and gets into your eyes over time.,Fenty Beauty,Mascara,Yes
,15 Dec 2023,mutheulynn,"I bought this mascara earlier this year after seeing people recommend this product on instagram. Unfortunately, it is too thick for me and clumps my eyelashes.",Fenty Beauty,Mascara,Yes
The name of this product is exactly what you get,13 Dec 2023,Mangoluva,"This mascara is good for volume, not lengthening. It makes you look like you have on false lashes after a few swipes. I won’t rebuy it tho because it’s too thick for me  (clumps or thickens lashes really fast)",Fenty Beauty,Mascara,Yes
Would NOT recommend,12 Dec 2023,Samyromy,I have never in my life have had any mascara make my eyes itch but this one started to about 5 mins after application it also clumps with the brush they provided I used throw away brushes the second time and it applied more even and looked better but one again make my eyes itch I took it off at a restaurant it itched so bad it also is very flaky unfortunately it went in the trash I should have returned it but didn’t even want to bother,Fenty Beauty,Mascara,Yes
Heartbreaking,11 Dec 2023,dwat21,"This mascara makes my lashes look amazing but it transfers, smudges, and bleeds. So disappointing, I want to love it so bad but sadly, this mascara isn’t it.",Fenty Beauty,Mascara,Yes
Super smudgey!,9 Dec 2023,cinncinn,"I purchased this after I someone reviewed this. They said it was a great combo with the Telescopic mascara for straight lashes. Let me tell ya, I tried them together as a combo and both separately and they are both terrible. I really hate to say this but the Fenty one was just a bit worse. It smudged almost instantly and consistently throughout the day. Fenty has other wonderful products but this one was a miss.",Fenty Beauty,Mascara,Yes
A Must Try,6 Dec 2023,SHYOG,my new favorite mascara. I put this on and bam it's beautiful ❤️ this mascara some may not like but for me I'm loving it. my ysl mascara as well.,Fenty Beauty,Mascara,Yes
Great mascara but…,5 Dec 2023,Gal85,I love how it makes my lashes look but halfway through the day I have raccoon eyes. Very disappointing.,Fenty Beauty,Mascara,Yes
Best mascara,5 Dec 2023,lorena214,This is one of the best mascara I’ve used. I didn’t like her Rihanna first mascara but this I will continue to purchase,Fenty Beauty,Mascara,Yes
Great mascara.,4 Dec 2023,chiikiitah14,"The top 3 best mascara I've purchased
I was a bit hesitant on purchasing this product cause of all the negative reviews but I gave it a try and so far love it. It stays on all day. What I love of it is that u only need a couple coats of it and you'll be good for the day no need to apply more than 2 coats.",Fenty Beauty,Mascara,Yes
Gives raccoon eyes,3 Dec 2023,stephsopinion,This product is voluminous and makes your eyelashes stand out -but- you will look like a raccoon with the amount of mascara that flakes off and smudges around your eyes.,Fenty Beauty,Mascara,Yes
Good and volumizing,30 Nov 2023,colleenbal,I like this mascara and I like the texture it creates in general I like the look it gives me and it’s very volumizing,Fenty Beauty,Mascara,Yes
Good,28 Nov 2023,urmoder,This really did make my eyelashes hella thicc! But it bleeds really easily so I end up having a black eye by the end of the day. So I would advise not to use this on your bottom lashes,Fenty Beauty,Mascara,Yes
Clumpy!!,28 Nov 2023,MK783,Made my naturally long lashes seem longer but super clumpy and hard to work with.,Fenty Beauty,Mascara,Yes
Sad I don’t love this.,26 Nov 2023,CourtneyRaeFM,"Hate to give Fenty a bad review but this is the worst mascara I’ve personally ordered from Sephora. Couldn’t get through a work day with this on, and I’m sitting at a desk. Smudges so easily! Makes the lashes look long, but it’s not long wearing. Could be good for a photoshoot maybe?",Fenty Beauty,Mascara,Yes
I LOVE FENTY 🩷,25 Nov 2023,imkiwi,It’s so much better than drugstore mascara. It separates my lashes so well. I feel so freaking fine when I wear it. Only ever buying Fenty! My mom wants one as well. I know what her next gift will be.,Fenty Beauty,Mascara,Yes
Save your money,25 Nov 2023,Samgreen2111,It’s an okay mascara in general but I’ve never had as much smudging with a mascara before. I look like a raccoon after like 2 hours and it’s just not worth it. Honestly been really disappointed with fenty eye products,Fenty Beauty,Mascara,Yes
,25 Nov 2023,tjanet31,Looks very beautiful at first but has a lot of fall out. I would literally be at work with black eyes.,Fenty Beauty,Mascara,Yes
absolutely the best mascara out there,22 Nov 2023,RedHead999,"This is my latest must-have. It makes my lashes look thicker, fuller, longer. Helps to hold curl in place.",Fenty Beauty,Mascara,Yes
Just not good.,21 Nov 2023,chrispeazy,This is not wear proof. It spread all over my face at work. my under eyes were black and it didn’t keep my lashes lifted which they usually stay up. don’t buy this.,Fenty Beauty,Mascara,Yes
,20 Nov 2023,soulbeautyfulx,Love this mascara but the smudging 😭 I’d love if it were waterproof or something. The black is very dark & gives great length to lashes which u LOVE.,Fenty Beauty,Mascara,Yes
Not as good as Full Frontal,20 Nov 2023,Chrissy400,"I bought this because the Full Frontal is out of stock.  It's ok, but very goopy and does transfer. I'll use it until the Full Frontal is back in stock but I wouldn't repurchase.",Fenty Beauty,Mascara,Yes
"I use this every day , I love it!",20 Nov 2023,Gabb4747,"Look girlies, I am one who barely has any lashes and this mascara here…IS MY HOLY GRAIL! I use her everyday. Only thing is , is that it might take a good makeup remover, cleaner to get her off.",Fenty Beauty,Mascara,Yes
,19 Nov 2023,AKSunshine,"I wanted to love it, but it is so clumpy. Even with wiping off excess, it goes on in thick clumps.",Fenty Beauty,Mascara,Yes
,16 Nov 2023,aashleen,i’m not a big fan of this mascara. it made my lashes look nice for a few hours and then it would look like i don’t have any lashes at all. it was also super hard to take off even with makeup remover.,Fenty Beauty,Mascara,Yes
Fenty Hella Thick Mascara,15 Nov 2023,OlgaRey,Great mascara and one application is sufficient great application brush and makes my eyelashes look great,Fenty Beauty,Mascara,Yes
Nice mascara but it flakes a bit,15 Nov 2023,CJE223,I love Fenty and this mascara IS hella thicc. The only problem is it flakes off so much I can’t wear it with contacts in.,Fenty Beauty,Mascara,Yes
would buy the full size!,14 Nov 2023,emmrian,"I have got this with my points and I am loving it! it does not slip my lashes, stays long and it is easy to style lashes.",Fenty Beauty,Mascara,Yes
In Love!!!!,13 Nov 2023,spookygurl,"I have very long lashes but they are straight so you can’t see them and whenever I curl them and/or use mascara they always fall down in like 1 minute after applying but THIS MASCARA let me tell you I have
 tried tons of mascara and none have kept my lashes up and curled but Ms Rihanna came through this mascara keeps my lashes up all day and keeps them curled and it’s transfer proof but also very easy to remove with just soap and water love this and def gonna repurchase tomascaras",Fenty Beauty,Mascara,Yes
Can’t seem to completely love this..,13 Nov 2023,reneeerika,I will say this is very pretty if you have long lashes already but I can’t see myself using this as an everyday mascara. It started flaking within the first hour of use. It got clumpy really quick as I started applying it. It would be amazing if they fixed these specific issues with it. I had really high hopes. I do still think it is really nice and has great potential.,Fenty Beauty,Mascara,Yes
Ripped my lashes,12 Nov 2023,GizemT,Looked great but ripped half my eyelashes when removing. I am in shock. My eyes also burn. Wow,Fenty Beauty,Mascara,Yes
Looks great but smudges:(,12 Nov 2023,AJDtown,"I would give this mascara 5 stars for the incredible length and volume without clumping BUT it smudges all day long. I have deepest eyes/oily lids so this is a constant issue for me, maybe if you have dry lids you’d be more k?you have dry lids/ have",Fenty Beauty,Mascara,Yes
Sexy but smears,11 Nov 2023,kandy44,"I have tried a lot of mascaras and I have to say, this is a great lengthening and thickening mascara. Dramatic and sexy. But like everyone else has mentioned, it transfers very easily. Doesn't matter if you let it dry, it still finds a way to your lower lids by the end of the day. I find it's worse if I'm wearing any under eye concealer. It's somehow weirdly difficult to remove with standard eye make up remover though. I got this as a sample and would have loved to buy full size but I think this will be for a ""dinner date only"" mascara, and not an everyday one",Fenty Beauty,Mascara,Yes
AMAZING,10 Nov 2023,teagan996,"got a mini from points BUT sooooo volumeizing and creamyyyy. EASY TO TAKE OFF but cry proof, its not sticky after you put it on. the pic is js after crying",Fenty Beauty,Mascara,Yes
"so thick, lumpier than I'd like",10 Nov 2023,MoosieJ,"I loved the sample size version, but the full size is so thick, I have to wipe so much off the applicator each time I use it. My eyelash brush is necessary to tidy the lumps out.",Fenty Beauty,Mascara,Yes
smudge,9 Nov 2023,zzaray,"love love love the application, wand, and how thick it is on the first coat BUT after an hour it leaves a dark cast under the eye and flakes on the eyelid. even after fully drying it still smudges. went to gym with it and it was the worst i've ever seen :( will have to stic to rare beauty for now",Fenty Beauty,Mascara,Yes
Transfers badly,8 Nov 2023,SusanGriffin,Looks great at first but transfers like crazy. I was wiping black off underneath my brow after 30 minutes.,Fenty Beauty,Mascara,Yes
…………………….,7 Nov 2023,Thaly7,😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,Fenty Beauty,Mascara,Yes
Requires maintenance,5 Nov 2023,amdisi,The immediate results are amazing. Unfortunately this formula flakes off my lashes. I need to clean up my under eye area every few hours when I wear this mascara. I do love the volume it adds to my lashes.,Fenty Beauty,Mascara,Yes
Transfers,4 Nov 2023,kareeennn,"The formula itself is very dark but super wet. The wand bristles are soft but can get easily cluttered. First time I used it, without curling my lashes, it applied clumpy and spidery. Second time I curled my lashes before application and it went on a lot better but after about 5 hours of wear it started transferring to my lower lash line. I’ll give it another try but it’s not looking so hot.",Fenty Beauty,Mascara,Yes
Transfers to your under eye.,2 Nov 2023,VoPet,"This mascara will transfer to your under eye in 30 minutes of wearing it. I can touch my lashes slightly and my finger will be black. I have to go in with a q-tip to make it look like I don’t have a 
black eye when wearing this. I never leave reviews but I had to for this.",Fenty Beauty,Mascara,Yes
Loveee,2 Nov 2023,14mal,it can be clumpy but it lengthens soooo much and makes ur lashes soooo pretty,Fenty Beauty,Mascara,Yes
Better than average,31 Oct 2023,princessgracie,"Better than anticipated. I normally love the ysl mascara but they don’t carry it at my store. I don’t feel like driving over an hour or waiting for it. The SA suggested this. While it’s not comparable, I do like it. I ended up buying a two pack from the holiday collection as well. It didn’t smear or rub. Length and volume average.",Fenty Beauty,Mascara,Yes
Will give you a black eye!,31 Oct 2023,MOMINABRARASHID,I got this mascara in deluxe size in one of the Sephora holiday gift sets. It clumps really bad and bleeds everywhere. You don’t even need to cry for this mascara to get literally everywhere. Was really disappointed by it tbh.,Fenty Beauty,Mascara,Yes
,31 Oct 2023,PaigeC7756,This product makes my eyelashes look AMAZING but it does to tend to smear reallh bad,Fenty Beauty,Mascara,Yes
Great!,29 Oct 2023,jasmineeileen,"Nice and thick but doesn’t clump, didn’t have any issues with flaking or smudging either which is a common issue for my hooded eyes. Would definitely purchase!",Fenty Beauty,Mascara,Yes
Good but not great,29 Oct 2023,gangurrly,I wanted to love this mascara so much. The wand is so nice and it made my eyelashes look great. But the product smudged and transferred. Gave me the worst raccoon eyes! Any tips on how to prevent that? that?,Fenty Beauty,Mascara,Yes
Nothing great,28 Oct 2023,doots776,Eh. I don’t feel like this mascara does anything special at all. It’s also very hard to get off even with eye makeup remover.,Fenty Beauty,Mascara,Yes
Dramatic look,27 Oct 2023,raina19,Mascara is a staple in my makeup routine. That’s being said I’ve tried a lot of mascaras over the years. I really like this one! Definitely not an everyday mascara for me. But I really enjoyed the dramatic look this product gave me. Unlike other reviews I didn’t experience any transfer. Just thick and long lashes!,Fenty Beauty,Mascara,Yes
Disappointed,26 Oct 2023,ramey1118,Went on great and loved how it looked but the transfer under my eye was horrific.,Fenty Beauty,Mascara,Yes
,25 Oct 2023,Maddy8720,Best mascara I’ve used! Makes my short lashes so long.,Fenty Beauty,Mascara,Yes
Lives up to its name!,24 Oct 2023,seatwothree,"It looks like I'm wearing falsies when I wear this. It lives up to its name-- hella thicc, indeed! (When you use it, just make sure to give it time to dry. It's a very wet formula and can be a bit messy when you don't give it proper time to adhere and dry.) Wear time for me varies. I've had some days when it will smudge by noon and other days when it will stay put until I take it off.",Fenty Beauty,Mascara,Yes
,24 Oct 2023,Kspence5,Really good makes the lashes look bold and also really long,Fenty Beauty,Mascara,Yes
yes!,23 Oct 2023,ericadaw,"100% yes . such a great formula, not too watery like others I've tried. gives good volume without looking chunky.",Fenty Beauty,Mascara,Yes
,22 Oct 2023,acemak,I’ve loved it— it added so much length for me with minimal effort. My only thing  is I feel like a brush that is a bit denser would be nice to help with separation.,Fenty Beauty,Mascara,Yes
Must Try,20 Oct 2023,lindserati,Love after first use. I first got a free sample & fell in love. It doesn’t clump and goes on so smoothly. I bought a regular size immediately. I naturally have pretty long lashes & this mascara almost makes it look like I’m wearing falsies,Fenty Beauty,Mascara,Yes
,19 Oct 2023,nikitajesso,"Will not dry, can’t even blink because it goes everywhere! Under my eyes, on my lid",Fenty Beauty,Mascara,Yes
My favorite mascara,18 Oct 2023,giselledjh,"It provides impressive length and volume without lumpiness. It does smudge slightly after wearing it for longer than ~6 hours, but that might be related to my naturally watery eyes.",Fenty Beauty,Mascara,Yes
10/10,17 Oct 2023,elstrauss20,so so cute for a fuller lash! I absolutely love this mascara for a night out,Fenty Beauty,Mascara,Yes
New Favourite!,16 Oct 2023,teenyyogini,"I had been searching for a new mascara since my favourite had been discontinued. Whenever I try a new mascara it must: Be volumizing, lengthening, not flake, SUPER black, and fan the lashes out well. I am thrilled to say that this one hits all the marks! After buying an individual mascara, I ended up buying the 2-pack gift set a week after just so that I'll have it as back-up, that's how much I love it! Worth noting, if you have oily lids, ensure you use some setting powder under your brow to soak up any excess oil to avoid any transfer, as it certainly can if your lids are oily (started to transfer after 14 hours of wear, but no probs before!)",Fenty Beauty,Mascara,Yes
,15 Oct 2023,SlickTee,I recently purchased this && I love it. I no longer wear lashes & it does y lashes good. It doesn’t run,Fenty Beauty,Mascara,Yes
,14 Oct 2023,charleston08,,Fenty Beauty,Mascara,Yes
"Nonclumpy, Amazing Volumizing Mascara. MUST HAVE!",14 Oct 2023,rebelgirlkiwi,"Wow wow wow! This gives amazing NON CLUMPY volume. It thickens the individual lashes without sticking them all together. Just wow. I know my pics aren’t great, but this is a holy grail.",Fenty Beauty,Mascara,Yes
,13 Oct 2023,AndiDre,"It's a good mascara, wore it to a wedding, didn't smudge.",Fenty Beauty,Mascara,Yes
WORTH THE HYPE,12 Oct 2023,mmichyy,"Super black, keeps the lashes up, lengthens and makes lashes appear thicker with just 1 coat. Never expected this from Fenty but this tops every mascara for me. I have short & straight Asian lashes and this is perfect.",Fenty Beauty,Mascara,Yes
NEED,11 Oct 2023,harrystyles33,I AM IN LOVE WITH THIS MASCARA! SO NICE AND JUST AMAZING.,Fenty Beauty,Mascara,Yes
,11 Oct 2023,Englishchic2016,"Absolutely LOVE this mascara. I have short,fine lashes and this mascara gives me thickness and length!! Awesome!!",Fenty Beauty,Mascara,Yes
THE BEST! Hands down,9 Oct 2023,Kimskible,amazing results. I have been using since July and its my go to for my lashes.. no smudge and lasting,Fenty Beauty,Mascara,Yes
A must have!!!,8 Oct 2023,Amber4621,Love this mascara! My go to fr. It doesn’t clump at all. Easy application. Read a lot of the other comments saying that it smudges but I hav never had that issue with this. I have worn it for hours and no smudges.,Fenty Beauty,Mascara,Yes
Not interested,6 Oct 2023,datkitten,It has  been 1 hour of me wearing it and it has already smudged all over my under eye,Fenty Beauty,Mascara,Yes
"Hella good mascara, highly recommend",4 Oct 2023,kellilea,Amazing mascara that goes on and separates the lashes as it covers them. Doesn’t really clump together and lashes stay separated all day/night.,Fenty Beauty,Mascara,Yes
