Title,UserID,ReviewText,Date,Brand,Product,CelebrityBranded
Formula is perfect!,BeautyLover1987,"I only use waterproof mascaras because my lashes won't stay up with anything else.  We'll, come to my surprise, this mascara was able to keep my lashes up, curled and gave me volume. I applied about 3 coats,  no clumping,  no spider lashes,  my lashes looked so good!!! This formula is perfect!!! Haus Labs is perfect!!!",3 Jan 2025,HausLabs,Mascara,Yes
Absolutely in love with it!,Zebracakex,"Ok, hands down, the best mascara I’ve ever tried! It totally blew me away. It gives my lashes insane volume and length without any clumping, and the best part? It holds up all day without smudging or flaking. The brush is super easy to use, and it separates each lash beautifully, giving that fanned-out, wide-eyed look. I can layer it for a more dramatic effect or keep it light for everyday wear, my lashes look amazing. If you're looking for a mascara that does it all, this one’s a total winner!",3 Jan 2025,HausLabs,Mascara,Yes
A Game-Changer for Volumizing and Lengthening,sophia9514,"I’ve been testing the Haus Labs B. Structural Volumizing + Lengthening Mascara, and it definitely lives up to the hype! From the moment I applied it, I noticed how seamlessly it coated each lash, adding both volume and length without clumping. Love the brush design as it grabs every lash, even the tiny ones in the corners, giving my eyes that lifted, wide-awake look.",2 Jan 2025,HausLabs,Mascara,Yes
A must-have!,msteffanybeauty,"I love this mascara because it is extra black, it lasts a long time and the brush makes it so easy to apply without any effort!! I am a makeup artist and also I love using it on my clients! <3",2 Jan 2025,HausLabs,Mascara,Yes
The Best,Steffie575,"Absolutely outstanding. The way it made me look like I had a million lashes…insane. They looked so pretty and long. My lashes also really did feel soft and healthy. I love this mascara so much, I tossed my other 4 after trying it lmao",2 Jan 2025,HausLabs,Mascara,Yes
BUY IT!,Pvrodriguez,Love love love from the moment I first put the mascara on. Love that they Dont feel hard and dry out once the mascara dries! Definitely a must!,2 Jan 2025,HausLabs,Mascara,Yes
My new holy grail,amejias,"With my hooded eyes mascaras tend not to be my friends. I say this because I always manage to get mascara all over my lids. That was not the case with the B Structural Volumizing + Lengthening Mascara. Because of the dual sided wand, I am able to apply the mascara perfectly without getting it all over my lids. The other side gives it such nice volume to my lashes. I really enjoyed that the formula is not overly wet. I applied two coats and it did not clump at all. Loved the way my lashes looked.",2 Jan 2025,HausLabs,Mascara,Yes
,Rubina6282,This mascara is so good! I love how it separates and elongates my lashes.,2 Jan 2025,HausLabs,Mascara,Yes
Amazing new mascara,jasmineodea,"I absolutely LOVE this mascara! It does such an amazing drop at volumizing and lengthening each individual lash. My eyelashes stay curled all day long and they look so nice. This is quickly becoming my favorite mascara! 
Nice.",2 Jan 2025,HausLabs,Mascara,Yes
New favorite!,brittbabee,This mascara blew me away! I have very short light lashes and this mascara made it look like I had on a natural pair of falsies. It didn’t clump if I did a second coat and I loved the length and volume it gave me. The applicator was great and easy to work with and I found the wear of the mascara throughout the day to be just as great as when I first applied it.,2 Jan 2025,HausLabs,Mascara,Yes
,,I really love it !! I’m in love with this mascara !! And the brush is so good,2 Jan 2025,HausLabs,Mascara,Yes
New favorite mascara,arianarzs,"Just perfect, I have been using this mascara lately and it gives me perfect lashes even with just one coat, it’s easy to apply and gives you a beautiful look that lasts all day, and the best of all, I don’t loose any lashes when removing it, really recommend",2 Jan 2025,HausLabs,Mascara,Yes
Long lashes!,Dimplesmichelle,This mascara is so good! It makes my lashes look so long and beautiful!,2 Jan 2025,HausLabs,Mascara,Yes
a stunning every day mascara!,kellygray0,Love this mascara for length and volume while still looking natural,2 Jan 2025,HausLabs,Mascara,Yes
new daily staple!,iampriyab,"the haus labs mascara is ICONIC. the formula is so smooth, doesn’t clump, and doesn’t smell weird. the length it adds is very noticeable! new daily staple found ✅

I received the product in exchange for an honest review.",2 Jan 2025,HausLabs,Mascara,Yes
Smudge-Free and Buildable: Why I’m Loving Haus Lab,manderson,"I’ve been loving the Haus Labs Structural Volumizing and Lengthening Mascara! The dual-sided brush is really unique—the flat side deposits pigment, and the hourglass side fans out lashes. While I’m still figuring out the best way to use it, the brush works well overall and gives great results.

The formula is a standout for me—it’s dry, which I prefer since wet mascaras tend to smear everywhere and get on my eyelids (thanks to my hooded eyes). This one doesn’t do that, and it’s easy to remove at the end of the day.

For transparency, I was gifted this product by the company, but I genuinely really like it and will keep using it. If you prefer a drier formula that’s buildable and smudge-free, this is worth checking out!",2 Jan 2025,HausLabs,Mascara,Yes
Amazing!,Nora099,A beautiful mascara that both lengths and volumizes my lashes. It doesn’t smudge nor does it flake throughout the day. My lashes are feathered out and beautiful without any clumping. Love the rich blackness of the mascara too. An overall wonderful mascara that made my lashes look amazing!,2 Jan 2025,HausLabs,Mascara,Yes
Replaced my long time favorite,Yardene,"This mascara has become a staple in my daily glam and every time I use it I fall more in love with it. I naturally have long lashes and use mascara to lift and color my lashes and this does that and more! It can go from light glam to looking like I’m wearing false lashes. I was lucky enough to get this product sent to me by haus labs themselves but I definitely will be repurchasing this product as soon as I run out! If you are looking for a mascara that lengthens, volumizes and heals ur lashes look no further!",2 Jan 2025,HausLabs,Mascara,Yes
A must have!,mariahh1,"This mascara has proven to be exceptionally effective in enhancing the length and volume of my lashes. I wholeheartedly recommend this product, which I received complimentary from Haus Labs. The results were remarkable, and I am confident that it will deliver similar results for others.",1 Jan 2025,HausLabs,Mascara,Yes
The real GOAT of mascaras,RozziC,I love love love this mascara! I will be using this mascara all 2025,1 Jan 2025,HausLabs,Mascara,Yes
,apeachyday,"This mascara has pros and cons. My lashes are naturally dark and long. What I mainly look for in a mascara is some extra volume. The finish of this mascara is very natural, and I had zero clumping. I was surprised at how long it made my lashes and it gave a bit of a curl as well. It didn't add noticeable volume for me.",1 Jan 2025,HausLabs,Mascara,Yes
Must have!!!!!,madisyn95,"It’s sooooo good
Finally a mascara I will always reach for",1 Jan 2025,HausLabs,Mascara,Yes
LOVE this a lot - but it did take A LOT,Krissyawaters,"The most notable thing about this mascara is that it does a great job of separating the lashes and not clumping. The design of the wand makes it really easy to apply and see the lengthening of your lashes in action. I think that it looks great, and it helps to maintain a natural look rather than spider-webby-looking lashes. However, my only complaint is that it seemed to take quite a lot of product to get the effect I was after. However, I do love the final outcome. It didn't smudge all day, and I love that this is a clean mascara. I also like that it was easy to remove.",31 Dec 2024,HausLabs,Mascara,Yes
So good!!,Lily721,"This is extremely very good. I have long, heavy, stick straight lashes and this formula coats every last one while putting up a good fight to keep them looking lifted! Gaga, if you’re reading this would you PLZ also release it in brown?",31 Dec 2024,HausLabs,Mascara,Yes
MAJOR FLOP…,NoahbearsMama,Huge disappointment. Does not at all hold curl. Gave it two stars because at least it doesn’t flake.,31 Dec 2024,HausLabs,Mascara,Yes
Buy it NOW!!!!,asolor01,"I absolutely LOVE this mascara. I’m usually the type of girl that reaches for a good drugstore mascara instead of a high end mascara, BUT after trying this one, it would take the win in my book! I thoroughly enjoy the lightweight feel of this product on my lashes",31 Dec 2024,HausLabs,Mascara,Yes
This is not it,mandyM17,"This was not it. I don’t get the reviews, they must have been gifted for free…..it took many swipes to get any results and it was still not anything worth buying. I tried the tarte tubing and it’s so much better",31 Dec 2024,HausLabs,Mascara,Yes
,MishMishShell,"This mascara checks all the boxes for me! The dual-sided brush design is genius—one flat side makes it super easy to coat every lash in rich, jet-black pigment, while the hourglass side gives that dramatic volume and length we all crave. It’s incredibly buildable, so you can go from natural to bold without clumping.

What impressed me most is the wear: no flaking, no smudging, and it still looks flawless after hours. But when it’s time to remove it, it comes off effortlessly—no tugging required. It’s perfect for anyone who wants bold, long lashes that last all day without any hassle. Highly recommend for all  mascara lovers! (Received complimentary in exchange for my honest review).",31 Dec 2024,HausLabs,Mascara,Yes
New favourite!,Elycouras,"Wow! I’ve been looking for something to replace my Dior show and my Ilia mascara and this is the one! It is so good at aluminizing and separating the Lashes. It really gives you an all in one boost. I cannot speak on the smudge proof of it because I just put it on, but as you can see in the picture, it definitely gives a huge lift. And this is without curl.",31 Dec 2024,HausLabs,Mascara,Yes
New favorite!,chickennugget48,This mascara blew me away! I have very short light lashes and this mascara made it look like I had on a natural pair of falsies. It didn’t clump if I did a second coat and I loved the length and volume it gave me. The applicator was great and easy to work with and I found the wear of the mascara throughout the day to be just as great as when I first applied it.,31 Dec 2024,HausLabs,Mascara,Yes
,theluxeexplorer,Looks amazing on first application. It gives a soft and wispy look. You can easily build up to create a bolder and longer look. I would recommend to layer before it dries as it works better that way. This mascara applies easily and feels gentle on my eyes. It definitely creates a great difference!,31 Dec 2024,HausLabs,Mascara,Yes
10/10 would buy again,niyahmarief,Absolutely amazing! I really love how my lashes look with this mascara it gives fake lashes without the struggle of glue and everything else. I also have short lashes and it makes them look really long and I loveee,30 Dec 2024,HausLabs,Mascara,Yes
Good,DivaE1984,Not bad once applied it did shrink some after drying stayed on 5+ hours no smudging light rubbing of micellar water to take off decent mascara for the price,30 Dec 2024,HausLabs,Mascara,Yes
Very easy to remove,komJay,"I like that this mascara is perfect for every day year. It is smudge proof waterproof and transfer proof. 
It adds buildable volume and length while staying smudge-proof for up to 12 hours. Easy to remove and gentle on lashes, it’s perfect for daily wear. It is a great mascara for sensitive eyes. I like now I can swim in the water or walk in the rain without any issues. It’s clean and cruelty free making. It is a double bonus.",30 Dec 2024,HausLabs,Mascara,Yes
,Jacir,"The B Structural Volumizing + Lengthening Mascara by Haus Labs is a standout product in the crowded world of mascaras. From the first application, it’s clear this formula is designed to deliver on both volume and length without compromising on wearability. The mascara glides on smoothly, evenly coating each lash from root to tip without clumping.  

What impressed me most is the precision of the wand. It’s designed to reach even the tiniest lashes, allowing for a defined, fanned-out look that enhances the eyes beautifully. The formula itself strikes a balance between being lightweight yet buildable. One coat provides a natural, everyday look, while additional layers amp up the drama without flaking or smudging throughout the day.  

The staying power of this mascara is remarkable. It holds up through long days without losing curl or intensity, yet it’s easy to remove with a gentle cleanser at the end of the day. Another plus is its clean, vegan formula, which makes it a great option for those with sensitive eyes or a preference for ethical beauty products.  

Overall, the B Structural Volumizing + Lengthening Mascara delivers on its promises and then some. It’s a versatile product that works for both subtle and bold looks, and it’s quickly become a staple in my makeup routine.",30 Dec 2024,HausLabs,Mascara,Yes
,michaelh19,phenomenal! i’m actually so wowed buy this. I didn’t even curl my lashes and only used two swipes on this pic,30 Dec 2024,HausLabs,Mascara,Yes
My New Must Have,Kiki42,Absolutely love this mascara my lashes look so beautiful they have so much more volume and lint when using this mascara this doesn't smudge or flake and it lasts all day I would absolutely recommend trying this and I would love to try other products from this brand I am in love with this mascara,30 Dec 2024,HausLabs,Mascara,Yes
,geethikaa,love this mascara! it’s makes my eyelashes very long and voluminous and they look very black which i love! the only thing that i’m not a huge fan of is that it makes my eye lash fall down,29 Dec 2024,HausLabs,Mascara,Yes
This is a MUST try !,makeupbysharonj,"When I first opened the mascara I was impressed by the super unique brush. I was skeptical but also very excited to use it. The brush really does grab and coat each lash effectively. The hold of the mascara is truly flexible and it does not clump. I have to say I was really blown away by the fact that after I applied a second coat, my lashes were still proving to receive even more length and volume. I definitely recommend this mascara! I will absolutely purchaseonce this runs out.",29 Dec 2024,HausLabs,Mascara,Yes
"Non clumpy, very dark mascara",klarez,"I’m always hesitant to buy higher end brands mascara because I feel for my short lashes they all work the same, best under falsies. This mascara is a game changer, it made me confident not wearing false lashes with a full glam look. The brush did a great job at separating my lashes and coating every last without becoming clumpy. So happy this mascara was sent to me, will be rebuying as long as it does not dry out fast! I’ve been trying it for a few days now and it has not dried out yet. Will update!",29 Dec 2024,HausLabs,Mascara,Yes
,AmyPhu,"Wow! I have been loving this mascara! It absolutely delivers in providing both volume and lengthening for my lashes. It’s easy to build up multiple coats, and does not smudge throughout my day which is a huge factor I look for in my mascara. Absolutely love the look this gives me.",29 Dec 2024,HausLabs,Mascara,Yes
Love this mascara!,Lolalila,"From the first swipe, this mascara delivers intense pigment and noticeable lift. The formula is lightweight yet buildable. It doesn't clump or flake, even after hours of wear. 
The precision brush  coating each lash evenly, ensuring separation and definition.
It's particularly great for those with short or sparse lashes, as it provides both volume and length in a single formula.",29 Dec 2024,HausLabs,Mascara,Yes
Perfect Mascara,dhipika,Perfect for everyday use. They go so good with keeping my lashes curled.,29 Dec 2024,HausLabs,Mascara,Yes
Coats every lash & buildable,Juli770,I love the wand and how easily it is to coat the lashes. I also found the lashes to stay curled & I like that it’s buildable. It’s also very nice the benefits it has which I haven’t seen in other mascaras,29 Dec 2024,HausLabs,Mascara,Yes
Great Mascara,Asmamusallam,Absolutely loved this mascara. With only few applications I was able to get satisfactory volume. The formula is so good it doesn’t dry out quickly so I was able to layer it up. It is long lasting as well. It stayed for 7 hours and was not gone until I washed it out.,29 Dec 2024,HausLabs,Mascara,Yes
So worth the hype,Cleatus,This mascara wand first off is unique and just amazing for what it does to your lashes. It definitely gives you length and the volume is amazing.,29 Dec 2024,HausLabs,Mascara,Yes
Flaked and smudges so bad,eewelsh04,"When you first put it on, it looks great - very lengthening and volumizing, just as described. However, it flakes and smudges SO BAD. It wasn’t even 2 hours and my friend pointed out how much mascara pooled under my eyes. I gave it a couple chances thinking I was doing something wrong, but it smudged and flaked so bad every time. Was so disappointed that I didn’t like this :(",29 Dec 2024,HausLabs,Mascara,Yes
This is a must have daily in my makeup routine,Quantela,After trying this beautiful product hands down this is one of the best mascaras I have used so far it lasts not only all day but it's so easy to come off when it's time to take it off I have never seen so much volume in my eyelashes before I used this I love it so much I have to have more! I was gifted this beautiful product and absolutely adores it,29 Dec 2024,HausLabs,Mascara,Yes
Adding to my daily routine,SamaAhmed2000,This mascara is a 10000/10!! It lengthened and volumized my lashes. I love the packing and the design of the wand.,28 Dec 2024,HausLabs,Mascara,Yes
A must have in my routine!,xolayyxo,"I absolutely love this mascara, it leaves my lashes with a volume look, this will now be my go to mascara! It’s so easy to apply and remove.",28 Dec 2024,HausLabs,Mascara,Yes
My new go-to!,demings21,"Haus Labs does it again! I've been using this mascara for a week now and am really impressed. It provides great volume as promised. It wears well throughout the day. I have never found a mascara that doesn't smudge a bit under my eyes and while this one does slightly, it's minimal and definitely less than other mascaras I have tried. I have found my new go to mascara!",28 Dec 2024,HausLabs,Mascara,Yes
Amazing!,EricaR713,Such an amazing mascara! I love how it separates all my lashes snd makes them super long and pretty.,28 Dec 2024,HausLabs,Mascara,Yes
new daily staple found!,nyshbhyk,"the haus labs mascara is ICONIC. the formula is so smooth, doesn’t clump, and doesn’t smell weird. the length it adds is very noticeable! new daily staple found ✅

I received the product in exchange for an honest review.",28 Dec 2024,HausLabs,Mascara,Yes
,TaniaGrover,"The Haus Labs B Structural Volumizing + Lengthening Mascara is a game-changer for anyone looking for bold, dramatic lashes. It adds incredible volume and noticeable length without clumping, giving your lashes a full, lifted look. The formula glides on smoothly, and the brush does a great job of coating every lash evenly, even the hard-to-reach ones. It’s lightweight, so it doesn’t feel heavy, and it stays put throughout the day without smudging or flaking. If you’re after a mascara that delivers both impact and all-day wear, this one is definitely worth a try.",28 Dec 2024,HausLabs,Mascara,Yes
Perfect Everyday Mascara!,,"I received this mascara for a review and was impressed with how high quality it is! I typically like to wear lighter more natural looks but occasionally will do full glam and look for mascaras that can both apply light coats and build for a fuller look. This mascara is super buildable without clumping and I loved the dual side brush that allowed to evenly coat the lash then plump them out. I have pretty short and thin lashes and saw a noticeable improvement on both length and volume. Would recommend!
— Jolynn Bernal",28 Dec 2024,HausLabs,Mascara,Yes
No clumps,HannahBananita,"This mascara is it! Weightless does not weigh down or feel heavy on your lashes, no clumps or mess when applying. Easy to build up to your desired length as well!",28 Dec 2024,HausLabs,Mascara,Yes
Blown away,Nadia2000,"Oh my goodness- I am so blown away by this mascara. In just one coat, my lashes look unlike with any other mascara I’ve tried. Wow. Normally my lashes are short. This mascara makes them so long and almost look like they’re curled without having done so. My mom even immediately commented “wow! Your eyelashes are so big!” And she normally doesn’t comment on my makeup. I also love the shape of the wand and that it has technology that helps prevent lash fallout which is so important. I would so so recommend this.",28 Dec 2024,HausLabs,Mascara,Yes
No muss fuss or flaking,crystalcrafts,"Thank you haus labs for the gift to review. With that said the first day I put the mascara on I noticed how light it felt. It only needed one coat and dried within seconds. There was no flaking, clumping or smudging. (This next part I don’t recommend ) I went to bed wearing it and did not wake up looking like a raccoon, I applied another coat and it still felt very light weight on my lashes. The issue of volume id say it did appear that my lashes looked fuller but I highly recommend this and with all of this said, I think the price is reasonable for the things it doesn’t do rather than what it does do. First is before second is after",28 Dec 2024,HausLabs,Mascara,Yes
Now I can see my eyelashes!,Bejimil,I love this mascara cause it don’t fall and you don’t have that panda eyes. I almost have no lashes but this mascara makes look like I have some 😄 it’s so important for me so yes highly recommended!!!,28 Dec 2024,HausLabs,Mascara,Yes
a must-have in mascara routine!,Jecagtfo,The NEW Haus Labs B structural volumizing and lengthening mascara DELIVERED! i love a mascara that feels like nothing on my lashes since heavy mascara flatten my eyelashes and this mascara did not flatten them which I LOVE! the easy applicator made it easier to add little by little without clumping the mascara. This mascara may be my new fav mascara! (received this product in exchange for honest review) -- Jennifer Candido Ortiz,28 Dec 2024,HausLabs,Mascara,Yes
Gives my lashes volume and length,sehaari,"I am in my natural lash era and so glad to come across this mascara. It instantly gives my lashes volume
And length. I go from tiny lashes to long beautiful lashes. I absolutely love that’s it’s smudge free and doesn’t clump the lashes.",28 Dec 2024,HausLabs,Mascara,Yes
Voluminous lashes,trishjcnyc,"First of all , love the metallic packaging ! It’s so sleek , yet accessible enough to hold easily. The mascara works perfectly on my medium density natural lashes . Gave me enough lift and volume for a fuller eyelash line. The lengthening could be better , but overall a solid 4/5 for me",28 Dec 2024,HausLabs,Mascara,Yes
Obsessed 🤩,ainursulaiman,"I’ve been using the Haus Labs mascara, and it’s absolutely amazing! It doesn’t clump at all, separates the lashes beautifully, coats them evenly, and gives great volume. The formula doesn’t feel sticky, and the best part is how easily it washes off—no black smudges left behind. It’s so easy to remove, and I’m really impressed with the overall performance. I love it!",27 Dec 2024,HausLabs,Mascara,Yes
Perfect everyday mascara!,gisellemonique,I love this mascara. One of the best 2 in 1 products because it caters to lengthening and volumizing! Even the fact that it’s clean beauty is a plus. I stand behind this mascara because it is transferred proof against my oily eyelids and flake proof even with a few co of layering.,27 Dec 2024,HausLabs,Mascara,Yes
Absolutely worth it! Short lashes approved,merry36,"It holds up all day—no smudging or flaking, even after hours of wear (a huge win!). Plus, it’s vegan and cruelty-free, which is a must for me. Despite the long wear, it’s super easy to remove at the end of the day—no tugging or harsh rubbing required. If you’re someone like me who loves a mascara that feels lightweight but still makes a big impact, this one is absolutely worth trying. Honestly, I wasn’t expecting to be this impressed, but Haus Labs really nailed it with this formula.",27 Dec 2024,HausLabs,Mascara,Yes
Love this mascara,Cinoro,"This mascara delivers extraordinary volumizing and lengthening effects. Its formula glides on effortlessly, coating each lash evenly for a fuller and longer appearance. With just one coat, my lashes look lifted and curled, and it lasts all day without flaking or smudging, making it perfect for long days or special occasions.

The packaging is sleek and modern, adding sophistication to my makeup collection. Having tried many mascaras, I can confidently say this one stands out for its outstanding performance and ease of application. Whether I want a natural look or dramatic volume for an evening out, it consistently exceeds my expectations. I highly recommend it for anyone looking to enhance their lashes",27 Dec 2024,HausLabs,Mascara,Yes
The best mascara I’ve ever tried!,uhhwhat,"They did not disappoint! I love how easy it is to get natural looking super full lashes. A little goes a long way with just 2/3 swipes and I was off to the races. After forgetting I had mascara on, I rubbed my eyes ans to my surprise. No smudge. Whew! What can’t this do! I would recommend!",27 Dec 2024,HausLabs,Mascara,Yes
Lasts all day✨,annaugc33,"I am absolutely in love with the Haus Labs Mascara! This mascara works wonders – it instantly makes my lashes look longer, fuller, and more voluminous without any clumping or flaking. The formula feels so lightweight, yet it delivers intense definition and lift that lasts all day. I love how nourishing it feels, and knowing it’s made with ingredients like Vegan B-Silk™ and rice protein makes me feel good about using it. It’s easy to build up for a more dramatic effect, but even one coat gives my lashes that perfect, fanned-out look. Definitely a must-have in my makeup bag – I can’t recommend it enough!",27 Dec 2024,HausLabs,Mascara,Yes
,MMTALES,"The brush design is precise, catching even the tiniest lashes without clumping. I wore it all day, and it didn’t smudge or flake, which is a huge plus. I also love that it’s vegan and clean—perfect for those who care about ingredients. If you’re looking for a mascara that delivers dramatic results without feeling heavy, this one’s worth checking out!",27 Dec 2024,HausLabs,Mascara,Yes
My New Holy Grail Mascara!,mascarasearcher,"Builds volume and length without clumps or flakes. A rich black that stays on 12+ hrs, but removes with gentle wipes. Good for contacts, sensitive eyes and has no fragrance! Highly recommend! The applicator has a helpful shape.",27 Dec 2024,HausLabs,Mascara,Yes
My new favorite mascara for long lashes,lisach22496,"This mascara is a game-changer for anyone looking to add noticeable length without clumping or weighing down the lashes. The formula is lightweight yet highly pigmented, and the brush is designed to separate each lash for a defined, fluttery look.",27 Dec 2024,HausLabs,Mascara,Yes
My new favorite mascara,,This mascara is just wow. I knew from the first application that it was going to become a staple in my makeup routine. The formula coats my lashes really well without clumping. I love it! It added a lot of length with just one coat,27 Dec 2024,HausLabs,Mascara,Yes
LOVE LOVE LOVE!! Gifted In Exchange For A Review!,makeupforcindy,Hi! My name is Cindy Blessing and I received this mascara for an exchange of a review! This mascara is acc so amazing! It does exactly what it says (LENGTHENS AND VOLUMIZES) as well as making my lashes look amazing! Cause I use cluster lashes my lashes have definitely gone away little by little but this mascara makes it look so full like it was before using clusters! if you would like to see it a little closer my TikTok is @cindyblessing_,27 Dec 2024,HausLabs,Mascara,Yes
Haus Labs Mascara,Aakrisha,"I can’t express how much I adore this mascara! From the moment I tried it, I was blown away by its performance. The volumizing and lengthening effects are truly remarkable; it transforms my lashes without the need for an eyelash curler, which is a huge time-saver in my morning routine. 

The formula glides on effortlessly, coating each lash evenly and giving them a fuller, longer appearance. What I love most is that even with just one coat, my lashes look beautifully lifted and curled, creating a stunning effect that lasts all day. 

Additionally, the packaging is absolutely gorgeous—it's sleek and elegant, making it a lovely addition to my makeup collection. It’s always nice to have products that not only work well but also look great on my vanity! 

I’ve tried many mascaras in the past, but this one stands out for its performance and ease of use. Whether I’m going for a natural look or a more dramatic effect, this mascara delivers every time. I highly recommend it to anyone looking to enhance their lashes and elevate their makeup game. Trust me, you won’t be disappointed!",27 Dec 2024,HausLabs,Mascara,Yes
,EmmaMaley,"Obsessed with this product! It is so pigmented without being clumpy. I love how it volumizes and lengthens with only a few swipes. Other mascaras, I need to use 8+ coats to achieve my desired look, but this mascara takes only 2 or 3 to achieve the same effect!",27 Dec 2024,HausLabs,Mascara,Yes
totally recommend!!,ishaalkhojaxoxo,hii! i'm ishaal ali khoja and i was gifted this product in exchange for a review. i'm obsessed to say the least. the product is amazing! i highly recommend for volume.,27 Dec 2024,HausLabs,Mascara,Yes
Great mascara,ivannna,"Great mascara, it stays on until you take it off!
Makes my eyelashes look really thick, without being clumpy. Application is smooth. Definitely my new favorite, and I highly recommend it to anyone",27 Dec 2024,HausLabs,Mascara,Yes
Love this mascara,vivianpena,"I recently tried the Haus Labs B STRUCTURAL Volumizing + Lengthening Mascara, and I’m really impressed! It gives my lashes incredible volume and length without clumping, and the formula stays put all day without smudging. The brush is easy to use, coating each lash evenly for a fuller look. I received this product in exchange for my honest review, and I highly recommend it if you're looking for dramatic lashes!",27 Dec 2024,HausLabs,Mascara,Yes
SO GOOD!,cassiemariexox,"Absolutely obsessed with this mascara! I have extremely straight lashes and even when I curl them, mascara makes them fall typically and this mascara kept them curled all day without falling. The formula itself is beautiful and there are no clumps or flakes. Highly recommend picking this up!",27 Dec 2024,HausLabs,Mascara,Yes
Great mascara!,Stephd21,I was kindly gifted this mascara by Haus Labs in exchange for an honest review. I really like this mascara! My lashes are nothing to write home about but this mascara gives them volume and really makes my eyes pop. It wears well and continues to look great throughout the day. Love!!,27 Dec 2024,HausLabs,Mascara,Yes
Doesn’t clump!,shayrealbeauty,Hays labs does it again! I have yet to try a product that I didn’t love from this brand! I immediately fell in love with this mascara when I noticed it didn’t clump! It is a nice intense black lengthening and Volumizing mascara 10/10!!! Also no fall out!!,27 Dec 2024,HausLabs,Mascara,Yes
must have,eveagajan,fire mascara!! it makes my lashes look thick and long i love!,27 Dec 2024,HausLabs,Mascara,Yes
,kellsy3000,"From the first swipe, I noticed how it effortlessly adds both volume and length without clumping. The formula is lightweight and wears beautifully throughout the day without smudging or flaking.
I also love how precise the brush is—it grabs every lash and fans them out perfectly for a bold, eye-opening look. It’s been my go-to mascara for creating dramatic, yet natural-looking lashes. 
I received this mascara in exchange for a review.",27 Dec 2024,HausLabs,Mascara,Yes
My new favorite!!,kayla0050,I have been testing out this new mascara for a few days and I’m in love!!! The way my lashes stay up all day long is crazy because usual after curling them and applying mascara they instantly fall. In the picture I have two coats of mascara but after one coat I saw the volume and  length it added on,27 Dec 2024,HausLabs,Mascara,Yes
Gorgeous lashes fast,ffxgirl1,"This mascara is both super effective and cruelty free.  I love that I can count on that for haus labs products.   The formula is vegan and goes on effortlessly.   I have found my lashes getting a little less prominent looking over time and need mascaras to make my lashes stand out. This product helps to make them look longer in one swipe. With two swipes they look more voluminous and full.  The black color makes my eyes stand out.  I especially appreciate that the applicator doesn’t make my lashes clump or look like spider legs.  Rather, my lashes look gorgeous and bold.  This product was complimentary in exchange for my honest opinion.",26 Dec 2024,HausLabs,Mascara,Yes
Not comparable to waterproof mascara,cleliza,"Was excited to try this and went to buy it on release day, despite usually having to use waterproof mascaras to keep anyyy sort of curl in my straight stubborn lashes. Unfortunately, this performed similarly to other mascaras in that it weighed down my lashes so didn’t hold a curl much and got clumpy pretty quickly when trying to build it up. It isn’t as bad as some mascaras - the new Charlotte Tilbury mascara was horrible for curl on me- but doesn’t perform like my waterproof ones. The claim that it is nourishing for your eyelashes is really cool though, and may be the thing that keeps me from returning.",26 Dec 2024,HausLabs,Mascara,Yes
My lashes looks longer,aqsu,"As someone with flat, stubborn lashes, the Haus Labs mascara has been a dream for me! It lifts and curls my lashes effortlessly, with results that last all day. The formula adds dramatic volume and length without clumping or weighing down my lashes and best of all, there’s zero smudging, flaking, or fallouts. The wand makes it easy to coat every lash evenly for a bold, eye-opening look. If you’re looking for a reliable mascara that delivers on its promises, this one’s worth every penny!",26 Dec 2024,HausLabs,Mascara,Yes
Great for everyday use!,JaiJos,"I love the curved shape of the wand. It makes it so easy to coat both the inner and outer corners of my lashes, exactly what I aim for. The dark pigmentation is amazing. It really helps to define my lashes and adds length. I can apply about three coats before my lashes start to look clumpy or stick together. I have short, straight lashes that don't hold a curl well, and unfortunately, this mascara doesn't help with that either, but honestly, I've made peace with my lashes, so it's not a dealbreaker for me. What I really liked was how long it lasts without flaking, and it's super easy to remove with cleansing oil. The sleek, slim tube is nice. It takes up less space in my makeup bag. I like this mascara, I've been using it daily.",26 Dec 2024,HausLabs,Mascara,Yes
,F2theali,"The Haus Labs B Structural Volumizing + Lengthening Mascara delivers an impressive mix of volume, length, and lift. The formula is richly pigmented, providing bold, black lashes with just one coat, while remaining buildable for a more dramatic look. The unique brush design effectively separates lashes without clumping, ensuring a fanned-out and defined finish. 

What stands out is its lightweight feel and long-lasting wear—it resists smudging and flaking throughout the day, even in humid conditions. The formula is also vegan and cruelty-free, aligning with Haus Labs' commitment to clean beauty. 

While the results are stunning, those with sensitive eyes might need to patch-test, as reactions can vary. Overall, it’s a solid choice for anyone seeking high-impact lashes with a clean formula.",26 Dec 2024,HausLabs,Mascara,Yes
new fave mascara,glossyjessyuh44,I tried this new mascara from Haus Labs and I was really impressed by the end result! I have long but straight eyelashes so I really need a mascara that gives volume and definition. The unique mascara wand gave me hope and I definitely can see the lift when I turn my head to the side. Also loving the rice protein in the formula. Gifted by Haus Labs,26 Dec 2024,HausLabs,Mascara,Yes
Nice results,dina222222,"I was gifted this product in exchange for a review. I like this mascara. The applicator makes it easy to apply and it made my lashes look super long and made them look curled and lifted which is rare for my straight lashes. Although if you apply too much, it can look clumpy",26 Dec 2024,HausLabs,Mascara,Yes
