Title,ReviewText,UserID,Date,Brand,Product,CelebrityBranded
Great product,"This product is perfect. Not sticky at all. Feels so smooth on my lips and gives a pretty, medium natural coverage. Very hydrating!",Leahdb,19 Jun 2022,RareBeauty,Lip,Yes
,"I love love this product.  It is very natural looking, feels great on my lips, and the shine lasts so long!",micheller72,19 Jun 2022,RareBeauty,Lip,Yes
Love it!!,This lip balm is amazing it looks like the color of my lips but better. Great for everyday wear. Would definitely recommend!!,Marissaaaaaaa2,19 Jun 2022,RareBeauty,Lip,Yes
,the best lip gloss ever! very hydrating- and this particular shade shows up nicely on your lips and is bold but simple enough for daily wear! will definitely be repurchasing,swiftlvr,15 Jun 2022,RareBeauty,Lip,Yes
,10/10 would recommend not sticky & feels so nice on lips,alace12,14 Jun 2022,RareBeauty,Lip,Yes
Love,"This product is so nice and comfortable, gorgeous colour and so moisturizing!!",CathyNguyenn,14 Jun 2022,RareBeauty,Lip,Yes
,Love this!!! Very smooth and hydrating! It is so flattering on any skin tone! I use this daily with any look!,JoyYoung,12 Jun 2022,RareBeauty,Lip,Yes
,Love this product and love the shade. It just didn’t give it 5/5 bc I imagined the colour to be more of a pinky to mauve shade but it appears more corally / peachy on my skin. Overall I still love this product,rayerr,9 Jun 2022,RareBeauty,Lip,Yes
Pretty and comfortable,"Really lovely lip gloss that feels like a moisturizing balm. It’s very light on the lips, not sticky and completely free of shimmer/glitter particles, which I personally enjoy. I got a sample size of “nearly neutral,” which is a lovely sheer wash of color and shine that compliments my natural lip color and I think would look good on everyone. I would compare this product to the BareMinerals gloss balms but even lighter and more moisturizing. The scent is very light and dissipates quickly once applied. It smells faintly of vanilla. I plan on purchasing the full size once I finish the sample!",Haylee09,7 Jun 2022,RareBeauty,Lip,Yes
Best lipgloss ever ..my new favorite,Omg my most fav lip gloss ever.it’s so hydrating and also not sticky at all.it’s stays in my lips all day long it’s almost like a beautiful lipstick.works even better when you use it with a lipliner,abiyaan,6 Jun 2022,RareBeauty,Lip,Yes
,"So hydrating and nice! It’s not sticky or gooey, it’s just lightweight and wears really nicely",brianna721,5 Jun 2022,RareBeauty,Lip,Yes
Disappointed,"Overall, the quality of the gloss balm is fine. The texture is soft and creamy, however, it does not lay evenly. Another issue is the applicator which is poorly designed and does not apply the balm evenly. I had to play with it a bit until I could properly apply the gloss balm. Therefore, I give it three stars.",Revisor,4 Jun 2022,RareBeauty,Lip,Yes
my go to lip product!,"This lip balm is literally the only thing I use now, love how the formula is not sticky but super hydrating and soft. The colour is also so gorgeous!",Priyaaa5,1 Jun 2022,RareBeauty,Lip,Yes
beautiful,This was the 5th rare beauty product I purchase and I liked it. I won’t give it a 5 because it wasn’t revolutionary but I definitely would like to buy more in different colors,njosceline16,31 May 2022,RareBeauty,Lip,Yes
best lip gloss ever,My go to for any of my looks it is so smooth and nothing sticks to it I kissed my dog and didn’t get fur all over my lips my mom even made me get her one and she also loves it,anabanana58,29 May 2022,RareBeauty,Lip,Yes
My all-time favourite gloss that FEELS like a balm,"Incredible gloss. Shiny, lustrous, the PERFECT amount of colour tint and FEELS like a balm. So comfortable and hydrating. The packaging is gorgeous, too. And I love that it doesn't roll off my shelves or desk! Thoughtful packaging from Selena as usual, and fantastic gloss.",Jgoz,28 May 2022,RareBeauty,Lip,Yes
Worth it!,"So worth the money, if you’re debating - get it!! This shade is more of a dark nude on me but I just purchased the shade apricot to try a more pinky shade! The only downside of this gloss is that the color does not last long and needs to be reapplied often. Other than that, the gloss is buttery yet not sticky, and looks gorgeous. I wore it to my college graduation and I loved it!",bellaboobb,28 May 2022,RareBeauty,Lip,Yes
OMG LOVE,"Ok, but why aren't more people talking about this?!! I got this as a sample with my sephora purchase. Feels soooooo nice on your lips and gives just the perfect amount of color!! Definitely going to purchase the full size!!",TyraKnerr,27 May 2022,RareBeauty,Lip,Yes
"Finally a lip gloss I love, better than lip chap","I highly dislike lip products, either the color, texture or taste are terrible. This is the first one where the color is perfect and neutral, it feels amazing, my lips look way better and moisturized after wearing it, there is no taste or smell, and I can't leave the house without it now. Buildable, but it will get a tiny bit sticky if you lay it on thick. This has replaced my lip chap! Great neutral colour for lighter skin, finally. Not orange or pink",RachelleyBoo,25 May 2022,RareBeauty,Lip,Yes
,"Literally the only lip product I’ve completely used up, ever. Moisturizes my lips so well while also providing shine and a wash of colour. One of my holy grail products.",mjischsm,22 May 2022,RareBeauty,Lip,Yes
Love!,Gorgeous shade I love using it alone it makes my small lips look juicy!,emilycervo23,22 May 2022,RareBeauty,Lip,Yes
Perfect product,Simply love this product. So smooth and hydrating. Zero bunching/pilling and the perfect soft wash of colour. Definitely will be purchasing more colours.,Christmiss,22 May 2022,RareBeauty,Lip,Yes
Love it!,Love this lipgloss and the colour. It’s super natural and hydrating. Definitely my new go to!,michieeeeeee,17 May 2022,RareBeauty,Lip,Yes
,"new favourite lip product, will be collecting all colours! gives lips a nice, sheer colour while being moisturizing",sarah12hayley,16 May 2022,RareBeauty,Lip,Yes
,"I had strong hopes in this lip gloss since I already use Selena's products like her concealer, blush, setting spray, etc. I applied this lip gloss and in the beginning, it had a beautiful color and it did not have a gummy texture at all. I do believe that the gummy texture that comes from lip gloss depends on how much you apply though. Anyways, the color did fade after probably a few hours so I did have to reapply, but after a few days of using this lip gloss, I saw that my lips were getting extremely chapped and I never understood why. I later realized that this lip gloss was the heart of that problem; it did lots of damage to the outer-layer of my lips. This disappointed me, but the tints on these lip glosses are perfect; not too much not too little. I would not recommend this for daily use as it might also damage your lips, but a few times a week would be good too if you want to avoid damage.",paulagjoka,16 May 2022,RareBeauty,Lip,Yes
,"LOVE THIS. its very hydrating on my dry lips, and it is a gorgeous color. the only downfall is it doesnt last a really long time, maybe 30 minutes max, but its very pleasing to reapply so im not complaining",emmaaa11,8 May 2022,RareBeauty,Lip,Yes
,Love it it’s the perfect addition to your make up routine or just to keep lips hydrated,37kaykay,3 May 2022,RareBeauty,Lip,Yes
,My favorite lip gloss I put over my pillow talk medium lipstick from charlotte tisbury.,jenna19877,3 May 2022,RareBeauty,Lip,Yes
<3,It's very light (almost feels like nothing's there which is perfect) and it leaves your lips feeling so soft!,ConstanzaS0,2 May 2022,RareBeauty,Lip,Yes
Perfect Gloss,"My favorite gloss. It goes on so smooth and soft, great applicator. Sheer and not sticky. I'm so impressed with my Rare Beauty purchases. It's a great collection.",magripla,1 May 2022,RareBeauty,Lip,Yes
soooo comfortable,i’ve recently been obsessed with glosses and i was recommended this by so many people! the formula is insane and it feels so comfortable on the lips; i’ve never had a lip gloss feel this way! i hope they create more shades.,nidhisinghs,30 Apr 2022,RareBeauty,Lip,Yes
so gorgeous i bought every color,i absolutely LOVE this gloss. nearly neutral is the prettiest mlbb color. i would definitely repurchase this when i use it all up. it’s become my fave gloss ever. definitely not long lasting but that should be obvious considering it’s a gloss.,foreveryoko,29 Apr 2022,RareBeauty,Lip,Yes
SO GOOD,literally the best lip gloss ever. it is so light on the lips and the color is so pretty good for everyday look to just add some color to the lips. it feels so smooth it really is the best combo of a lip gloss and lip balm. i will definitely continue to buy these and in the different shades. i wish she’d come out with more,Lisamarie101,29 Apr 2022,RareBeauty,Lip,Yes
Yasssss!,Love love these glosses! They are smooth and the color is beautiful!! Will definitely buy again!,pujbeta,29 Apr 2022,RareBeauty,Lip,Yes
Unbelievably comfortable on the lips,"Have this color and Nearly Neutral. My favorite lip glosses! SO comfortable on the lips. Not too sticky or drying. It’s a pleasure to reapply. Bobbi Brown Crushed Oil-Infused Gloss is my second favorite, but this takes the cake.",betsy1211,28 Apr 2022,RareBeauty,Lip,Yes
Everyone say thank youuu Selener,"Best gloss I’ve ever tried!! So glossy but not sparkly, it’s comfortable but doesn’t slide off your lips. Long lasting and affordable!",jun1111,27 Apr 2022,RareBeauty,Lip,Yes
,The best lip gloss! I’m almost done my second tub and about the buy a third,enota,27 Apr 2022,RareBeauty,Lip,Yes
must have,"I love this shade of lip balm! It looks so nice on my lips, it gives a slight tint and really hydrates my lips! I love it",Cellyy06,26 Apr 2022,RareBeauty,Lip,Yes
must have,"I have this lip balm in nearly neutral and berry, I love to mix them. It’s a very natural looking lip balm but still very pretty and I’m obsessed",Cellyy06,26 Apr 2022,RareBeauty,Lip,Yes
,"Best tinted lip balm I’ve tried! It actually moisturized my lips and the color didn’t look like I had a gallon of koolaid, very natural very comfortable! My lips felt so smooth and hydrated! And even a lot of chapstick/masks don’t compare to this!",KarsoNova,25 Apr 2022,RareBeauty,Lip,Yes
wow finally a good lip balm,Great lip balm. Stays on and feels moisturizing too. Such a natural and plump look.,munchkin2007,24 Apr 2022,RareBeauty,Lip,Yes
,"I’ve been trying glossy balms lately and this is a very unique one. I love how this is for those who are looking for more balm feel, I can feel a slight soft waxy coverage to help it stay on longer vs others that have an oily feel to it. It still has a glossy component to it but adds that extra lip balm feel too. For extra dry lips I’d prefer using this vs other gloss balms simply because I can feel that it’s more waxy (not in a bad way) and provides the extra moisturizer you may need.",SunnyCaliGirl,23 Apr 2022,RareBeauty,Lip,Yes
Slightly tinted petroleum jelly….Yuck,I was so disappointed when I tried this product. It doesn’t look anything like the pictures. I’m not sure if the formula has been changed but there’s almost no pigment in it and It is no better than a very cheap lip gloss. I truly cannot understand the good reviews. I am going to see if Sapora will refund. It goes on very sheer and very goopy with absolutely no tint.,cc11185,23 Apr 2022,RareBeauty,Lip,Yes
shiny plump looking lips,Feels good on lips. Beautiful nude color. Makes my lips look full.,maria09,22 Apr 2022,RareBeauty,Lip,Yes
Chefs Kiss!,"Looks like a lip oil & a lip balm had a baby! Perfection. Beautiful everyday girly, girl shade. Love how soft it feels on my lips. It feels like I’m wearing my tatcha lip mask all day. It is not sticky either, which is a bonus! Beautiful everyday balm.",GabGab19,22 Apr 2022,RareBeauty,Lip,Yes
AMAZING,"Best lip gloss I have ever used! Provides a way more universal your lips but better shade than the Fenty which was thick and sticky compared to this. Need to reapply because it is a lip gloss, but the shade is amazing and evened out my lips.",MakeupLover0706,22 Apr 2022,RareBeauty,Lip,Yes
Will Buy Again and Again,"I will keep buying this as long as it's made. I have a fair complexion, dark brown hair, cool undertones, and the Nearly Berry shade gives perfect MLBB vibes in a gloss form. Like, PERFECT shade (for me). I am a natural/matte lip kind of gal usually and get easily annoyed by gloopy glosses or too much shine -- this gloss is NOT gloopy, and the shine is sort of natural looking instead of high gloss. It is smooth, soft, and pleasant to apply. I won't go as far as to say ""not sticky"" because I have yet to experience such a thing and don't think that really exists in a gloss. On days when I need to take a break from my usual matte lip color and need more moisture or a glossier look, I LOVE this comfy, smooth gloss. I lost the first one I owned and was genuinely sad without it, so I repurchased!",shanzig,18 Apr 2022,RareBeauty,Lip,Yes
AHH-MAZING,"BUY THIS!! I didn’t think I was crazy about this at first, but now I can’t stop wearing this every single day! It is so comfortable and the shade is so perfect for every day wear.",abb14,16 Apr 2022,RareBeauty,Lip,Yes
,Best feeling lip gloss ever!!! Everything is always amazing from Rare Beauty,jjskywalker,13 Apr 2022,RareBeauty,Lip,Yes
,Love love love it! Literally lips but better. It really stays on for a long time (even after eating)!!’,Elodiemartel,13 Apr 2022,RareBeauty,Lip,Yes
Underrated,"This is the most comfortable “gloss” ever. It truly feels like a lip balm and gives a nice subtle shine. The colour is perfect for a “your lips but better” shade on me. I love this and will be my go-to, taken everywhere with me kinda lip product. If you’re on the fence and like tinted lip balms with a bit more shine to it, buy this. No obvious, overbearing fragrance and doesn’t smell chemically either. Just beware, the staying power is exactly what youd expect from a tinted balm, so nothing crazy there.",Beckaww,12 Apr 2022,RareBeauty,Lip,Yes
what I’ve been searching for,"This might be my new favorite product. It is the perfect shade to give you color but not make you look like you’re wearing lipstick. It’s so moisturizing, light but also glossy without being sticky. I’m obsessed and about to buy more shades",shancrid,12 Apr 2022,RareBeauty,Lip,Yes
best lipgloss out there,I am obsessed with this lip glosses. they make your lips feel so smooth and give them a nice colour. 100% worth your money and I can’t stop recommending this to my friends since it’s so good,lbw2012,12 Apr 2022,RareBeauty,Lip,Yes
Love it,ABSOLUTELY love this! It’s my new go to lip gloss. It’s definitely a “my lips but better” type. Color is amazing. Lasts a good amount of time. I tend to rub my lips together and even doing that doesn’t make it go away any faster. Not sticky all. Lightweight.  An wear on its own or with a lil lip liner and you’re good to go,Shyrie94,11 Apr 2022,RareBeauty,Lip,Yes
,"I have naturally pale lips, and I love how this product is a pop of colour, but still looks natural and effortless. Will recommend highly.",jcll,11 Apr 2022,RareBeauty,Lip,Yes
,Very comfortable and not sticky. Very light color. I would buy in again,akunze3,8 Apr 2022,RareBeauty,Lip,Yes
Exactly What I was Looking For,"This is the PERFECT color coverage. Like the photos, it’s enough so that it adds a natural “like your lips but better” color to your lips. All I normally use is Glossier’s Lip balm or Vaseline because I have extremely dry lips. I was looking for something that was kind of like that but not so sticky like a lip gloss- something I could wear everyday in place of Vaseline or my Glossier lip balm when I wanted more color. This is perfect for that. It is extremely natural. The consistency is tackier than Vaseline, but not as sticky as a lip gloss, like Fenty’s. The best thing about the product is the perfect coverage of natural color.",mindievo,8 Apr 2022,RareBeauty,Lip,Yes
EVERYONE NEEDS THIS FOR THEIR EVERY DAY LIP,"So far none of Selena Gomez products disappoints! I loooove her packaging- the flat edge on one side so it doesn’t roll around is genius! As for the actual product itself… wow!! It’s such a beautiful color. Don’t let the outside color convince you that it’s dark- it’s not!! It’s just a tad bit darker than my natural lip color and it feels so hydrating and wonderful! It’s not sticky at all.
Very creamy and perfect amount of shine. My new favorite favorite lip product!!!",dreamingofpeaks,7 Apr 2022,RareBeauty,Lip,Yes
Best Lip Gloss Ever!!!,"I am not a lipgloss kind of girl... Rare Beauty has turned me into a lipgloss girl.This gloss/balm is so moisturising, it feels pillowy on the lips and while it doesn't stay all day (no lipgloss does) it's a joy to reapply. It will not dry out your lips, I swear. My lips are always dry. I don't even need lip balm underneath! Will repurchase over and over. The colour payoff is sheer but noticeable.",ValeCristina,7 Apr 2022,RareBeauty,Lip,Yes
LIKE BUTTER,"It’s not exactly the most reflective high shine gloss but more of a moisturizing balm hence the name. It’s not sticky at all and feels very comfortable on the lips. I also appreciate that there is no crazy fragrance in here. Overall a very approachable, everyday product for the lips",RebeccaJR,7 Apr 2022,RareBeauty,Lip,Yes
Lives up to all the hype,"A true gloss and balm 2-in-1! I have nothing else like this in my collection and it's one of my faves. I'm so happy I bought this, even at full price",maclinds,6 Apr 2022,RareBeauty,Lip,Yes
,"Wow! This lip balm feels amazing!! It’s almost like a lip mask because it leaves your lips hydrated, luscious, and feeling good. It’s a must for dry lips!",1997diana,5 Apr 2022,RareBeauty,Lip,Yes
Nope,"this is a very thick gloss formula that feels goopy on the lips, although it's not sticky it's also not very shiny or glossy and when you rub your lips together the formula forms these stringy gloss bits",Tjjjjjjj,5 Apr 2022,RareBeauty,Lip,Yes
,"This product is as described - a glossy lip balm. It’s moisturizing like a balm, glossy like a lip balm but not at all sticky. The color doesn’t last that long which is ok since my lips still moisturized and it layers very well.",rachdex,4 Apr 2022,RareBeauty,Lip,Yes
This gloss is amazing,My first time trying rare beauty and this gloss is amazing love the color shade! I would recommend this to anyone who loves wearing lip glosses I’m definitely repurchasing it again!!,angieeero,2 Apr 2022,RareBeauty,Lip,Yes
,Best tinted lip balm ever. Feels like butter! Can’t leave the house without it.,rejeanne,1 Apr 2022,RareBeauty,Lip,Yes
gorgeous nude color!,The perfect nude shade! Loved this color on my lips but not in love with the applicator cause it’s a bit flimsy,clxrissa,1 Apr 2022,RareBeauty,Lip,Yes
,It was so smooth and moisturizing!! Definitely recommend,Nelle3012,31 Mar 2022,RareBeauty,Lip,Yes
,Absolutely love this!!! The perfect neutral colour and the formula is so hydrating. It’s the slightest bit sticky but not nearly as bad as most lipglosses I’ve used. I found it’s pretty long lasting too.,maryamsyedd,31 Mar 2022,RareBeauty,Lip,Yes
Nearly Apricot - Rare Beauty,Not sure I like the color (Nearly Apricot) enough to keep.,pvmchadwick,25 Mar 2022,RareBeauty,Lip,Yes
Nearly Mauve - Rare Beauty Lip Gloss,May return - not sure I love the color (nearly mauve),pvmchadwick,25 Mar 2022,RareBeauty,Lip,Yes
,If you love natural makeup this is definitely for you! It’s glossy but not sticky and has a natural color to it. I love wearing it for my everyday makeup.,amerito,25 Mar 2022,RareBeauty,Lip,Yes
favourite lip gloss,"I love this lip gloss! it's smooth and comfortable to wear, and it gives a beautiful shine and a subtle colour. I'm fair skinned and find even the darkest colour to be subtle on me.",ChelsAnderson,23 Mar 2022,RareBeauty,Lip,Yes
,Color is precise and what I was looking for in a clean neutral look. I wish I had bought another to go with the pair.,flyawayhome,20 Mar 2022,RareBeauty,Lip,Yes
My everyday lip color,"I never do reviews but this is my third time picking this up (and I never thought i would say that for a lip product) . This is the most comfortable lip gloss balm I ever tried. It’s not too pigmented, not to sheer. And if you want more color, You can pair it with a nude liner. 
It’s the perfect “my lips but better” with shine. The formula of this is a perfect consistency of not being to thick or too thin. Just enough hydration and it smooths out the lips beautifully! I use this almost every single day I can’t not recommend this product enough",brittcolette,17 Mar 2022,RareBeauty,Lip,Yes
Don’t sleep on these,Really really beautiful formula. feels like a balm and has a super cushiony feel. Perfect for a person on the go without any fuss. This will be in my daily rotation from now on! don’t sleep on these.,ParisCat19,16 Mar 2022,RareBeauty,Lip,Yes
NOT a lip balm,"I was excited about this. I am an avid lip balm user, multiple times a day type of thing. I am always looking for alternative that help give a nice tint to my lips. 
And although this is a lovely product, it is NOT a lip balm. It's a nice quality lip gloss that is not overly sticky. But it is still a lip gloss. 
Do not be fooled. I don't know why, after 34 years on earth, I thought that this product would be IT, but no, it's just a nice lip gloss ;)",annemariepapi,16 Mar 2022,RareBeauty,Lip,Yes
,"Formula is really nice and doesn't seem to be drying, but I've yet to wear it all day long. I'm looking forward to see how it does wear. I feel like a little goes a long way and applying too much can make it feel too thick (but not sticky). This shade is a little more on the brown side..was hoping for a more pink-ish nude. I'm hoping it will layer well with charlotte tilbury's pillow talk!",mcmoreal,15 Mar 2022,RareBeauty,Lip,Yes
10/10 Best Nude Gloss!,I intended on buying the makeup by Mario lip plumping serum in the shade Mauve but they were sold out. So instead I got this balm as it was the same shade. I was surprisingly impressed! Feels soft on the lips and when it starts to fade it doesn’t feel like my lips are flaky or dry (which I usually get after glosses). It’s hydrating with the slightest bit of color & a subtle gloss. 10/10!,stephanieash,15 Mar 2022,RareBeauty,Lip,Yes
beautiful!,"Beautiful!! Love it so much. Bought this after seeing it on tiktok and it’s my favorite “your lips but better” type of gloss. So soft and natural looking, I want all of the colors lol.",dcasta,15 Mar 2022,RareBeauty,Lip,Yes
Love!,This is a beautiful nice gloss. It’s actually pigmented and to match it I also bought the liquid eyeshadow with it! It’s beautiful together!,MelanieOrtiz32,15 Mar 2022,RareBeauty,Lip,Yes
I don’t get the hype,"Did not last long on the lips, but doesn’t feel too sticky once dried",Savyyybaby,15 Mar 2022,RareBeauty,Lip,Yes
beautiful colour,"Absolutely love this product! Such a nice neutral colour for medium to lighter skin tones. What I like the most is how soft and moisturizing this product feels on the lips, definitely not sticky and gives a beautiful natural look to the lips.",YourCutieAmanda,14 Mar 2022,RareBeauty,Lip,Yes
like butter with a tint,"Don’t get how people are saying it’s just a lipgloss, no it’s not. It’s better then any lipgloss I’ve ever tried, better then the Dior ones. This has such a beautiful pigment, glides on so smoothly and does not get sticky or tacky no matter how many layers you add so you can safely deepen the color without worrying about a sticky mess. Is definitely worth the price. I can’t explain how smooth and soft it feels, it feels like a super smooth lip balm but only it’s lipgloss. Someone said it didn’t fit their lips, as they have darker lips but I think it also depends on the color you purchase. I have a darker tint to my lips and this color popped so well. definitely recommend this lipgloss.",etufino,11 Mar 2022,RareBeauty,Lip,Yes
,"I’ve been looking for a hydrating gloss to replace one I’ve been using from an MLM and this one is amazing! It feels great on and it’s exactly what I was looking for, for a much better price. I find the nearly rose shade a bit too pink for me, but I’ll continue to use it and I’ve already ordered the nearly neutral shade. Every time I try a Rare Beauty product, I end up adding it to my regular rotation! I love the line!",missyfitz,11 Mar 2022,RareBeauty,Lip,Yes
,i can never be disappointed with the rare beauty line! this gloss has such a nice formula it’s not sticky and actually feels a little hydrating?? though not super long lasting and the color isn’t that visible with my hyper pigmented lips I still love this product in combination with others,ridak26,10 Mar 2022,RareBeauty,Lip,Yes
your lips but better gloss,"I fell in love with this gloss instantly. I love the look of gloss but I've never liked the feel of it on my lips and I always felt like it made my lips look weird cuz they're a little smaller. I've tried so many coloured and clear lip glosses and this one is perfect. Its not sticky at all and its very lightweight. It also moisturizes my lips at the same time! It suits my lips perfectly and the colour is the perfect ""your lips but better"". I have pinkier lips so it perfectly and subtly amplifies  my colour so naturally. I'm looking to get the Nearly Mauve colour next.",ricogal10,9 Mar 2022,RareBeauty,Lip,Yes
the best,The best lip gloss ever and stays on the lips for a long time,abbysomoza,7 Mar 2022,RareBeauty,Lip,Yes
does nothing,"I was very disappointed in this product, especially since it has 5 stars and raving reviews. The formula is okay, it’s decently moisturizing and light on the lips. But I found it almost too light on the lips? It felt like it did nothing, and wasn’t really glossy at all. It also faded away super quickly. I got the color nearly neutral which I thought would be a bit peachier but it’s actually more of a brownish shade.",EmmaT11,6 Mar 2022,RareBeauty,Lip,Yes
,"Love it! Keeps lips hydrated, beautiful colour, feels nice on lips, and not sticky at all. Would definitely buy again!",rebecca8021,3 Mar 2022,RareBeauty,Lip,Yes
Best best best,"Best lipgloss I have ever had and I own plenty! From fenty b to huda, they come last compared to this beauty. It's non sticky feels like heaven on my lips and I will stock this product for the rest of my life. It's perfect for that glowy everyday look 6/5, Selena you are the G",Rareb,3 Mar 2022,RareBeauty,Lip,Yes
,This is the best balm i’ve ever used. It keeps my lips so hydrated. Loved it. Will buy again.,siftkaur,1 Mar 2022,RareBeauty,Lip,Yes
,"love this! my new favourite go too lipgloss! gorgeous colour, would buy it again!!",lbw2012,28 Feb 2022,RareBeauty,Lip,Yes
Best gloss I’ve tried so far!,"This is probably the best feeling lip gloss I’ve ever tried! Provided it isn’t technically a lip gloss but a liquid lip balm, it gives basically the same effect. I got it as a sample first and then bought the full size. I got mine in the shade Nearly Neutral which is a really flattering sheer-ish rosy brown. It has no glitter to it and a nice almost-milky feel/look which I appreciate. It is moisturising but not enough for my dry dehydrated lips. I do still wear it to sleep at night tho. Definitely going to buy in more colours!",MinahilKhan,27 Feb 2022,RareBeauty,Lip,Yes
Wasn't sold at first but...,The color isn't doing it for me.. super subtly basically has zero color. HOWEVER... shine is on point and hydration is on point. My lips are so chapped and cracked year round and this definitely makes an immediate difference.,Tawnsx3,27 Feb 2022,RareBeauty,Lip,Yes
,i love this product and use it every day. selena really knows what she’s doing!,ellewinslow,26 Feb 2022,RareBeauty,Lip,Yes
Holy grail!! Gorgeous color,"I have found my holy grail lip gloss/balm. I have been using this lip product since rare beauty launched and let me tell you the formula is a dream! Super comfortable, buttery and  it’s not sticky at all. Has a slight vanilla scent (to me) but nothing overpowering.",jenxlc,26 Feb 2022,RareBeauty,Lip,Yes
,"I have always struggled with finding lip color that doesn’t settle into fine lines and dryness on my lips. It seems like no matter how well I take care of them, all products with any color look disgusting on my lips. Enter the Stay Vulnerable Glossy Lip Balm. This product has the perfect amount of color for me (prefer a natural look) and it does not settle into fine lines or dryness. It is thick, but not sticky or stringy. It is hydrating but doesn’t feel too slippy. It is NOT transfer proof but I don’t think it claims to be and I didn’t expect it to be. I reapply often through the day but I honestly don’t mind- I love the product so much I enjoy reapplying! I also have this in shades Nearly Apricot and Nearly Rose and eventually I will have all of the shades and I hope she releases more!",KSE0410,25 Feb 2022,RareBeauty,Lip,Yes
Worth the hype,"This balm is actually moisturizing (during the winter). No noticeable scent & feels great on the lips... Subtle, natural looking color, not overly glossy or sticky—zero cons!",Taren224,22 Feb 2022,RareBeauty,Lip,Yes
Nice consistency,"very natural looking  , doesn’t have any smell tho",ZorimarO,22 Feb 2022,RareBeauty,Lip,Yes
,Instant favorite. One of the most comfortable gloss I've used and the color is stunning.,anddyy,20 Feb 2022,RareBeauty,Lip,Yes
soft mauve,"I love this lip gloss. It’s so moisturizing and NOT sticky. The mauve color is mostly a sheer true mauve and the formula feels nice and light on my lips. It stays shiny and nourishing on my lips for quite awhile. There is no cooling/tingly sensation, which I strongly dislike in any lip products.",alafair,20 Feb 2022,RareBeauty,Lip,Yes
OBBSESSED,I randomly saw these in the store and bought two colors. Really love them. The gloss has great staying power and isn't too sticky 10/10,jenocbr,13 Feb 2022,RareBeauty,Lip,Yes
new fav!,"I LOVE this gloss, very natural looking color, not very bold & doesn’t have that thick sticky feeling. Highly recommend :)",jjaassmmiinn,9 Feb 2022,RareBeauty,Lip,Yes
Favorite Gloss!,"I thought this was just gonna be average like any other gloss I have (I wear glosses every day for hydration) but oh my gosh, this is amazing!!! It lives up to the name of a balm instead of a regular gloss. I’ll even wear this without any makeup because the apricot shade is basically my lip color but better! Amazing product! Love the packaging too so it doesn’t roll around everywhere. Selena really did that",MackieB,7 Feb 2022,RareBeauty,Lip,Yes
you won’t regret it!,"Literally obsessed with these lipglosses, I have 3 out of 5 shades and can’t wait to get the other two! They are so soft and hydrating, can’t replace them!",kris599,6 Feb 2022,RareBeauty,Lip,Yes
i’m OBSESSED!!!,"this is my new favorite lip product!
i’m very pale and hesitant to using any colored lip products (i usually wear clear or slightly tinted glosses/lip oils since my lips have barely any color to them) but i ordered the shade “nearly neutral” and it is PERFECT, even on my pale lips. this gloss has the texture and hydration of a lip balm, and shines like a gloss, but it does not slip around or feel sticky like most glosses do. 
i always have had to layer a lip balm underneath any lip product i use because my lips tend to dry out and become cracked with nearly every lip product (even lip oils!), and this is the only gloss i do not have to do that with. 
definitely worth the price!",laurameche,4 Feb 2022,RareBeauty,Lip,Yes
,"I was curious about this product so I bought it the other day and it’s not sticky, pretty slick and I guess more of a silicone type of feel but it’s weightless and a beautiful shade it almost matches my natural lip color. I’ve tried other rare beauty products and ended up loving them so this is just worth the hype!",naomingu,3 Feb 2022,RareBeauty,Lip,Yes
,Lucious and hydrating! This is definitely worth the money. The color is pretty pigmented and gives the lips a healthy glow.,magc623,31 Jan 2022,RareBeauty,Lip,Yes
,"I am very particular when picking lip products because of the smell and consistency. This product is perfect! No smell, and not sticky!!!!! Beautiful color!!",rache1p,28 Jan 2022,RareBeauty,Lip,Yes
Feels so good,"I love this. I accidentally got the shade nearly neutral when I meant to get nearly rose but I ended up really liking it! It smells good, feels SO good on the lips. Not sticky at all, it’s moisturizing and I can’t stop smacking my lips together when I wear this. You’d think by how it looks in the tube it would be too dark but it wasn’t, it looked great with my skin tone. The shine/gloss of it doesn’t last too long though.",CourageBaby,22 Jan 2022,RareBeauty,Lip,Yes
LOVE!,"This is a REAL review from someone who thought she had tried every lip gloss out there and just hated them all.. until NOW!! This formula gloss is so nice on the lips, I've always hated the texture and feel of gloss on my mouth but this stuff hits different! So comfortable and long lasting without making my lips/mouth feel yucky!",katieJ45,20 Jan 2022,RareBeauty,Lip,Yes
comfy,Sheer and balmy. My lips tend to be dry and sensitive but this is great. You can absolutely wear it as a lip balm if your lips aren’t very dry.,MakimaZ,19 Jan 2022,RareBeauty,Lip,Yes
,Perfectly shiny on the lips yet so comfortable!! Most favorite lip gloss I own!,Asfabulous,15 Jan 2022,RareBeauty,Lip,Yes
,"Love this product!! Very pretty shade, not sticky at all looks like a gloss with the feel of a balm :)",Emilybradley17,13 Jan 2022,RareBeauty,Lip,Yes
yes get these,These are my favorite glosses!!! Nearly berry is my go to color. Absolutely stunning!!! It’s not sticky and there’s a lot of pigment. It leaves my lips feeling soft,hello013,13 Jan 2022,RareBeauty,Lip,Yes
