Title,UserID,Date,ReviewText,Brand,Product,CelebrityBranded
nice,alexageorgia,14 Nov 2021,"I typically do not like most mascaras, I have pretty long dark lashes but I only like a mascaras that separate and lengthen, this one lengthened and looked amazing with just one swipe.. the mini will last me a long time and I love it",Tilbury,Mascara,No
,missjennar,13 Nov 2021,Dry dry dry and very flaky. I’ll be returning the product. Love the wand but you can’t even get enough product on it to apply the mascara bc of the consistency of the product.,Tilbury,Mascara,No
1st time I liked a mascara,eble,13 Nov 2021,I got this as a sample (a really good sized sample!) with my last Sephora order and holy I LOVE IT.  Honestly have never been into wearing mascara I hate how it makes me look.  I have decent lashes.  They don’t stand out or anything but they create a nice natural outline of my eye and anytime I’ve added mascara I think I look scary and wrinkly but I gave this a try and I almost died i finally feel what it’s like to feel like when your lashes get that pow.  Lifelong accomplishment here. I love that it thickens my eyelashes v naturally and I don’t have to draw them out long to make an impact.  It’s so perfect I’m really excited about this.,Tilbury,Mascara,No
Oops Smokey Eye,Jules954,11 Nov 2021,"Lengthens as promised. Looks beautiful on at first, but transfers badly. Ended up with unintentional Smokey Eyes. Love CT products but this mascara could use some improvement.",Tilbury,Mascara,No
too smudgey,mollydmua,9 Nov 2021,"This product really transfers to my under eyes giving a really dark and smudged look. Which is unfortunate because I actually love the way it makes my lashes look. The wand is very unique, it has a flat side where there is a lot of product that you can use to saturate your lashes and then use the comb side to run the mascara through your lashes. It really volumizes and lengthens the lashes, I especially love it for the bottom lashes but I cannot get over the transferring unfortunately. I even tried applying a waterproof mascara over top and it just became too clumpy.",Tilbury,Mascara,No
,bellefaith,9 Nov 2021,The brush is weird and the product itself is so flaky.,Tilbury,Mascara,No
1st CT Product That Disappoints,BSytes,9 Nov 2021,"The full size version of this product runs really badly. I’ve had it get on my eyelids and under my eyes. — W/ that said, I have multiple containers of the sample size and have no issue with that what so ever. — It makes me wonder if the full size version is even the same product as the sample?!? — Used the full size version multiple times hoping it was just me or that there was an adjustment period, but the full size version never worked in the way it was intended. — I would buy almost any drug store mascara before buying this product again. — I am a huge Charlotte fan and own a ton of her products, but this is a true strike out. I gave it 2 stars cause I do like the sample size version. Otherwise, 1 Star.",Tilbury,Mascara,No
,Vangirl18,8 Nov 2021,I was excited when I got this but quickly realized that it’s not worth the hype. It is very dry going on and initially it did flatter my lashes. It smudges very easily once your eyes start watering. There’s barely any product on the brush as well. I ended up returning this.,Tilbury,Mascara,No
Just what I was looking for!,PollyAnna9,8 Nov 2021,This was exactly what I needed. I am 48 years old and some mascaras clump and look overdone when I use them. I wasn’t too sure about the brush but it works great letting me apply lightly or dramatically. It’s my go to mascara!,Tilbury,Mascara,No
the product is just okay,Jeanneinabottle,4 Nov 2021,The formula is okay but I’m not a fan of the wand.,Tilbury,Mascara,No
,devyyh,3 Nov 2021,I got the MINI!! Put It in before school and after 1st period My lashes were droppy!! Overall definitely lengthened when didn’t stay curled- not sure if it’s waterproof but usually waterproof mascara stays all day for me,Tilbury,Mascara,No
Love it. Hate it.,birdie59,2 Nov 2021,Bought the mini to try this mascara. My lashes stayed curled for 14 hours; which I loved. It took 3 coats to get the effects I wanted. Those went on easily. However the mascara flaked off and smudged throughout the day. Tried again the next day with just one coat because that was all that I could get out of the tube. Still had flakes and smudges under my eyes. Set under eyes with finishing powder both days. For $13.00 I expected to get more than 2 applications. Agree with others that this mascara isn’t worth the money.,Tilbury,Mascara,No
,annec83,28 Oct 2021,I absolutely loved it when I tried the sample size but I’m actually wondering if it is a completely different product. It clumps and smudges easily and makes my lashes look like spider legs. No lengthening or volumizing effects. Definitely not worth the money - to the point that I can name a handful of drugstore brands that are better. Quite out of character for Charlotte Tilbury products,Tilbury,Mascara,No
You won't ever want or need another mascara!,TammyRPG,24 Oct 2021,"This is hands down THE BEST mascara I have ever used. Everything about it is perfect. No clumps, clean application; the brush separates the lashes wonderfully, and the results?? Holy cow my lashes are BANGIN'! Like literally looks almost like I've put falsies on.  It's so buildable - you can just keep applying to make your lashes as lush as you want; and again, without clumps!  Amazing product!  The bonus is that it is easy to clean off too.  I will never use another mascara ever. This is THE ONE.",Tilbury,Mascara,No
,Eva1K,18 Oct 2021,"HORRIBLE. I was so excited to try this out. But, this mascara ended up smudging so easily even if I would lightly touch my eye. The mascara would be on my finger. It honestly seems like when you use the Brussel part of it no mascara is even on it. I had to do a few layers and even then I wasn’t happy. I definitely WONT be buying this again.",Tilbury,Mascara,No
"nope, not for me.",lcorput,18 Oct 2021,I don’t get the hype over this mascara. It did nothing but make my lashes super spidery looking with zero volume and zero length. I’ve never really had any issues with mascaras transferring to my lower lash line but this made me look like a raccoon in a few hours flat. Sooooo disappointed with this one after it was raved about by a friend. What a flop.,Tilbury,Mascara,No
dried out & not worth it,squidstix,13 Oct 2021,"Bought this in store, got it home and got ready to try it on, the product was all dried up. I applied 3 “coats” to my lashes & nothing came off.",Tilbury,Mascara,No
,olliesbear,13 Oct 2021,Really great all the way around. Checks all the boxes but is ridiculously expensive. I didn’t have any application issues. Flakes by the end of the day.,Tilbury,Mascara,No
save your money,MelodyPond1123,12 Oct 2021,This is the wettest mascara I’ve ever used. Yet it clumps like it’s dry. It does lift and look super beautiful… after I’ve used a lash comb to separate and declump my lashes. Honestly it’s not worth the price tag. I have a $15 mascara that looks and preforms better.,Tilbury,Mascara,No
Save your money!!!,Linda23C,12 Oct 2021,Very disappointed with their product. It doesn’t give me the length and volume it says on the label.,Tilbury,Mascara,No
,arynicole,12 Oct 2021,My new favorite mascara! I got the mini size just in case I didn’t like it but I will definitely be ordering the larger size. The flat side makes it so easy to apply and then get on evenly. Only thing I would change is having an option in brown; the reason for only 4 stars. It really does Give my lashes volume and keeps them separated so they don’t get clumpy. It also does not flake off during the day.,Tilbury,Mascara,No
save your money,ViolaKay,9 Oct 2021,"Very disappointed with this mascara , its not worth the price tag, it’s smudges very easily,hard to apply without clumping",Tilbury,Mascara,No
"lengthened, lifted, and so pretty!",amygirl3540,8 Oct 2021,"I was not expecting to like this mascara very much, but I do like it! The brush is unique and helps to distribute the mascara well. My lashes definitely appear black, long, separated, and lifted. There is an adequate amount of volume, but not loads. I appreciate the non-clumpy formula and application so the minimal volume is fine. I also feel like the lengthening, separating, and lifting is so nice, that I’m not mad about it. It is volumizing, just not what I think most people expect. However, I find so many that create volume end up clumpy, so. Anyway, I like the formula. It is creamy, but not too wet and not dry. It doesn’t flake. I get a tiny bit of transfer onto my upper eyelids when I am wearing a mask, but that happens with so many. If I am not wearing a mask, it’s perfect. I like that my lashes remain soft. They feel healthy and conditioned. Again, maybe I had low expectations, but I will enjoy this and repurchase! This was gifted with no requirement to review here.",Tilbury,Mascara,No
Worst mascara I have ever bought,Brin34,7 Oct 2021,This is by far the worst mascara I have ever used. Super clumpy and smudges. Drug store mascara is better than this. I never write reviews but I have to for this one because it was a huge waste of money.,Tilbury,Mascara,No
,bellacapri,4 Oct 2021,"I didn’t expect to love this as much as I do! It’s super black, defines and lengthens lashes nicely, and doesn’t smudge or flake. I layer it over a waterproof mascara and it really holds the curl. I usually hate mascaras with wands like this, but this is a keeper!",Tilbury,Mascara,No
,Nikoletta0201,3 Oct 2021,"The best mascara I’ve ever tried , and I have tried them all.  Your lashes looks beautiful, curled up and it does not smudge , not to mention it is easy to remove.   All time favorite.",Tilbury,Mascara,No
Product dried out,Leslie2059,1 Oct 2021,"I loved the sample I received but the Mini size seemed to me to be dried out which made it almost impossible to achieve the ease of application I had with the sample size. I am hesitant about ordering more product. Very disappointed. Hence, the two stars!",Tilbury,Mascara,No
"Beautiful, long, feathery lashes",jkw4,28 Sep 2021,"I keep coming back to this mascara.  It makes my lashes so full, long and feathery, and it separates every lash.  I have shorter, fine eyelashes and this does voluminize mine, but if you want super duper voluminized lashes, this probably isn't for you. But I hate clumpy mascara and clumped up lashes, and this is none of those things, which is why I love it.  I don't understand the reviews complaining of clumping because I've never had that issue.  But I do make sure to use the narrow edge for maximum separation.",Tilbury,Mascara,No
DO NOT BUY,xoxxxoooxo,23 Sep 2021,"Horrible product. worse than a drug store mascara. DO NOT BUY. what a waste of my money. made my lashes clump really bad, the mascara doesn't go on nicely either.",Tilbury,Mascara,No
Disappointed,mrsyusuf,21 Sep 2021,"all dried up, no product in it. this is even smaller than many other mini mascaras. save your cash.",Tilbury,Mascara,No
Even drugstore mascara is better than this!,Bf81,18 Sep 2021,"Won’t buy this again. Love the packaging, like the brush but it doesn’t do much to my lashes. I was using Badgal before this and loved it. Thought I’d give this a try since I heard so many great things about it… when I first apply it on my lashes it’s eh and as the day goes on my lashes look even worse. I gave it 2 stars only for the packaging.",Tilbury,Mascara,No
Dry bottle,sophaia,17 Sep 2021,Mascara was dry when I bought it. I was too excited to try it out but when I opened it the brush was dry. Very disappointed.,Tilbury,Mascara,No
No for me,chelsealaw,16 Sep 2021,I wanted to love this..I love the applicator and my lashes do look fuller and longer but it smears onto the top of my eyelids and by mid day under my eyes are black so I’m constantly looking in the mirror and fixing my eyes throughout the day. Back to Benefit.,Tilbury,Mascara,No
,Chrissy141414,12 Sep 2021,I have NO IDEA WHY I why there big vs the sample is different. I received a small sample size and fell in love so I purchased this sized and it was so dry and worse than any drug store mascara I have ever purchased. Better than sex is better than this one and that says a lot.,Tilbury,Mascara,No
Nope!,guerfa,10 Sep 2021,"How long was this sitting on the shelf?  It was dried out and did nothing for my my lashes. I bought the mini because I loved the full size and thought I would get the mini this time. Usually the minis are better than the full size. 
I returned it.",Tilbury,Mascara,No
The Hype is Real,christalynn21,7 Sep 2021,"The hype was worth it with this one! I am a mascara hoarder (Marc Jacobs, HUDA, Bobbi Brown, Tarte, Urban Decay, Lancome, drugstore) & this is one of my top 3 picks. It really lengthens my lashes, not necessarily volumizes, but they are very noticable in pics. 8/10 on smudging, 9/10 on lengthening! My other top picks would go to HUDA, but I find myself using this one the most.",Tilbury,Mascara,No
,majjjjjjjjjjaaa,5 Sep 2021,"The best mascara I’ve ever used. I got this as a gift from a friend who knows how much I love Charlotte Tilbury products and it’s amazing!! My lashes are naturally very long and straight and this mascara curled them, and added fullness without making them look clumpy! I did not get any smudge or fall out throughout a 8 our day in 38 degree weather! Love it!!",Tilbury,Mascara,No
half n half,SaraBats,3 Sep 2021,"It lengethens ☑️
It doesn't clump ☑️
It will last all day ☑️
Doesn't thicken and/or volumize ❌
It’s very hard to take off ❌
Thus I am torn apart but shall return it to get something cheaper and more pros.",Tilbury,Mascara,No
,Shenanigans518,1 Sep 2021,"Loved it at first, but smudges and gets on your under eye.",Tilbury,Mascara,No
dont bug,kaylix,31 Aug 2021,Terrible. Flakes and doesnt lengthen or give volume.,Tilbury,Mascara,No
"Gives lovely, natural looking lashes - but smudges",emilykourlas,31 Aug 2021,"Got the mini as a gift. This is the most natural mascara I have ever worn that lifts and lengthens my eyelashes (after curling them). I am stunned with how they look, it looks like my eyelashes but better. You can barely tell I have mascara on immediately after applying, just that I have perfect, long natural lashes. I also love the wand. However, the smudging is just AWFUL. An hour later there is a ton of smudging underneath my eye, and I have never applied this on my lower lashes. It would be worth the money if this if it weren't for the smudging. So sad, because I thought I found the perfect mascara.",Tilbury,Mascara,No
,Bluestreak22,29 Aug 2021,Love this mascara but not worth the price for how small it is,Tilbury,Mascara,No
DO NOT BUY,livk31,29 Aug 2021,"AWFUL! I wish I could get a refund. No product on the wand, barely any mascara on my eyes, doesn’t look like I even have mascara on. Totally wasted $30, I wanna cry. If I could give zero stars I would",Tilbury,Mascara,No
love this,LunaRae101,28 Aug 2021,My secret to amazing BROWS! Yes BROWS! LOL ladies no need to spend a ton on multiple products! This baby right here does so much! I use it as mascara and as a brow fix. I get compliments all the time,Tilbury,Mascara,No
Is this a joke?,alhena,26 Aug 2021,"I loved the brush, mainly why I fell for it. 
But man the product is dry, and when you finish applying it, you're looking at yourself laughing out loud. It's almost invisible. It's heavy too even though it's barely there. And it's hard to remove... What da...
Not worth paying for this, not even the mini to try it out. Stay away from this mascara. Tons of better options at a better price.",Tilbury,Mascara,No
Horrible Smudging,ab1001,24 Aug 2021,"Got a sample of this. Smudged everywhere by the end of the day. Never had a mascara smudge sooo much, it looked like black eyeshadow all below my eyes. Extremely embarassing.",Tilbury,Mascara,No
Best Separating Mascara Ever,1RedHeadedGal,23 Aug 2021,Best mascara to separate your lashes. I bought this in the mini and the Sephora gray tube with the green lettering to help thicken. This particular mascara makes my lashes separate so that it looks more like I'm wearing fake lashes without actually wearing them. Then when I put the Sephora coat on top it thickens and makes them bigger. Totally worth the money never had a mascara ever separate my lashes like this in my life. Just buy it and try it. If you're expecting something to make them look like va va voom this is not for you unless you're separating with the intent of throwing on something thicker. But it does separate your lashes exceptionally well.,Tilbury,Mascara,No
Don’t buy,Chaparra2021,22 Aug 2021,"Waste of money.  Dry, nothing as described.  Bought online, never again!  Hopefully I can return.  For the price, not worth it.",Tilbury,Mascara,No
Disappointed,AL0U,17 Aug 2021,I got a trial size and loved it. Bought a full size and have not been pleased with it at all. I feel as if it's dried out. Takes me forever to get enough mascara on. Too bad. Wish it was as good as the trial one.,Tilbury,Mascara,No
Perfect lower lash definition!,carline,15 Aug 2021,"I received this as a sample with purchase. I cannot say this is better overall than TF Better Than Sex mascara but it does give all day lift to my lashes and is so good for lower lash definition.  Very black, didn't smudge or flake either.  I am a lash fanatic so doing upper lashes with BTS for volume followed by this CT mascara for lift and then only this CT on my lower lashes yields results I love.",Tilbury,Mascara,No
Give it a shot!,Shapoopy,15 Aug 2021,"I’m really liking this mascara, I’ve tried quite a few and the wand on this is a game changer! Swipe and rotate through and voila!",Tilbury,Mascara,No
,honeybones,15 Aug 2021,reaaally pretty packaging and i love charlotte but it was too smudgy and made my lashes flat :/ the formula was smooth and didn’t clump but the ILIA mascaras are far more worth your money,Tilbury,Mascara,No
,Mal84,15 Aug 2021,Enjoy this mascara but I find it clumps easily. But I do still love it and use it every day.,Tilbury,Mascara,No
,MonishaM,13 Aug 2021,Bought this product from their official website. This product does not gives you as much volume as it says. There are other products that does a better job for less price. I also noticed this product smears after a while. Leaves you looking like a raccoon. For some reason it crumbles.,Tilbury,Mascara,No
nah,meggy75,12 Aug 2021,I’m mixed on this. It lengthens pretty well but doesn’t really thicken my lashes and it didn’t really seem to last long. I would not but again,Tilbury,Mascara,No
Great mascara,Mimiromero,7 Aug 2021,"I really enjoy this mascara. It gives my lashes great lenght and does a great job at separating them and it does not clump. However i dont feel that this mascara gives my lashes volume, but it does give them great lengh. Also i really like the brush, it makes the application process super easy.",Tilbury,Mascara,No
Eh,Meganmlr,4 Aug 2021,"I wanted to love this mascara and had high expectations but it missed the mark for me, personally. Everyone is different when it comes to mascara brush preferences but the brush itself and the thickness of the mascara itself just clumped on my lashes and looked down right BAD. Not for me :(",Tilbury,Mascara,No
Fantastic mascara,SiestaBloom,29 Jul 2021,Love it! I got it as a sample and decided to buy one. It does a great job.,Tilbury,Mascara,No
,Kyleyak,28 Jul 2021,This mascara is nothing special. It is pretty but doesn’t give lots of volume and doesn’t stand up to humidity. I returned it.,Tilbury,Mascara,No
the best mascara i’ve tried:),saraiorfidaa,27 Jul 2021,"honestly the best mascara i’ve used. i’ve been using mascara since grade 5 and have gone the so many. this is definitely the best one i’ve used so far. the least amount of fallout ever in a non waterproof mascara and it makes my lashes so long, voluminous and lifted.",Tilbury,Mascara,No
Horrible,vmegan22,26 Jul 2021,"No lift, you can barely tell I had used it. It felt like o was using a really old mascara but I had just taken it out of the package.",Tilbury,Mascara,No
,ZeldaDeku,24 Jul 2021,Me and the negative reviews must have used a different mascara. I received a sample and I absolutely love it. This mascara lengthens and separates your lashes beautifully. The brush allows you to built the product at the base of your lashes using the flat edges then using the combed edges you can drag the product through. This leaves you with beautiful dimension without looking clumpy. No  flakes no smears. Looked the same all day. Thank you CT.,Tilbury,Mascara,No
Was asked if I got eyelash extensions!,ChrissiJean,19 Jul 2021,"My brow client asked me if I got eyelash extensions!   Best mascara I’ve ever used!  And after working today, I worked 4 hours cleaning in the heat sweating to death and my lashes still look great.  Pics where taken after 4 hours working in the heat, mascara was applied 9-10 hours ago,  
I’ll never buy a different mascara, best ever",Tilbury,Mascara,No
boring,pamglam60,19 Jul 2021,Nothing special at all about this mascara. Just the ordinary mascara. I do not recommend less I will never buy it again just waste money.,Tilbury,Mascara,No
Stick to the CT lip products instead,dani0006,17 Jul 2021,I did not like this mascara at all :( I don’t think it lengthened or volumized at all. I wonder if I got a dud? Definitely wouldn’t buy again,Tilbury,Mascara,No
Best BEST mascara I’ve ever used,Airik,14 Jul 2021,"I have never loved a mascara this much and typically find one I like and once it’s done try something new. This is my 4th purchase and I hope I never have to use anything else. It doesn’t go on clumpy, stays put all day and the best part is that it gently lifts my sad little lashes, giving them the appearance that they are long and full. I can instantly see the difference between my eyes once I’ve applied to the first one..It’s like a tint and lift every morning! You will not be disappointed with this purchase.",Tilbury,Mascara,No
"Clumpy, globby, makes lashes stick together: awful",lintqueen,13 Jul 2021,"Perhaps I got a dud? This is the worst mascara I've ever used, bar none. Even pulling the brush out of the tube, there's such an incredible ""goopy"" mascara build-up that I almost have to use a spoolie to remove enough that I don't give myself a black eye. On application, this works beautifully -- if what you're looking for is clumpy, stuck-together lashes with gobbets of mascara. Ick.",Tilbury,Mascara,No
This stuff is awesome!,wolfworx,12 Jul 2021,"I usually don’t write reviews, but THIS IS THE BEST MASCARA! Doesn’t flake, easy to remove but stays on even when you sweat, and the applicator deserves 6 stars. My new “go-to” mascara! I tried a sample first, then ordered the full size.",Tilbury,Mascara,No
Great for length and separation.,Kathareen,10 Jul 2021,"This has become a new favorite of mine. It’s great for those who are looking for a long fanned out lash with good separation. If you want volume, then I suggest either layering on a volumizing mascara over this one, or just buying a different mascara all together. I prefer to layer, because I like a waterproof mascara to seal my lashes. But that might be too high maintenance for some. If you’re looking for a more natural look with some length and darkening then this is a winner.",Tilbury,Mascara,No
,centralperked,8 Jul 2021,"Requires some trial and error. At it's best, this gives a beautiful fanned out lash look. Is super easy to go too far with though. One swipe too many and it's a clumpy mess.",Tilbury,Mascara,No
"GREAT brush, but runs too easily.",Shamy928,5 Jul 2021,"I've been on the hunt for the *perfect* mascara for a while now.  I tried This Charlotte Tilbury mascara and LOVED the brush.  It separated, lifted, and lengthened my lashes.  I have pretty long lashes to begin with, so I wasn't looking for length, but it did a good job.  My biggest complaint was how easily it ran.  I mean, I was caught in a rain shower and had to run to my car and it was streaming down my face when I got in and looked at myself in the rearview mirror.  I don't want a waterproof mascara because I'm lazy and just want to wash my mascara off with soap. Someday I will find my perfect mascara match!",Tilbury,Mascara,No
am i the only one?,nishaaaat,5 Jul 2021,"omg i love this mascara! i have long lashes but unfortunately they’re thin and straight. this does exactly what it says. after i curl my lashes, i apply a lash primer from lancôme and then apply this and it holds my curl throughout the day and creates volume in my lashes. i LOVE it. it’s good without the primer as well.",Tilbury,Mascara,No
meh,icecheermom,2 Jul 2021,"This was just okay. I think the Legendary Vol 2 mascara by CT is far superior. 
If you are looking at this strictly for the push up factor I think the Clinique Lash Elevating mascara is superior and it costs less.  The downside is the Clinique is the very devil to remove.",Tilbury,Mascara,No
Long Lush LASHES,SarahJay614,30 Jun 2021,"I LOVE this mascara! I've tried a variety of different ones. I was wearing Essence's Lash Princess and thought it was decent especially for the cheap price tag. I got a sample of the Charlotte Tilbury Pillow Talk Push-Up Lashes and fell in love! I have decent-length lashes but always want them to look longer, and this definitely almost makes them look fake-lash long. There's a bit of a learning curve using the wand but definitely give it a try!",Tilbury,Mascara,No
meh,tcoop8,28 Jun 2021,"I loooove trying new mascara samples from Sephora but unfortunately this one isn’t a fave. I tried this mascara with and without primer to see different results. Without primer, it barely gave any volume to my lashes. I had to do 3-4 coats to get some kind of a noticeable difference with my lashes. When I used this with primer, I saw only a slight improvement with the volume and fullness, however the product still goes on light and is difficult to layer. Overall, I would not use this in the future.",Tilbury,Mascara,No
,parfait1,27 Jun 2021,"This is going to be a return for me. I hate the brush and it is very hard to work with the formula. It clumps and it smears. I normally love Charlotte Tilbury products. But, I think I will stick with Dior show.",Tilbury,Mascara,No
,Annex1,25 Jun 2021,"Causes major clumping. After application it smudges everywhere as it takes forever to dry. Smudges throughout the day after it’s dry. (This is while trying it with Lancōme and Dior lash primer). While sitting in the hot tub in the evening exposing it to that level of humidity, lmao; I looked like fright-night. 

Horrible, horrible product. Embarrassing that money is charged for this “mascara” if one could call it that. I am laughing at the question on the screen as I type this review - “Would you recommend this product?”",Tilbury,Mascara,No
disappointed,Stacy85,24 Jun 2021,Wet formula that does not separate. I had high hopes for this mascara and was extremely disappointed. The formula stays wet and smears. Due to the wetness I am unable to apply multiple coats without my lashes becoming three separate clumps. I will never purchase this and cannot wait to move forward with a new option,Tilbury,Mascara,No
clumpy mess,calicomikeneko,24 Jun 2021,"Not easy to apply, super difficult to clean. Just a big mess! The worst mascara I’ve ever used.",Tilbury,Mascara,No
Solid alternative to my Too Faced BTS mascara!,carline,23 Jun 2021,"I received a deluxe sample of this with a recent purchase.  I like it, it's a nice mascara but I wouldn't consider it better than Too Faced's BTS. Pros: very black, fairly easy to apply, lengthens well, didn't have issues with smudging or flaking, does seem to hold lashes lifted.  Cons: Hard to get good separation of lashes (you WILL need a lash comb!), doesn't give great volume (compared to TF's BTS), brush isn't the easiest to work with.  Full disclosure, I use Dior lash primer under every mascara so this comparison to TF BTS mascara is wearing both mascaras with my lash primer.  (Dior's lash primer is AMAZING!  Holy grail for me for sure!  Makes every mascara look better and makes my lashes healthier!)",Tilbury,Mascara,No
no thank u,BabyPeachG,23 Jun 2021,"I would honestly give no stars if I could. this mascara was good for one single stroke and then immediately starts drying out and clumping. the clumps were so thick that I couldn't seperate them with a sewing needle. I don't know what this formula is but it's really, really bad. don't recommend.",Tilbury,Mascara,No
,SooMuchMakeup,22 Jun 2021,I loved this when I bought a mini size. When I purchased the full sized it was old I guess. I purchased this April and did not open it until late May because I wanted to finish the mini. I could hardly get product onto the brush because the formula was stiff. So as much as I loved the mascara and the brush  I am hesitant but will try again.,Tilbury,Mascara,No
,heyhey1973,17 Jun 2021,Didn't care for the brush and found the formula to clump if you put more than application of product. Will keep using my Lancom Hypnose!,Tilbury,Mascara,No
,parfait1,13 Jun 2021,"I enjoyed the formula of the mascara. But, I hated the brush. It feels like rubber on your lashes. Sadly I will be returning this one.",Tilbury,Mascara,No
,rosiejosie90,13 Jun 2021,"I am glad I got a sample size. At first the formula was great to work with since it was a little dry. However, by the end of the day it would smear all under my eyes after doing non intense work in the office. I tried it several times making sure I set my under eyes well. Still major smearing on my under eyes. I tucked this away to come back to it later and it’s completely dry and no product will come out.",Tilbury,Mascara,No
Not too bad,hifranklin,11 Jun 2021,"Went back and forth between 3 & 4 stars. It’s ok, the brush is fine if you like the little plastic-y style of wand. This is one of those mascaras that gets better when it starts to dry out. The formula is a bit too wet in the first few weeks of using and I have to take extra care to separate my lashes with a comb or I end up with 5 spiky lash clumps.
Really works for lengthening but I need a second mascara with a fatter brush to add volume",Tilbury,Mascara,No
Not it.,ohshedid,6 Jun 2021,"I was really excited to hear that charlotte tilbury came out with a mascara because I love her other products but this one was beyond disappointing, it didn’t live up to the name. I found it didnt apply well and flaked off.",Tilbury,Mascara,No
,DomHarding,4 Jun 2021,"The mascara itself is fine, but if you like a dewy skin look this will smudge on you.",Tilbury,Mascara,No
"Doesn't push up for long, smudges too easily",chramapal,3 Jun 2021,"Been using it for a while and really wanted to love it. It smudges too easily under my eyes- most mascaras do- but it also doesn't seem to do a good job of holding my lashes up as they immediately start to fall after applying. I have medium-length, straight eyelashes that typically fall back to normal by the end of the day after using a curler. That being said, I'm only willing to wear falsies if I'm going out. So this mascara just didn't work for me at all. I like the applicator, though, I think it applies mascara well.",Tilbury,Mascara,No
Just awful!!,madamebrigine,3 Jun 2021,"Definitely a sucky experience. The first, yes the FIRST, tube of mascara I ordered arrived completely dried out. I went in store to exchange for a SECOND fresh tube. Though it wasn’t dried out, the formula generally seems a bit drier than what I prefer. Not a fan at all.",Tilbury,Mascara,No
smudged!,Fyll,23 May 2021,Only use if you want to be a raccoon in your next life!,Tilbury,Mascara,No
dry no products inside,Miramarmar,21 May 2021,I think I got a bad one I used one time and it was dry or not enough products inside I am very upset I really wanted to try this in that pic I try very hard to layer products on my lashes I must of did like 10 layers. But still so dry,Tilbury,Mascara,No
AMAZING,JetteH,21 May 2021,I don’t rite a lot of reviews but this mascara is freakin amazing. I’m a mascara junkie; I’m always trying new brands and choosing my favorites. This is def top 3. I make sure I wipe off the excess on the rim of the bottle before applying and it makes my look feathery and full. Love love LOVE,Tilbury,Mascara,No
big old nope,beautyloverAly,18 May 2021,Flaked off within hours and extremely dry formula to start off with.,Tilbury,Mascara,No
very wet,Anais1118,15 May 2021,"I wanted to love this soooo much but I just couldn’t , formula is way too wet and it makes my lashes look horrible .",Tilbury,Mascara,No
,Splendagirl,15 May 2021,"Wow this mascara makes a difference. I still like best with a lash primer. It does take a little longer to put on vs my standard Lancôme definicils, but I get a bigger lash look",Tilbury,Mascara,No
,ellemar,14 May 2021,Great lengthening mascara - high quality!!! Will definitely buy again.,Tilbury,Mascara,No
"fantastic, love it",ginganinja13,13 May 2021,"love it, makes my eyelashes sooo much fuller, thicker and longer without clumps. gets every lash, this is my favorite!",Tilbury,Mascara,No
Pillow Talk Mascara,Brina34,12 May 2021,"Love, love this mascara! It didn't flake or smear.  Stayed in place until I decided to take it off! I ordered mini but I will be getting a full size!",Tilbury,Mascara,No
,NancyHam845,7 May 2021,Totally dried out! I was confused and couldn’t get any product out,Tilbury,Mascara,No
Tried to like it,Cinderelly33,3 May 2021,"Tried really hard to love this mascara I LOVE CT products all I wear but this is just not working , not a fan of the brush had to apply multiple coats for it to be black and just seems to dry fast and clumpy /:",Tilbury,Mascara,No
,yadomnotyadong,2 May 2021,Not my favorite mascara definitely won’t be buying this again this makes your lashes look like basic it’s no volume or lengthening,Tilbury,Mascara,No
love it,ginganinja13,1 May 2021,"I really like how it gets all my lashes and not clumpy. at first I couldn't figure out why I wasn't getting the full lashes.  I then watched the video on how to apply and wow! it's gets the upper lash line like a liner, usually I have space between my liner and lashes. Not with this! buying another right now!",Tilbury,Mascara,No
Meh,Ilkhas,23 Apr 2021,"I honestly love Charlotte Tilbury and she makes amazing products but this mascara is just average. I don’t get any volume, it’s clumpy, and makes a mess to be honest. Also, my lashes look shorter than they actually are wearing this mascara. I really had high hopes for it but it just didn’t work for me.",Tilbury,Mascara,No
ugh waste of time and money,Tattooedlady5,21 Apr 2021,"Waste of money. Returning. 
Could not get any product out. It was like it was empty. Not just dried up.",Tilbury,Mascara,No
,JessicaBradley,21 Apr 2021,"I’m not a big fan of this honestly... there’s always a big gob of mascara on the end, and I manage to hit my eyelid with it every time.",Tilbury,Mascara,No
Clumpy and bleeds easily,Aliciacsimmonds,21 Apr 2021,I found this mascara to be really clumpy and easily bleeds all over your face. I cannot understand why it gets any good reviews.,Tilbury,Mascara,No
"Length, yes; Volume, no.",aquilesalves,18 Apr 2021,"So glad I purchased the mini to try out because this was a disappointment. Since I am always looking for great mascara, I really wanted to live this one. It did give some length, after several coats, but not volume. If you want full volume, this is not the one.",Tilbury,Mascara,No
Good mascara - needs quality control,Rink619,14 Apr 2021,"This a great mascara, but I find the formula to be quite inconsistent from tube to tube! Have repurchased 3 times now and it has been different each time! First tube was perfection, second tube dry and third tube is sticky. If you get a good one you’ll love it but if not, not so much.",Tilbury,Mascara,No
