Title,UserID,ReviewText,Date,Brand,Product,CelebrityBranded
Lipgloss,Taylermadeit,"It’s okay. This is my first lip oil and when I put it on it feels way more like lip gloss than an oil. So, eh. Wouldn’t buy again but definitely smells good!",1 Apr 2023,Fenty Beauty,Lip,Yes
LOVE but it's so small :(,zzaray,deeply in love with this. i've included it to my lip combo but the bottle is so SMALL. the applicator makes my lips absorb the oil well and i have to say i haven't suffered from crusty peeling lips in a week,1 Apr 2023,Fenty Beauty,Lip,Yes
HONEST REVIEW,SamiGray,"I have a really bad obsession with lip products...I've tried them all. Overall, this is the BEST lip oil I've tried yet. Most are too runny or overly sticky. This one not only smells absoultley amazing, but its so hydrating and the texture is so perfect. The applicator is *chef kiss*. 10/10 recommend. (better than Dior...)",31 Mar 2023,Fenty Beauty,Lip,Yes
could live without it,lettuceheadspam,i love rhi rhi but i don’t think i would repurchase. this lip oil is more like a gloss. it is sticky but also has that glass effect to the lip.,31 Mar 2023,Fenty Beauty,Lip,Yes
,gk008,i love this lip oil its so good and the applicatior is amazing its 100% a dupe for the dior lip oil GET THIS,31 Mar 2023,Fenty Beauty,Lip,Yes
Sad,bbumblebbri,"You get very little product for price. I’ve used it about 5 times with little product on the applicator and there’s about a quarter in there. Clarins lip oil is a much better, hydrating and bigger alternative for same price",31 Mar 2023,Fenty Beauty,Lip,Yes
,sadiewilk11,i love this! it sorta feels like a lip gloss and chapstick combo together and i think that’s where people are getting the sticky feeling from. i would repurchase again! i hope they make more colors,30 Mar 2023,Fenty Beauty,Lip,Yes
,aliceotool,love the smell!! super hydrating and makes my lips soft. it’s a lip oil but is a little bit sticky when first applied. i always apply while doing my makeup and then at the end of my makeup routine.,27 Mar 2023,Fenty Beauty,Lip,Yes
Must-Have,emubrownie,This helped my lips so much! Way better then chapstick!!,26 Mar 2023,Fenty Beauty,Lip,Yes
Best lip oil I’ve tried,Kayla523,This lip oil is so good. It’s not sticky and it’s nourishing. It doesn’t feel like it melts off like some can do. The scent isn’t overwhelming and it looks pretty when on. I love it and it’s a new staple in my routine.,26 Mar 2023,Fenty Beauty,Lip,Yes
Don’t knock it till you try it.,Sadshaw,This lip oil keeps my lips hydrated and I like the smell. I was not expecting to like this product this much when I got it but I keep it on me all the time. It gives a glossy shine and my lips absorb all of it and are left feeling soft.,23 Mar 2023,Fenty Beauty,Lip,Yes
,zyablaze,Not hydrating in any shape or form. Also the texture is too thick and sticky. It’s a no for me,23 Mar 2023,Fenty Beauty,Lip,Yes
,Sullyspark,"So hydrating, absorbs quickly, smells amazing, a little sticky.",22 Mar 2023,Fenty Beauty,Lip,Yes
A must have,maryjanevc,"This feels so good on the lips. It’s not thin like straight up oil but not thick like a gloss either. A great in between. It stays on the lips for hours, even after eating/drinking. And it smells like youre opening a pack of fruit snacks.",22 Mar 2023,Fenty Beauty,Lip,Yes
Must have!!!!,Brittdahboss,"The formula of this oil is A1! I love this product, I’m shook at how much I like it. Ri Ri did her thing with this one!",22 Mar 2023,Fenty Beauty,Lip,Yes
Cheap,RockGoblin,This was not what I was expecting at all from the reviews- it’s literally a basic sticky gloss you could get at the dollar store for your kiddo . It feels like vaseline and didn’t even soften my lips,21 Mar 2023,Fenty Beauty,Lip,Yes
My new favourite,sarahbernl,"I’ve been using this product for the past couple of days and I absolutely love it. Not too sticky, not too oily, just perfectly hydrating! It stays on for quite a while as well.",21 Mar 2023,Fenty Beauty,Lip,Yes
so goooooood,laurendenmark,"riri really did that, way better than the dior lip oil get this",21 Mar 2023,Fenty Beauty,Lip,Yes
There are better options,emma170,"I like the formula of this, but $24 is too much for much product you get. The applicator makes the product look full, but remove the applicator and the compact is barely half full. Also, it is slightly sticky as other reviews mentioned.",21 Mar 2023,Fenty Beauty,Lip,Yes
A must have for my lips!,jillridle2001,"This treatment has saved my lips! I take medication that really dries out my skin, leaving my lips cracked and dry. I use this religiously! If leaves your lips feeling conditioned, hydrated, and plump. And the feeling left on the lips is amazing!",21 Mar 2023,Fenty Beauty,Lip,Yes
,aliccatt,This product changed my life!! super moisturizing on the lips. I love the gloss it gives me! The applicator is amazing.,20 Mar 2023,Fenty Beauty,Lip,Yes
"Yes, yes, yes!",DND17,"I LOVE this lip oil! The smell is amazing, as well as the packaging. It moisturizes your lips while having a glossy finish. Will repurchase once I run out. The only downside is that there’s a lot of oil on the applicators when applying on the lips.",19 Mar 2023,Fenty Beauty,Lip,Yes
I want a refund,ReallyK223,Not worth the money. For me its sticky. Too small. A little turning white on the lips. It drys OUT my lips. My lips reacted to it terribly smh.,19 Mar 2023,Fenty Beauty,Lip,Yes
RIRI!!!!,EmilyL9,Loved this after literally one use! So glad I bought it my lips are already hydrated after a few uses. Smells yummy too,18 Mar 2023,Fenty Beauty,Lip,Yes
,ur7o7,"got it as a gift from a friend and i loveee! im usually picky w texture but this was so nice and hydrating, not sticky like the typical gloss. adore the cherry scent as well :)",18 Mar 2023,Fenty Beauty,Lip,Yes
Worth adding to your skin care line up,AshnDeeX,"Okay first of all, this is a gently product so my expectations were pretty high. Thankfully, I was not disappointed. I am very happy with this product! It has helped my lips look healthy and hydrated. My lips were already a nice plump but it just makes them even more attractive. I would highly recommend. Go off rih rih!",18 Mar 2023,Fenty Beauty,Lip,Yes
Only got this cuz of the applicator but it’s amaze,yasamanfazelii,I ❤️❤️ this product not even a dior lip oil dupe cause it’s literally better!! the smell of it is way better and fresher and after a WHILE your lips still feel hydrated.,18 Mar 2023,Fenty Beauty,Lip,Yes
Riri knows what she doing,BigQueer,I'm obsessed with this. love the shine it gives and the hydration. only down side if you apply to much it can leave a film,18 Mar 2023,Fenty Beauty,Lip,Yes
Amazing! More flavors please,sunnydnc,By far the best lip oil on the planet! I'm still in shock of how awesome it is and it plumps!!,18 Mar 2023,Fenty Beauty,Lip,Yes
A must-have!!!,DJShawty,"The formula is great, smells amazing, it's overall awesome! My only thing is, it is a tad bit sticky but it works wonders. It's still an oil and a great one at that.",17 Mar 2023,Fenty Beauty,Lip,Yes
Night/Morning routine <3,Samsorrento,I have been on the hunt for the perfect lip oil and this is definitely one of the top. It smells so nice and isn’t all that sticky. It looks glossy and smooths out my lips. Love this product and will definitely buy more.,16 Mar 2023,Fenty Beauty,Lip,Yes
Will come back for more,ccasper16,Love this product! It does dry a little faster then I thought it would but it’s so pretty and blends well with liners. Nice scent.,16 Mar 2023,Fenty Beauty,Lip,Yes
Not cute,Spinch,"It has really nice shine, smell, and taste, but it is INCREDIBLY sticky. The texture is more like a very thick gloss than an oil. I have a hard time rubbing my lips together when I put it on, you don’t want to apply too much because it pools, and while it didn’t dry out my lips, it did cause them to peel which is not cute when wearing a lip product this viscous.",16 Mar 2023,Fenty Beauty,Lip,Yes
Very Good Product,CVDDR,Leaves a nice finish on your lips and makes them feel hydrated specially in winter. It also has a very soft and beautiful color.,16 Mar 2023,Fenty Beauty,Lip,Yes
Absolutely gorgeous,K3ir4,"I love this lip oil, definitely like it more than the Dior lip oil, only had to apply after around an hour or so, so clear and glossy, if you are looking for a lip oil that isn’t too expensive buy this one.",15 Mar 2023,Fenty Beauty,Lip,Yes
,h3artmakeup,smells super good and feel super nice on the lips:),15 Mar 2023,Fenty Beauty,Lip,Yes
Literally so good!!,sophiemaee,My favorite!! It smells so good!! It’s so moisturizing and just so good overall!,13 Mar 2023,Fenty Beauty,Lip,Yes
Must have!,LadyJojo,I just love the way this smells and feels on my lips.. this reminds me of that old cherry lipgloss from the beauty supply store.. if you know you know 🥰,13 Mar 2023,Fenty Beauty,Lip,Yes
,jessdulisse,This is by far my favourite lip oil. The formula isn’t sticky and the sent is really nice but not over powering and the applicator is absolutely amazing.,13 Mar 2023,Fenty Beauty,Lip,Yes
must have,cdevitz,super luscious and love the glide of the applicator. ,11 Mar 2023,Fenty Beauty,Lip,Yes
So hydrating and pretty,reillykates,So amazing! Lips look like glass & it lasts a few hours!,11 Mar 2023,Fenty Beauty,Lip,Yes
,kayla1610,I expected soooo much from this and ongl have it a star bc it looked pretty while it lasted. Container is so small and like zero product. Sticky and dries up in five minutes. -1/100,9 Mar 2023,Fenty Beauty,Lip,Yes
okay,saffron36,I bought this lip oil on a whim and it's okay. this little lip oil reminds me of the Cherry roll on lip gloss I had back in the day as a kid. With this lip oil you definitely have to make sure not to put too much on or you could definitely get product gathering in the corners of your mouth. This lip oil is moisturizing while it's on but I didn't notice any dramatic softness or moisturization when I took it off. When it comes to real lip oil let's just say I'll go to Dior and some of my other ones that really get the job done.,8 Mar 2023,Fenty Beauty,Lip,Yes
,Jordanxsixx,"This product feels great on my lips & helps them feel soft & smooth! It brought my lips back to life! I love it. It smells great, too. Another win for RiRi’s Fenty line!!",7 Mar 2023,Fenty Beauty,Lip,Yes
Smells Amazing,EmerryLY,Love putting this one before bed. Super long lasting,6 Mar 2023,Fenty Beauty,Lip,Yes
Cherry Lip Oil,biancamperez915,I wanted to know what the hype was about and yes it is very moisturizing and smells delightful. I actually recommend it for any girlies looking for a great lip oil. So a 10/10 for me. Riri all the way.,5 Mar 2023,Fenty Beauty,Lip,Yes
Kissable lips!,ddbunny21892,Love it! Snells delicious and it’s very moisturizing.,5 Mar 2023,Fenty Beauty,Lip,Yes
I love this gloss,MariLos,"This lip oil gloss is good ,smells fine and it's so cute. Definitely added to my list of favorite glosses.",4 Mar 2023,Fenty Beauty,Lip,Yes
only lip oil worth buying,jereliz,this is one of the only ACTUALLY hydrating lip oils i've bought. it is seriously so moisturizing and the applicator is amazing!,4 Mar 2023,Fenty Beauty,Lip,Yes
love it,anderkat001,i have never been so impressed with a lip product… same with her plush n puddin. must haves,4 Mar 2023,Fenty Beauty,Lip,Yes
Holy grail lip oil!!,Silviaball,"At first I didn’t love this product because of the cherry smell (smells a bit strong and like medicine), but after a couple uses I got used to it and I love it! It lasts awhile, is very hydrating, and is so buildable. I put it on top of Clinique black honey and it looks stunning!!!",2 Mar 2023,Fenty Beauty,Lip,Yes
,azvalentine,"Ooh, I love this! The applicator is perfection and the smell and consistency are spot on. It’s moisturizing and lasts a decent amount of time.",1 Mar 2023,Fenty Beauty,Lip,Yes
Must Have,23bribri09,"AMAZING AMAZING, Absolutely recommend, love the formula and scent.",1 Mar 2023,Fenty Beauty,Lip,Yes
You need this!,MadaleeAnne,pictures cannot do this justice! look at all of the pictures you see in the reviews and then amplify that by 10x.,1 Mar 2023,Fenty Beauty,Lip,Yes
Pretty gloss,bonnnyy,"Pretty gloss! It’s thicker than I was expecting. Kinda sticky, but not in a way where strings of gloss appear when your lips separate. I wouldn’t say it’s hydrating. But it does add a nice shine to my lips and it smells like gushers.",1 Mar 2023,Fenty Beauty,Lip,Yes
I love this amazing lip oil!,BalletMom1,"I have tried a bunch of different lip oils, and I like this one the best. (1) Consistency: this is Very Thick. I generally don't like thick ""oils"" that are just like lip gloss; I generally prefer thinner ones. However, this one is different than your average lip gloss. It's unlike anything else I have tried. And, it feels nice. (2) Staying power: this product is amazing! It's the only one that is still on my lips an hour later ... or three hours later. (3) Strengthening: my lips are super fragile and prone to flaking and cracking. I don't know that this product actually ""strengthens,"" but it has hydrated and healed my lips better than Chapstick, Blistex, Carmex, lip masks, lip treatments, and other oils. For the first time ever, I have gone an entire week without flaking or cracks. So, this product gets my highest recommendation.",28 Feb 2023,Fenty Beauty,Lip,Yes
WOWW!,gracefulgazelle,"After using this lip oil, I don’t need to look any further! This is quite literally the only thing you need for your lips. I apply this as soon as I wake up, after every meal, and at night. My lips have never looked better, never been softer, and never been more plump",27 Feb 2023,Fenty Beauty,Lip,Yes
"love it, purchased twice already",maya19preston,love this stuff! smells like cherries and is so hydrating but not in a gross and sticky way. I get dry patches on my lips sometimes and this always fixes it :) the fuzzy applicator is so lovely too. only downside is the tube is kind of small for the price but its ok I'll pay the price for glossy and hydrated lips,26 Feb 2023,Fenty Beauty,Lip,Yes
Part of my morning routine!,MollyB235,"I really enjoy this formula and the huge applicator feels incredible on the lips! It feels somewhat thick but slick when applied- not sticky necessarily- which is really nice. I’m definitely seeing improvement to my super super cracked lips from a couple weeks of using thsi regularly in the morning.

Would definitely recommend and repurchase!",25 Feb 2023,Fenty Beauty,Lip,Yes
HOLYY GRAILLL,jammmmmm,I love this lip oil I wear it and it looks like my lips are glazed it smells amazing and glossy with out drying my lip’s definitely would  repurchase this gloss !!!,24 Feb 2023,Fenty Beauty,Lip,Yes
The Perfect Lip Oil,CrissaMorris,I am SO picky when it comes to lip glosses and lip oils but I used every ounce of this so fast because it’s THAT good! Go snatch it NOW!,23 Feb 2023,Fenty Beauty,Lip,Yes
a must have,taelorfry,"so good! been using it since July and have seen a massive difference, I use it quite often and my lips are also so soft after! I love the applicator as well",23 Feb 2023,Fenty Beauty,Lip,Yes
Glossy and juicy 🍒,kiaramj19,I’m in love with the Cherry smell! Also makes my lips look super juicy and hydrated!,23 Feb 2023,Fenty Beauty,Lip,Yes
,Audreny,Sooo good perfect travel size!! Smells like sweet tart ropes and hydrates your lips.,22 Feb 2023,Fenty Beauty,Lip,Yes
So far so good,JOSxo,I can appreciate that this is a clean product and also that it goes on smooth and definitely doesn’t feel too tacky. I can’t say it’s as good as her gloss bombs yet since I’ve only used it a handful of times.. The reason for the 4 stars in the scent. It is a bit strong scent wise & I kinda dislike anything cherry flavored but it’s tolerable lol,22 Feb 2023,Fenty Beauty,Lip,Yes
,Kscha12,Love the scent takes me back to the 90s! I like the lip oil I feel like I need frequent application though. Does not really help lips stay hydrated but I like the look,22 Feb 2023,Fenty Beauty,Lip,Yes
Eh,samiierin,Pretty but can be sticky and has a strong smell and taste. Wanted to love it more but I don’t find myself reaching for it.,21 Feb 2023,Fenty Beauty,Lip,Yes
Heaven on my lips,peachyakult,"Took one star off just because the scent reminds me of cherry syrup medicine, but it only smells for a second! 

I LOVE the way this product makes my lips feel. It's not sticky at all and my lips are very moisturized after using this! My lips aren't crusty and dry anymore! 

Lasts a pretty long while for me and I only have to reapply maybe once or twice a day!",21 Feb 2023,Fenty Beauty,Lip,Yes
A must have.,AJ3333,Love this lip oil and you don’t have to apply it every five minutes,21 Feb 2023,Fenty Beauty,Lip,Yes
perfect for cold weather,macie123456789,i originally got this product as a gift for a family member but had to try it out myself after hearing about all the benefits. my lips get chapped easily but this product hydrates after just one night,21 Feb 2023,Fenty Beauty,Lip,Yes
"When I tell you I’m addicted, I’m addicted",laurend839494,"I might as well get a monthly subscription because that’s how often I go through one of these, HOLY GRAIL. It’s addictive and looks stunning on top of a lip liner.",21 Feb 2023,Fenty Beauty,Lip,Yes
WORKS,Dodo1999,"It's STICKY but not too much. It's very oily and hydrating. It lasts long. I've drank water, ate, and yet it's still here (as you can see on my photo). It doesnt create any foam in the corners of the mouth after a while, like poor lip glosses tend to do. The bottle is a bit smaller than expected, though. The smell is really soft and the taste is really good. I love cherry! 
I want to also say that this gloss is clear. It doesnt tint my lips pink or any color. It just gloss it and hydrate it. My lips look healthy.",20 Feb 2023,Fenty Beauty,Lip,Yes
Made my lips peel,KateSyutkina,this lip oil is great in the beginning. If u love to apply lip oil 3 times a day probably not a best buy. It made my lips peel and after a week of having it half the product is already gone,18 Feb 2023,Fenty Beauty,Lip,Yes
The Best Lip Oil,BROKESELF,I love this Lip oil I have it everywhere I go and use it every day it is amazing will buy it again.,18 Feb 2023,Fenty Beauty,Lip,Yes
The only lip oil that does anything,ctwee,"Like the title says, this is the only lip oil I’ve tried that actually lives up to its promises. super hydrating and glossy without being sticky. doesn’t fade away too quickly and reapplies nicely without getting clumpy. the cherry scent is pretty strong but you get used to it",17 Feb 2023,Fenty Beauty,Lip,Yes
,Katethegreat69,I finally got my hands on this after it’s been sold out forever! Definitely worth the wait!,17 Feb 2023,Fenty Beauty,Lip,Yes
My new go to lip product,41Arietis,I love this product so much. It says lip oil but it has a sticky feeling unlike oil but it’s not as sticky as lip gloss. I use this all day long and my lips feel so moisturized.,16 Feb 2023,Fenty Beauty,Lip,Yes
MUST HAVE,SEPHORAAINE,I love Rihanna and this lip oil is it doesn't dry out your lips like the dior one and I love the smell. Any bad reviews don't listen too best lip oil ever.,15 Feb 2023,Fenty Beauty,Lip,Yes
I use this daily to keep my lips smooth and soft.,rikkie7,"Since I started using this product, my lips feel moisturized and soft. I don't reapply. except after I eat something. This product absorbs into your lips, but it is not going to stay shinney. It is still working it's not a lip gloss use sparingly.",14 Feb 2023,Fenty Beauty,Lip,Yes
Definitely worth it. Must have.,pinki1030,Love the way it feels. Doesn’t feel thick or sticky. Using it for 3 days now and I feel the difference in softness and hydration in my lips. Good product.,13 Feb 2023,Fenty Beauty,Lip,Yes
Best lip oil on the market!,jadynnnnnnnnnn,"literally the best lip oil ever. this lip oil is super glossy yet not sticky, it has an amazing finish and after using it for 2 weeks, i can notice my lip discoloration disappearing! run don't walk to sephora.",12 Feb 2023,Fenty Beauty,Lip,Yes
Will add to repurchases,lyricmarley,I love it I love it I love it. It give old school gloss but with moisturizing features plus smells great,11 Feb 2023,Fenty Beauty,Lip,Yes
A bit sticky,Heytyy,"It’s kinda sticky. Don’t really like it but it is actually moisturizing I pair it with the lip tint and I love love love the combo, I don’t like it alone",10 Feb 2023,Fenty Beauty,Lip,Yes
BEAUTIFUL!,shelbykwalker,This lip oil makes my lips look so juicy and stays for a long time. Love the scent.,10 Feb 2023,Fenty Beauty,Lip,Yes
BEST LIP OIL,lilyanastarsoto,"This lip oil is the best one yet, it definitely has a nice natural finish it’s like a glossy hydrating cherry chapstick in a tube and I love it!",9 Feb 2023,Fenty Beauty,Lip,Yes
Sweet tart scented? 😍,hihiz,"I love this product! It is more like a gloss than an oil consistency wise, and it seems to run out quickly if you like to reapply lip product throughout the day. Overall it's very pretty and gets the job done.",7 Feb 2023,Fenty Beauty,Lip,Yes
Fenty,jay025,I love it. Smells like cherries indeed! Feels good. No complaints.,7 Feb 2023,Fenty Beauty,Lip,Yes
,ejoyc,It made my lips feel super soft. I hated the smell. I think I’m the only person out here thinking all fenty products have too much smell in it lol,6 Feb 2023,Fenty Beauty,Lip,Yes
Love it!,Daaiisyy,Super moisturizing but I feel like I have to keep reapplying it constantly.,5 Feb 2023,Fenty Beauty,Lip,Yes
Fantastic smell,Karns,"Love the flavour and feel. Not sure it does anything much. I prefer sticky glosses to oils, but it’s nice to rub on the lips. Hard to get your hands on, it’s never ever in the store.",5 Feb 2023,Fenty Beauty,Lip,Yes
One of the best,Jlee1713,amazing so moisturizing and the smell is like cherry gummies its delicious and so so moistuizing the applicator is also so comfortable i love it sm,4 Feb 2023,Fenty Beauty,Lip,Yes
Riri dominates Dior,sabrinamiller,Have the Dior lip oil and I love this one from Fenty so much more! The plumping and protection it gives my lips is everting! Thank you Riri and Fenty Team!✨,3 Feb 2023,Fenty Beauty,Lip,Yes
The smell is horrible,jordynk20,I HATE the smell. It gives me a headache within seconds of putting it on. It also seems more like a clear gloss then an oil. Emphasis on the clear since I thought this would have a tint. I love fenty with my whole heart but absolutely hate this product.,3 Feb 2023,Fenty Beauty,Lip,Yes
it’s soooo good!,Averiallisonm,I absolutely love this cherry lip oil! The whole fenty skin line is pretty amazing but this stuff is 😍😍😍,3 Feb 2023,Fenty Beauty,Lip,Yes
,briellemary,Overrated and overpriced. I’ve been using this everyday for almost a month and it’s almost all gone. My lips aren’t any different and might actually be more dry than before. Smells good though.,1 Feb 2023,Fenty Beauty,Lip,Yes
the smell is awful,dzlatnik,"super small amount, def not worth the price even if i liked it :( i would continue to wear because there’s no huge issue w the formula but wow the smell is horrendous so it just sits in my bag. packaging is cute tho and i like the applicator.",31 Jan 2023,Fenty Beauty,Lip,Yes
love it at first but conditioning does not last,luvphlur,I want to love this product but just can't. I like how it feels immediately after applying but if I don't reapply within about 20 mins then my lips feel so so dry. I don't get this feeling with any other lip conditioning product.,30 Jan 2023,Fenty Beauty,Lip,Yes
so so so good,ishanid,so so so so so GOOD the applicator is amazing and the formula is so mosterizing it’s amazing,30 Jan 2023,Fenty Beauty,Lip,Yes
Delicious Smelling & Non Sticky,courtneylorrain,I absolutely love the smell and texture of this lip oil. It’s not sticky at all and leaves the lips feeling so juicy and hydrated however I wish it had slightly more pigment and stayed on longer.,29 Jan 2023,Fenty Beauty,Lip,Yes
"VERY moisturizing, would recommend!",oldsquirrel22,"this lip oil is extremely moisturizing!! it smells like cherries and looks amazing on my lips! it’s not sticky, unlike the dior lip oil and i don’t need to reapply often!",27 Jan 2023,Fenty Beauty,Lip,Yes
,ealami,my favorite lip oil ever ... so much better than the dior one. juicy & soft lips 👄,27 Jan 2023,Fenty Beauty,Lip,Yes
,mp456,Love it!! smells super good and feels really hydrating on the lips,27 Jan 2023,Fenty Beauty,Lip,Yes
I really love it.,CoffeenLashes,"First, I never obsess over things from Fenty. However, the soft cherry scent reminds me of icees I used to eat as a kid. It’s not overpowering and I’m someone who’s slightly sensitive to fragrances.",26 Jan 2023,Fenty Beauty,Lip,Yes
Overhyped. Invest in a good lip moisturizer or oil,mayaslays,"Absolutely overhyped. It’s more of a clear lip gloss than an oil (very sticky). The smell is bearable & not overly scented. It hasn’t made my lips softer in any way, maybe even dryer than usual. :(",25 Jan 2023,Fenty Beauty,Lip,Yes
So moisturizing,Larkan,Goes on flawlessly! Keeps my lips soft throughout the day and is not sticky!,25 Jan 2023,Fenty Beauty,Lip,Yes
,ColbyCarter,Smells really good and it’s hydrating! A little sticky and it doesn’t add any color to your lips! I don’t like my natural lip color so I thought it would add a little tint:(,22 Jan 2023,Fenty Beauty,Lip,Yes
The BEST Lip Oil I’ve ever tried!,AlexSCW,"Overview: Hands down, this lip oil has no competition in my book. If you want a thick, pleasantly aromatic, non-sticky, moisturizing lip oil that’s acne friendly, try this out!

Some context, I LOVE lip oils, but the added fragrance so many products have are irritating to my lips. Even worse, using some as a lip mask makes me break out, but my dry Arizona lips could use a little love here and there, so I decided to try out this one by Fenty Skin that’s supposedly for my exact purposes. 

Let me just say that although this does have added fragrance, it’s not overbearing in the slightest, and the cherry candy scent sits pleasantly under the nose. It doesn’t have a particular taste (a hint of sweet is what I would describe it), but it’s not tasty enough for you to absentmindedly lick it off. The large, fluffy and flexible doe foot makes each application luxuriously soft. The oil itself is thicker but not sticky at all. It does have a “tack” to it that makes it satisfying to press the lips together while also preventing the product from sliding off. As a mask, this pairs amazingly on its own or with a light amount of petroleum jelly to really lock in moisture. Despite me using this for several nights, I had no new acne or irritation to speak of, though if your lips are already bitten or cracked there might be a slight tingle on the wound (and if that’s the case, just use regular petroleum on the lips to heal). 

The color is extremely sheer and the pink tint was only barely visible on my fair skin, and can be used as a gloss topper since the oil is very shiny. 

Overall, this is one of the best lip products I’ve ever tried, lip oil or not. Congrats to the teams that allowed my skin to feel a taste of cherry luxury! Only downside is that the tube isn’t never-ending. Highly, highly recommended!!!",20 Jan 2023,Fenty Beauty,Lip,Yes
Love this,TLanee,Absolutely love this lip oil. I use daily. The smell is really good and I love the small size.,18 Jan 2023,Fenty Beauty,Lip,Yes
Buy it right now!!,brooke3334,i love this lip oil! it is so nurturing on the lips and makes me feel so confident. the gloss is EVERYTHING. it is very long lasting and smells sooo amazing i want to eat it. i have no complaints and favourite lip oil ever.,17 Jan 2023,Fenty Beauty,Lip,Yes
Not a lip oil,Sensi1,"If you’re looking for a regular shiny gloss, this is the right product. However, if you’re looking for a true lip oil, this isn’t it. Sorry Rihanna, you missed the mark with this one.",16 Jan 2023,Fenty Beauty,Lip,Yes
Beautiful Lip Oil,brennyboo,Love the smell just wish it lasted longer on my lips! I am glad that it isn't tinted and I have been sleeping with it on and waking up with my lips feeling super soft. Love this product just wish I could wear it as a gloss and that it would last on my lips.,16 Jan 2023,Fenty Beauty,Lip,Yes
SMELLS SO GOOD,MeganHall22,"Love this, doesn’t really have a color but it smells AMAZING!! Love you Rihanna ",14 Jan 2023,Fenty Beauty,Lip,Yes
oml,seg3751,literally the best lip oil ever!! not sticky at all and feels so nice.,14 Jan 2023,Fenty Beauty,Lip,Yes
MISS RIHANNA........,jamsally,I WISH I COULD GIVE THIS A MILLION STARS. ICONIC. STUNNING. BEAUTIFUL. I use this after i use my lip scrub and i wake up and they are STILL moisturized. This is the holy grail y'all i love this product,12 Jan 2023,Fenty Beauty,Lip,Yes
,nataliaksolo,feels great on the lips. lasts a while. and have a nice moisturizing hydrating and glowy.,11 Jan 2023,Fenty Beauty,Lip,Yes
Nope,cassrae28,"Honestly the worst lip product I’ve ever used. It makes my lips feel SO dry, and completely sucks the moisture out of them. Buyer beware",9 Jan 2023,Fenty Beauty,Lip,Yes
Sticky and not smooth like lip oil should be,BeachGirl00,Gave this a try since I love lip oils. I have no idea how this got some many positive reviews. WAYYY too sticky to be considered a quality lip oil. Felt like overpriced Lip Smackers.,7 Jan 2023,Fenty Beauty,Lip,Yes
Very disappointing,mirpap,"Was so excited to get this and ended up deeply disappointed. It’s like an overpriced drugstore or children’s cherry lip gloss. Sticky, not moisturizing, my lips are like the Sahara 30 mins later and you just need to apply more and more.",7 Jan 2023,Fenty Beauty,Lip,Yes
I LOVE!!😍 but it's expensive 😫,Stephanie935,"I love this lip oil but it has some cons.
PROS:🤩
-Packaging is cute🥰
-love and enjoy the applicator🥰
-formula is great and hydrating and its not sticky.🥰
-it smells great,the fragrance doesn't  give me a headache.The fragrance is just perfect.🥰

CONS:☹
-The size is small and its expensive.
I just think that it's so expensive for the amount of product you are getting.😕

If you are rich or don't care about the price I would definitely recommend. 
I love this lip oil but I'm sure that there's more lip oils that are quite as good as this one and less expensive.

when I ordered this product I regretted buying this because I realized I was getting so little product for an expensive price.
But after trying it I don't regret buying it as much. I love this product but I'm not sure I would repurchase because of the price.",7 Jan 2023,Fenty Beauty,Lip,Yes
This is the business,DanielleDijoy,"I have atopic dermatitis and am allergic to almost everything but this lip oil feels amazing on and is very hydrating. I am so glad to have something to use that makes me feel like a normal person, rather than being limited to pulling out my sticks tubes and tubs of aquaphor for my lips. Buy it 🍒",5 Jan 2023,Fenty Beauty,Lip,Yes
Yessss,anders11,This is the bomb. So smooth and smells sweet. My new fave for sure!!!,1 Jan 2023,Fenty Beauty,Lip,Yes
,legendcurry,I really love how hydrating this feels on my lips. The smell is another good factor of this lip oil. I would definitely recommend to others.,31 Dec 2022,Fenty Beauty,Lip,Yes
,Tlyn1224,love it! Not sticky at all. Product goes on smoothly with a great shine.,30 Dec 2022,Fenty Beauty,Lip,Yes
Super moisturizing!,franstar88,"Finally got my hands on this product after it being sold out for the longest time!  Super moisturizing and a little bit goes a long way!  I’m one to always reapply lip balm often but since using this, it’s kept my lips so moisturized that I don’t need to use my lip balm as much.",29 Dec 2022,Fenty Beauty,Lip,Yes
Must-try and must-have,suusuuu,I love this lip oil and it's worth the hype. It's not sticky at all and smoothens my lips a lot. This is perfect shine but not as shine as a lip gloss on my lips. I really love the cherry sense while using this. Long-lasting hydration.,28 Dec 2022,Fenty Beauty,Lip,Yes
Wouldn’t repurchase,SassB14,The main reason I’m giving this 3 stars is because I don’t feel like it has any effect on my lips. The lid also broke pretty easily.,25 Dec 2022,Fenty Beauty,Lip,Yes
use this w/ Laniege sleep mask for the softest lip,Ahlee1217,"I really enjoy using it. It's pretty thick so expect to ""feel"" like something is on your lips. I put this on in the morning after I've used the Laniege lip sleep mask. My lips have never been softer. Good thing is, it doesn't take a lot to get the benefit so it'll last a while.",24 Dec 2022,Fenty Beauty,Lip,Yes
I love it!,swrstgvb,"So moisturising and glossy, it also smells amazing not too strong.",23 Dec 2022,Fenty Beauty,Lip,Yes
