ReviewText,Title,Date,UserID,Brand,Product,CelebrityBranded
"I’m so in love with this blush, super smooth I just pat it on with my fingers it’s pretty sheer which I like but it’s also buildable, I love this shade and will definitely be purchasing more.",,14 Jun 2020,Jord112,Fenty Beauty,Blush,Yes
"She wow me every time, this color is stunning and perfect for the summer. I always look vibrant with this cute cream blush. It apply perfectly with the 125 brush from fenty. I like that it have a small mirror too.",wow,14 Jun 2020,aaroxan,Fenty Beauty,Blush,Yes
Nice formula but not enough pigment! I bought this cotton candy shade( bikini martini) because I want it to show up on my cheek close the actual color of the product! I’m not the barely there blush kind of gal lol. If you like subtle blush then it may work for you. I’m gonna try to build it up more but it’s a cream so will see.,Wish it was as bright as it looks,12 Jun 2020,AMW80,Fenty Beauty,Blush,Yes
Good formula but wish it was more pigmented. I think anyone with the balls to buy a bright purple blush expect it to show bright purple on the cheek. Maybe just me?,,12 Jun 2020,AMW80,Fenty Beauty,Blush,Yes
"This really is the perfect sun kissed shade on cheeks, I like bringing it over the bridge of my nose too. Blends seamlessly whether I want a sheer wash of color or more intensity, both looks wear great with this. I appreciate the versatility of this product a lot and would like to buy another shade. I set with a little bit of setting powder and it lasts all day.",very happy with this,12 Jun 2020,AlexandraFM,Fenty Beauty,Blush,Yes
"Haha I did not pay attention to the size, reminds me of play makeup for kids. Color pay off isnt bad, and you can build up the pigment through layering the product on. When face masks are no longer required, i will be able to better judge how well it stands up after prolonged wear.","Small size, nice colors",12 Jun 2020,mangoluv,Fenty Beauty,Blush,Yes
I have fair skin with neutral undertones and ordered this along with two pinks thinking the purple may not work for me. It’s my favorite and I want to use it every day! It’s crazy how it changes and warms up on my skin.,,12 Jun 2020,leiladances,Fenty Beauty,Blush,Yes
"This is a sheer blush that applies well with both a brush and fingers. Once applied it dries down to a perfect skin like flush. I have oily skin and this blush lasts all day, even with summer heat and under a face mask. The blush did not clog my pores or create texture. I noticed several reviews complaining about the size and I am a little surprised since this cream blush is roughly the same size as many other cream blushes on the market. However, the blush is much smaller than the full size bronzer. Since you would use such a tiny amount on each application I think this blush would last for at least a year.",Perfection,12 Jun 2020,cde1228,Fenty Beauty,Blush,Yes
This has to be my favorite shade. I thought it wouldn’t work for me because I’m so pale. But I had to try it! I love it! It’s a warm nude color and I think it works well on my pale skin! It just gives this lovely peachy warmth that looks so natural. It’s lovely and I’m happy with my purchase! I want to buy more!,warm and natural,12 Jun 2020,sarai4954,Fenty Beauty,Blush,Yes
Loove it! Blends out like a dream. You can work it up to an intense bright blush or keep it Lowkey.,poppy and bold or soft and warm,12 Jun 2020,sarai4954,Fenty Beauty,Blush,Yes
"I see everyone and their mother talking about the size that it’s a secret, I could tell they were small from pictures and the weight. If you think it’s worth it (Fenty, packaging, quality) then purchase it! But let’s review the QUALITY. These are great! I normally don’t wear foundation and these blend great right onto my skin and powder highlighter doesn’t look weird or chunky on top. I have also worn these on top of foundation and they don’t emphasize dryness or pores. I personally think these are worth the money because I really don’t use a lot when I use these. I can use my finger and just pat on my cheek and I get enough payoff. I don’t think it’s any less product than a normal liquid blush. I will say I have seen some people with dark/deep skin use this and it seems like the color payoff isn’t as good (I have very fair skin). I would recommend swatching them first if possible if that is the case for you!","let’s talk about the product, not the size",12 Jun 2020,LizPizz,Fenty Beauty,Blush,Yes
"I was nervous this blush would be too much since I have fair skin, but I'm able to get a soft flush of color by using a fluffy or stippling brush. I find it a bit trickier to blend with my fingers.",Pretty flush of color,12 Jun 2020,tvictoria29,Fenty Beauty,Blush,Yes
"Overall I like the product, it’s super pigmented! I was just surprised at how small it is. It’s much smaller than her highlighter/bronzers of the same shape.",,12 Jun 2020,Rachwees,Fenty Beauty,Blush,Yes
"This offers great, sheer, buildable coverage. I actually prefer the sheerness as it makes it difficult to apply too much right off the bat. I can wear it alone for a natural pop to my cheeks or on top of bronzer for a sunnier look!",Good buildable coverage.,12 Jun 2020,rottielife,Fenty Beauty,Blush,Yes
"I have tried several liquid, cream, & stick blushes. This is by far the best texture. It is creamy & goes on easily. I love the color & texture.",Applies easily,12 Jun 2020,MB36,Fenty Beauty,Blush,Yes
"Looks so beautiful and healthy, only problem for me is I have bigger pores on my cheeks and it would kind of sit weird on them and I was having a hard time getting it to sink into my skin on those areas. Besides that tho they’re so creamy and beautiful",,12 Jun 2020,Allisonxkupp,Fenty Beauty,Blush,Yes
My first cream blush and I am not disappointed! I use a stipple brush to apply and I find its very easy to blend and build up the color. Sometimes I dab a little on my lips under lip balm for a little tint of color.,,12 Jun 2020,MissKKing,Fenty Beauty,Blush,Yes
I honestly really like this blush. My one thing I haven’t been a fan of is the size of the blush. It’s much smaller than anticipated,,12 Jun 2020,slipknot240,Fenty Beauty,Blush,Yes
I like it it is as described but for some reason I was hoping the finish would have more of a gloss. I kinda makes me look like I am flush  if i am not careful in my manner of application.,,12 Jun 2020,Barbie840,Fenty Beauty,Blush,Yes
"This is my first time using a cream blush and I love it. It is very pigmented, applies & blends easily, is buildable and long lasting. I have combination skin with dry cheeks and it wasn't patchy at all.It is small though, the reason I only give it 4 stars. But a little goes a long way and because I'm not a heavy makeup user ( I prefer the no makeup look), I know that it will last me for a long time.",In love,11 Jun 2020,Darlene0602,Fenty Beauty,Blush,Yes
"Loved this colour from the first moment I saw it. I watched all the bloggers on YouTube looking amazing.  Bought it, nope, looked awful on me. I'm 350 in Fenty foundation and this just made me look a little bruised. I tried it on my lips, better but still no. Had to return however I did but the Daiquiri Drip also and that is stunning on!!! Beautiful flush and gorgeous with a little bronzer.","Not the right colour for me, however...",11 Jun 2020,Ceta73,Fenty Beauty,Blush,Yes
"Beautiful and great to work with. Yes, all of these blushes are sheer and build able so you can get a lot more color with more product. It also depends on your brush, but this works so well and is easy to blend.",,11 Jun 2020,Rachyl527,Fenty Beauty,Blush,Yes
This color has to really be heavily applied to see any of it on me. It appears more sheer in person than pictured.,Not Chocolate Girl Friendly,11 Jun 2020,Thia38,Fenty Beauty,Blush,Yes
"It's sheer, but applies on very easily. Was a little thrown off by the size, but overall it does what's promised.",More Orange Than Red,11 Jun 2020,Thia38,Fenty Beauty,Blush,Yes
I had such high hopes for this product; I wanted to love it so badly! I find that it doesn’t have great pigmentation at all. It really doesn’t show up on my skin. I’m fair skinned,Very disappointed,11 Jun 2020,auntiejenjen,Fenty Beauty,Blush,Yes
Very beautiful color and blends like a dream. The blush may be small but application doesn’t require much product very pigmented.,Worth the money!,11 Jun 2020,Carito21,Fenty Beauty,Blush,Yes
Love. This is now my favorite blush. I have light skin and blue eyes. This color is absolutely perfect.,❤️❤️❤️,11 Jun 2020,rhet,Fenty Beauty,Blush,Yes
It’s extremely small and a very natural blush. Not sure if it shows on my face but I think it’s giving off a very natural sheen.,It’s ok. Great for collectibles!,11 Jun 2020,louny,Fenty Beauty,Blush,Yes
"I really like this blush!  It blends out beautifully and gives a very slight glow that leaves my skin looking moist but not greasy.  Its also easy to build color.  I am 58 with fair/light, slightly dry skin.",Love this stuff!,11 Jun 2020,znurse,Fenty Beauty,Blush,Yes
"I wanted a fuchsia blush in a cream formula, and I love this one. You can layer it for a more dramatic look, and it blends easily.",My favorite blush,11 Jun 2020,CJ1950,Fenty Beauty,Blush,Yes
"This is an absolutely beautiful formula: very creamy and blendable. One thing I will say: I keep seeing reviews everywhere online that describe it as ""sheer,"" and I would have to disagree with that. Granted, I am a very naturally pale person, but even with a very light application, I have to use very, very little and diffuse the edges carefully. This isn't a bad thing at all, I'd just like to point that out for other pale people like me: don't go in whole ham. Build it slowly. For a cream formula, it also wears well and doesn't fade quickly like other blushes can. I have two shades which are both beautiful. I'd definitely be up for trying other colors in the range.",Very pigmented!,11 Jun 2020,Lareveuse,Fenty Beauty,Blush,Yes
"I love these cream blushes, they glide on perfectly and you can blend them beautifully. If you want more color just add some more.",Creamy Blush,11 Jun 2020,Amo91,Fenty Beauty,Blush,Yes
"Love this blush! The color I chose is perfect for me and just gives me a wonderful summer fresh air glow. I tap it on with my fingers and then gently smooth the edges with a brush. Don't rub it in or it will disappear into your skin, really just tap so you get more color and longer lasting.",Great summertime glow!,11 Jun 2020,natyv,Fenty Beauty,Blush,Yes
"Great formula and color selection. This color is surprisingly wearable and very natural looking. The formula can be built up or more sheer depending on what you’re going for. Can’t  wait to try more. It is small like other reviews are saying, but i only need a few dabs and I’m done.",Very wearable perfect formula,11 Jun 2020,erock80,Fenty Beauty,Blush,Yes
Blends easily. Not greasy. All around great blush I just wish it was bigger,,11 Jun 2020,deshawndra1,Fenty Beauty,Blush,Yes
"Color: Rose Latte. This shade is described as ""soft bronzed nude,"" but the color is much more intense than that--it's closer to a dark terra cotta, at least on me. I'm pale and I really like the color, but I think it would be amazing on someone with a warmer complexion and deeper skin tones. The texture is very creamy--it definitely takes a little smoothing to work into the skin. (Side note: I use my fingertips to apply this product.) But the product has good staying power. The compact is nice--it's small enough to slip into a small makeup bag or travel bag, and it has a mirror for those touchups on the go.","Highly pigmented, big color payoff",11 Jun 2020,kimmyesque,Fenty Beauty,Blush,Yes
Beautiful blush.... but it is not very long lasting,Gorgeous,11 Jun 2020,Orangine,Fenty Beauty,Blush,Yes
"Love it, buildable color and dab it on the lips too",versatile to boot,11 Jun 2020,gladnot,Fenty Beauty,Blush,Yes
Love it! I also use it on my lips and add clear gloss over it. Don’t be afraid if you put too much on because it blends very well,,11 Jun 2020,trexoxo,Fenty Beauty,Blush,Yes
I love these cream blushes they blend like a dream and are buildable. They dry down and last all day. Easy to work with. Can use fingers a brush or sponge.,Love,11 Jun 2020,Ashleynalani,Fenty Beauty,Blush,Yes
Amazing! I love the color and the look on my skin! Worth the price for me :),LOVE IT!!,11 Jun 2020,KiruB,Fenty Beauty,Blush,Yes
"Love how pigmented it is, melts into skin wonderfully (I apply it with a real techniques blush brush). Color works good for my skin (I am brown w yellow undertones) esp when I pair it with a berry colored lip.",,11 Jun 2020,mariakari1414,Fenty Beauty,Blush,Yes
"Love! Love! Love!  Rosé latte is my favorite shade in this blush!  It’s like a natural looking flush on dark skin. The colors are sheer and buildable which is what I like about it. I apply this with clean fingers for best results. I noticed some complaints about the pan size, but I could tell it was small when I ordered it so I’m ok with the size. Maybe wish the price was a little less.",,11 Jun 2020,indigodiva,Fenty Beauty,Blush,Yes
"It’s a very nice color but it’s very sheer. You have to put on a lot in order to actually see it. A little does not go a long way. My skin is a caramel tone, maybe it’s better for someone with a lighter skin tone.",not a fan,11 Jun 2020,darelio7,Fenty Beauty,Blush,Yes
"this color is so beautiful! application is so easy and blends so wonderfully into my skin. you do have to build up to get your desired look, but i personally like that.",,11 Jun 2020,msdevin89,Fenty Beauty,Blush,Yes
"Bikini Pink is such a bright pop of bubblegum or barbie pink! It looks great blended into the apples of cheeks. After receiving this I bought a second one because the packaging is small (easy to tote), closes securely, is such a lovely perky color and glides on beautifully.",The perfect flush for cheeks,11 Jun 2020,jcoz,Fenty Beauty,Blush,Yes
Product is rich and creamy. Does not streak or fade under heat. Color stays vibrant on dark afro American complexion.,Love it!,11 Jun 2020,bluevy,Fenty Beauty,Blush,Yes
"This cream blush is a great combination of pink and peach to give a subtle glow.  The texture is smooth and goes on evenly with a beauty blender or using my fingers to gently pat onto the apples of my cheeks.  Long lasting after being set with a little powder.  One of the nicest cream blushes I have tried!  

My only complaint is the size.  Sephora packed it in a huge box and it is so small it could have been sent in a padded envelope without issue.  $20 is a lot to spend on such a small item so I will have to see how long it lasts before I pass judgment if I will repurchase.",HopIng a little goes a long way....,11 Jun 2020,EmmiePoo,Fenty Beauty,Blush,Yes
"This is my favorite shade to give me that “sun burnt” look, i love to pat this on with my fingers on my cheeks and nose and it looks so natural",,11 Jun 2020,rocmendoza,Fenty Beauty,Blush,Yes
I was surprised by how much I love this cream blush.  It doesn't look muddy and doesn't smear when applied over foundation.  I also love the color-it's like you got a little too much sun but it looks healthy.  Gorgeous!,A healthy sun bronzed glow-a must have!,11 Jun 2020,vgirl73,Fenty Beauty,Blush,Yes
Obsessed with this color and the formula is soooo easy to work with i also have the shade Daquiri dip and they’re equally amazing on my medium oily skin!,,11 Jun 2020,rocmendoza,Fenty Beauty,Blush,Yes
This blush is honestly one of the best I’ve ever had ! The color is very nice and natural and the texture and creamy and makes my skin appear very dewy. I recommend it highly !,Best blush ever,11 Jun 2020,carohenric,Fenty Beauty,Blush,Yes
"worked great! easy to use and doesn't mess up my makeup, looks amazing",,11 Jun 2020,GenevieveBella,Fenty Beauty,Blush,Yes
Love the color and the softness but does not show up for long. Needs a powder blush on top which I was trying to eliminate needing on my poor aging face.,Nice color!,11 Jun 2020,livegrace,Fenty Beauty,Blush,Yes
"I absolutely love the color of this blush, how easy it is to apply and how you can build upon its intensity. The only issue I have with it is that it doesn’t have much staying power on my skin. I have to reapply several times through the day to get the effect.",Perfect Flush Pink Blush,11 Jun 2020,armat,Fenty Beauty,Blush,Yes
"beautiful, it looks darker in the pan but once you spread it out and get it on your skin, beautiful!! im a medium to tan skin tone (fenty 300) and this works lovely on me !! i can see this working on a wide range of skin tones, its warm too so if you wanted a cooler shade, this is not the one for you! gives u the best sunkiss rosey cheekies !!",so good !!,11 Jun 2020,AngelSammi,Fenty Beauty,Blush,Yes
This is a great cream blush. It’s not cakey or chunky. I’m excited to try different shades!,,11 Jun 2020,jackylive,Fenty Beauty,Blush,Yes
"I am so obsessed with this blush! I have it in Strawberry Drip and Daiquiri Drip as well, but I think this is my favorite shade. I have a lighter skin tone, and this feels so natural but you can definitely build it up to get a bolder look—something I love that you can do with any of the shades, regardless of how intense they look in the pan (*cough*daiquiri drip*cough**cough*)! I typically use a damp beauty sponge, but on occasion I’ll just throw it on quickly with my fingers and it blends out really nicely either way. My skin is really oily but it stays on throughout the day and doesn’t seem to fade. I love how fresh it makes you look and I would definitely recommend!",so blendable and versatile!,10 Jun 2020,Alicksandruh,Fenty Beauty,Blush,Yes
"I love this blush. It is super pigmented and I can wear it every day. However, the pan size is really small and I have trouble putting my brush in. Other than that, I would definitely recommend it.","Nice blush, but the pan size…",10 Jun 2020,sorayalewis,Fenty Beauty,Blush,Yes
"This is beautiful!! Sheer but buildable and blends out super easy. I wish it was a bit larger, the packaging is SMALL.",Beautiful,10 Jun 2020,mommagof3,Fenty Beauty,Blush,Yes
"I got rose latte and petal poppin, and both look so beautiful on the skin. Rose late gives me a natural sun kissed flush, while petal popping gives me a beautiful blushing flushed look. they blend well on top of my foundation and they give me such a glow from within look. I love this product!",Glow from within,9 Jun 2020,LavenderWine,Fenty Beauty,Blush,Yes
"Yes, I'm light-skinned and bought the brightest color blush. It looks fantastic on me and I LOVE it. I am a cream blush kind of girl and have many high-end cream blushes. This is better than my recent favorite by Laura Mercier. It's creamy, sheer, buildable, and basically the perfect cream blush formula. I'm going to grab a few more colors. Don't worry about the brightness of this blush. It looks amazing on fair to light skin, like Snow White level blush. I assume this will also be awesome on darker skin tones as well. If you love cream blush and love a realistic looking flush then grab this!",Snow White Level,9 Jun 2020,AJBorghi,Fenty Beauty,Blush,Yes
"I absolutely love and adore this Fenty Beauty Cheeks Out Cream Blush and must say hands down it's the best blush I have found yet. I'm 68 years young and believe me, I've tried them all. I thought I had found my fave with Nars liquid Orgasm but that can cast an orangish glow that just doesn't look best with my ultra-pale snow-white skin. I have Bikini Martini, a super pale cool pink that blends perfectly with either my fingers or a small stipple brush. There is no way you can over-do this cream blush which I find works much better on my normal but slightly aging skin. Far from looking like a clown with most blushes, it goes on sheer but it's buildable with only a few dabs of my finger or brush. I only use Dr. Jart's BB cream on a daily basis, but even with a full face of makeup using Marc Jacobs foundation, it does not interfere with a primed moisturized base. Very long lasting as well. As to the reviews stating unhappiness with the size, I have never really used up an entire blush and I feel it's the perfect size for the price, anything larger runs the risk of drying out too soon. I'm back today to buy Petal Poppin' which seems to have more of a coral-pink hue to it. I anticipate both lasting me quite some time and I'm so happy I took a chance on Fenty, it definitely rocks! A new mainstay to my makeup arsenal !!!",68 Years Young & Best Blush I've Found !!!,9 Jun 2020,inkedangel,Fenty Beauty,Blush,Yes
Love this color. It is feminine and dewy and I can’t get enough! Just bought another one to add to my makeup collection!,Gorgeous,8 Jun 2020,apes1993,Fenty Beauty,Blush,Yes
Best cream blush I’ve ever used! I really don’t have any complaints. Some people think the size of the pan is too small but I don’t see the issue. Totally recommend!,NEW HOLY GRAIL!,8 Jun 2020,AshleyR1672,Fenty Beauty,Blush,Yes
"It’s definitely a small amount of product, for me 
the sale price definitely worth it and it’s also highly pigmented so a little bit does go a long way.",Highly Pigmented,8 Jun 2020,SamanthaJohns90,Fenty Beauty,Blush,Yes
"Very sheer, I use it as a soft highlight. Formula is creamy and non-greasy. It glides on smoothly.",,7 Jun 2020,HilaryBanks,Fenty Beauty,Blush,Yes
"This product is best applied with your fingers! It's actually quite fun to use, the colour is very vibrant, but it's easy to blend out. On days when I want more of a natural look, I also use the littlest bit on my eyelids for just a bit of colour without all the sparkle and glitter and whatnot. I just wish it sunk into the skin more because even with setting spray it tends to transfer and come off with the slightest touch.","Beautiful colour, buildable and blendable!",7 Jun 2020,livwest,Fenty Beauty,Blush,Yes
"Absolutely obsessed! I bought the shade fuego flush and live it! I find the formula is super easy to work with! I don’t need much to get the color payoff I want, but it’s also not too pigmented that you have to have a super light hand with! The price point is great, I’ll definitely be picking up more shades!!!",NEW TO CREAMS - THIS IS A DREAM!!!,7 Jun 2020,jessicahhhhhh,Fenty Beauty,Blush,Yes
"Love this! Beautiful color, great stating power, and a little goes a long way. Yes, the pan is small, but I imagine the product will last for quite a while.",,7 Jun 2020,runbun,Fenty Beauty,Blush,Yes
This is my first time trying a cream blush and I’m super impressed with the formula and longevity of this. I don’t quite enjoy this colour too much because it almost blends in with my bronzer however it does give a youthful glow which is just really pretty! I think I’d like it more if I got a different shade!!,It gives a youthful glow!,6 Jun 2020,ssashaxo7,Fenty Beauty,Blush,Yes
"This is such a beautiful color for the cheeks and lips!  It is slightly brighter than the nars liquid blush in orgasm but is very similar and much easier to apply.  Also, love the rose latte colour.",Petal poppin',6 Jun 2020,jacjo,Fenty Beauty,Blush,Yes
Do not like this product. Staying power is ok. Tower 28 and honest cream blush are so much better,not a fan,5 Jun 2020,Leexx0,Fenty Beauty,Blush,Yes
"I picked up the colour Crush on Cupid which is very pretty – it really compliments my cool/neutral skin. This is a very natural blush – I have to build it up quite a bit so it actually shows up on my cheeks. I’m not mad at it though, just be aware. I use either a sponge or my fingers to apply. It looks great with a cream bronzer, my whole face looks naturally glowy. It is quite small, as everyone says. Dries down, doesn’t leave your face tacky. I would recommend if you are looking for this type of product.",Pretty and natural,5 Jun 2020,DonnaBlueEyes,Fenty Beauty,Blush,Yes
Very creamy and blendable. Looks natural on my cheeks and no skin flare-ups,I like it,4 Jun 2020,mortician2016,Fenty Beauty,Blush,Yes
"this color just wasn't flattering on me. its the color of a cheese puff, with sparkles. I returned it. but it did blend well and its not overly pigmented.",too orange but blends well,4 Jun 2020,Jenni720,Fenty Beauty,Blush,Yes
"I see why Fuego Flush is always sold out!!! It has a beautiful sunkissed, glowy finish. This is my first orange/tangerine shade blush and it turned out to be so perfect. I also love Strawberry Drip - the shades are sheer so don't be intimidated!",So cute,4 Jun 2020,nissypikachu,Fenty Beauty,Blush,Yes
"I’d like to give this a 2.5 stars.. I couldn’t believe the size of this when I got it. I honestly thought it was a free sample, with the rest of my order. It’s unfortunate because the cream bronzers are great, and I did like the texture and colour of this blush. I had to return it because I couldn’t justify the price for such a small amount of product",SO SMALL,4 Jun 2020,lili221,Fenty Beauty,Blush,Yes
"very very cute, I love the colour!! but I do have to say that it is PRETTY small LOL. at first when I had seen reviews on YouTube and comments like this I figured “okay it can’t be THAT small but when I opened it up I couldn’t help but laugh. It’s so tiny and cutesy!! but I wish there was more product, honestly. also these would be so cute with a slight smell!!",,4 Jun 2020,Rosievalentine,Fenty Beauty,Blush,Yes
"Such a unique, beautiful color. Is buildable. Applies very easily and lasts all day. I’m obsessed! Hope they add more colors!",Beautiful,4 Jun 2020,Jcoin,Fenty Beauty,Blush,Yes
Love this blush. A little goes a long way on my medium warm skin. It’s the exact colour I turn when I’m flushed.,Matches my natural flush exactly,4 Jun 2020,ASunny83,Fenty Beauty,Blush,Yes
"Beautiful color on my spiced-chai skin! As an oily skin girl, I set this with a small amount of loose setting powder, and the color is still gorgeous and natural.",,4 Jun 2020,AnniSue,Fenty Beauty,Blush,Yes
"Love this!! I am so into the natural skin, dewy look and this delivers! Put it on with fingers and a make up sponge and both work! It’s definitely buildable which in my opinion is a plus, mush easier to add on more. Will definitely be getting more colors!","Love, must have cream blush!",4 Jun 2020,AKAnnaK,Fenty Beauty,Blush,Yes
Save your money. I dug (2 different) brushes in this. Barely anything comes off. Same with the bronzer. I don’t understand the hype?,,4 Jun 2020,momlvsmkup,Fenty Beauty,Blush,Yes
"People are upset about the size of this blush, but a little bit goes a loooong way. Yes, it's small, but it lasts a long time. It's super easy to apply- I use my finger. It's creamy, long lasting, and super pigmented. I am really impressed with this blush. And the best part is, it doesn't upset my super reactive, sensitive skin!",this blush is a win!,3 Jun 2020,AjaVu,Fenty Beauty,Blush,Yes
The PERFECT nude blush for when you want a little color but not to much. My go to for that “no makeup-makeup look”. Creamy formula and warm color. Gave me natural glow when used with Fenty Sun Kissed Bronzer and Shimmer Matchstick.  My new beauty must have.,,3 Jun 2020,HilaryBanks,Fenty Beauty,Blush,Yes
"This product is sooo amazing! It’s one of my new favorite cream blushes, very high up there with the Glossier Cloud Paint. The pigmentation is perfect, buildable and light. It melts right into my foundation and is so easy to build on. It doesn’t leave my skin and lasts my whole day. When I first swatched it, I was worried it wouldn’t match my skin well and it seemed too sheer. However, I was proven wrong when it matched so well and you can never make the mistake of adding too much blush. Even when I put my Charlotte Tilbury Airbrush Flawless Finish Powder over it, it stayed creamy and didn’t patch in any way! Overall love the product and will for sure purchase more shades!",LOVE LOVE LOVE !!,3 Jun 2020,cam1890,Fenty Beauty,Blush,Yes
"not as pigmented, but it can be buildable. i like to dab with my fingers.",,3 Jun 2020,leahcho,Fenty Beauty,Blush,Yes
"I never thought I’d give up my favorite powder blush, Kevyn Aucoin Neo-Blush. It’s gorgeous.
But as I got older, I needed a cream blush so it won’t settle into wrinkles.
For the first time, a Fenty product worked for me!
I got Petal Poppin, and it looks so gorgeous. Looks more natural than any blush I’ve ever seen.
Even my husband noticed how pretty and perfectly natural it is. I couldn’t be happier with it.",PERFECT. Really.,3 Jun 2020,MamaBare27,Fenty Beauty,Blush,Yes
I'm very fair and have to be careful that I do not look clownish. This creamy blush is a dream to blend and looks very natural. I have purchased another one now.,BEST CREAM BLUSH,3 Jun 2020,stampdiva,Fenty Beauty,Blush,Yes
I was a little hesitant trying out the shade Rose' Latte with my fair skin but it looks AMAZING!! This blush and the other two shades are SUPER creamy and so easy to blend. Out of all three of my shades I love Rose' Latte the best!! I will definitely be repurchasing when I run out...not sure how long that will be (hopefully quite some time) but I definitely will. Only issue if you want to call it that is i wish they were a lil bigger.,LOVE IT!!!,3 Jun 2020,spunkyjae,Fenty Beauty,Blush,Yes
"I love these blushes! I bought Petal Poppin and Summertime Wine. They are both pigmented, blendable and buildable! They are also fairly long lasting. They just look so fresh I have been wearing them daily with the Fenty cream bronzer and I haven’t powdered my face in weeks, who am I?! The size of the pan doesn’t bother me, you need very little product and cream products get dried out so smaller is better I say.",A-M-A-Z-I-N-G,3 Jun 2020,Kristin0319,Fenty Beauty,Blush,Yes
I love this blush!! I have tan skin (mac NW30) and it looks so natural. Lasts all day and easy to apply with your fingers. It’s my first cream blush so trust me when I say it’s easy to put on and not mess up.,New fav,2 Jun 2020,SonyaPatel,Fenty Beauty,Blush,Yes
"Really not sure why people are mad at the product size, you honestly don’t need a lot and you can easily build it up/sheer it out. It’s a beautiful formula and looks super natural, petal poppin is perfect for lighter skin tones and makes it look like you were out in the sun for a couple hours. Immediately ordered another after trying this out!!",New favorite blush,2 Jun 2020,ebbbe,Fenty Beauty,Blush,Yes
It is so nice and creamy. I love the formula it’s buildable and sheer so you can barely mess up. It’s creamy and nice it is the perfect cream blush formula. I just wish it was a little bit bigger but I have no clue how to do 4 1/2 stars. Lol.,LOVE IT,2 Jun 2020,lolollll,Fenty Beauty,Blush,Yes
"Okay, Bikini Martini is sooo gorgeous. Initially I bought Cool Berry, which is pretty, but didn’t blow me away. I ordered Bikini Martini on a whim, and I love it 100% more. It’s a cool-toned, bright bubblegum pink that sheers out on the skin to a super flattering wash of color that doesn’t look tacky at all. It just brings so much more brightness to my face and livens me right up. The formula is creamy and sheer, not greasy but luminous, and stays put for hours. Love.",,1 Jun 2020,emdc1023,Fenty Beauty,Blush,Yes
"I have light-medium skin, and this is gorgeous! Don’t let the colour fool you, it goes on sheer and dewy. I use a damp beauty blender to apply. Highly recommend!",What a treat !!!,1 Jun 2020,gamergirl31,Fenty Beauty,Blush,Yes
The smallest blush I’ve ever seen besides samples and minis. It is literally the size of my tarte undereye concealer. Not worth $20. Size comparison photo below.,Not worth $20.,1 Jun 2020,Kristine1655,Fenty Beauty,Blush,Yes
"My skin is tan, like Rihanna, actually. This color is perfect and natiral for me whether I want a touch of color or a bolder look. I’m over forty and powder, as a look, isn’t working so well for my skin and pores. I love that this formula isn’t a powder and is also non greasy. I was surprised by how small it is, or I would’ve given 5 stars.",perfect formula,1 Jun 2020,IamNorma,Fenty Beauty,Blush,Yes
Wow this is the most perfect blush! at first I was overtaken by the amount of pigment but once I blend it all in it gives beautiful natural blush with a sheen will be perfect for summer,So natural,1 Jun 2020,MiaSt,Fenty Beauty,Blush,Yes
I love the overall texture and color pay off. My only reason for giving 3 stars is that the size of it is so small. I understand the pigment is rich enough that tapping with your fingers works but if you use a brush it’ll be a small space to fit a blush/bronzer brush!,Package too tiny for my big cheeks,31 May 2020,jumonae,Fenty Beauty,Blush,Yes
Easy to manipulate and non greasy. Great color selection.,,31 May 2020,Mdeutsch,Fenty Beauty,Blush,Yes
"I don't really feel comfortable with blushes. I never thought I looked right wearing them. I have a dark complexion and blushes never really looked right against it, but THIS BLUSH!! I LOVE IT! The sheer formula is great, it really works for me, I can build it up if I want to. Why I only gave 4 stars is because I wish for the price I got more product. Other then that I am in love with this blush.",Loved This!!,31 May 2020,MariahB22,Fenty Beauty,Blush,Yes
"Amazing! I have a prone acne skin right now and it does not look to greasy on me. I tend to do more natural look during the summer and I love how sheer and buildable this product is because of that. I can just put a bit to add some color to my face or more when I do a full glam. I dont put highlighter with this blush, I feel like it gives you a new dewy shine on your cheeks so you dont need it. Those are perfect for summer. I did had trouble applying it with a sponge once but I think my sponge was too wet to use so my fault. I personally love applying it with my finger and then blend it in and if I want it to look more like my skin I blend it with a brush. love this blush.",love it!,31 May 2020,katie012,Fenty Beauty,Blush,Yes
"While the colors are bright and pigmented in-pan, what is great is that they are easily blended into a soft wash of color. Blending doesn't mush around your face makeup either-- and I was wearing primer and foundation! Applying with your fingers is the easiest way and you can tap and rub the color to blend the way you want.
Extremely impressed with the ease of use and the vitality it brings to my face. The price point is nice too; while the pans are small, you don't need a lot.",Blown away,31 May 2020,krastins,Fenty Beauty,Blush,Yes
I love this color. Fenty Cheeks Out has me going blush crazy. I can control how much blush is on my hand with a tap of my finger.,Cheeks Out,31 May 2020,BubblezQandisa,Fenty Beauty,Blush,Yes
"I watched soooo many reviews and videos and researched these cream blushes and ordered the ones that spoke to me.  After EVERYONE saying the color payoff wasn’t there, I went in hard with this color.  Maybe those folks should try this shade because my cheeks looked like fire!!!  I know I’m fair skinned, but I don’t like simple pink and light blushes, I love color!!  And this has color!  Try going outside your comfort zone because once I blended it out, the color was stunning and lasted all day.  Like I spent the day at the beach.",Holy pigment!,30 May 2020,JRaeC714,Fenty Beauty,Blush,Yes
